,Content,Location,Username,Retweet-Count,Favorites,Created at
12,"Don't miss @JulieEvans_PT today @ 4pm EDT as she joins @hblumenthal &amp; @stevehargadon on #reinventingschool newest episode! 

Come discuss important issues related to #studentempowerment &amp; #DigitalLearning learning!

https://t.co/kmwBRNBs7u https://t.co/8wnF5ozekg","Irvine, CA",ProjectTomorrow,1,2,2020-08-13 16:37:39
13,"Schools That Rushed Online Face Privacy Reckoning in Reopening 

READ MORE: https://t.co/6Dw8fUlhXv

#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School+ https://t.co/y7QwEoFRGZ",Worldwide,IAM__Network,0,0,2020-08-13 16:34:34
14,I’m so proud of how hard AASD teachers are working to get ready for a digital start to the school year! Way to go @AASDpanthers! #teachers #DigitalLearning #newschoolyear https://t.co/XcaMH9kFzG,"Atlanta, GA",AASDLibrarian,0,0,2020-08-13 16:23:41
15,We are passionate around sour social responsibility. Vodafone Business Ventures provides solutions to empower #education and #healthcare in hopes of creating a bright future. Discover how they do it: #IoT #SocialCare #DigitalLearning @VodafoneBiz https://t.co/cdwtKU1QX5 https://t.co/vqQbj52A1t,"Worcester, United Kingdom",Dazza1510,1,0,2020-08-13 16:21:24
16,Nearly 80% of learning leaders said digital delivery of learning will remain elevated after COVID-19 eases #digitallearning #remotelearning https://t.co/lgeanxRKyQ,"Dublin, Ireland",EmpowerTheUser,0,0,2020-08-13 16:14:59
17,"RP@NIC_first

NIC has launched Learn Anywhere — a new one-stop resource to help students prepare for the digital learning and blended delivery options coming this fall.

Visit https://t.co/dMUvLdNxSj to learn more about support  #fall2020 #digitallearning #TrainingBC https://t.co/8PgTMNz7tC","British Columbia, Canada",bctrades,0,0,2020-08-13 16:01:33
18,Internet access is a universal need. This pilot project is critical not just for students but also their families. #Digitallearning highlighted this #DigitalDivide divide and this pilot is an important step to bridge the gap. https://t.co/qAuq5qyF3i,"San Mateo County, SF Bay Area",warrenslocum,0,2,2020-08-13 15:59:55
19,FAQ(s) #4: How Do I Access My Digital Material?  #lsua #ebooks #digitallearning @ LSUA Bookstore - Student Center https://t.co/Za7XvaemzL,LSU of Alexandria ,lsuabookstore,0,0,2020-08-13 15:55:37
20,"Launching Soon! Oxford Reading Safari...
#teaching #education #edtech #digitallearning #school #basiceducation #reading #literacy #southafrica 
https://t.co/DsS5wclR7a","Cape Town, South Africa",DerekABallantyn,0,0,2020-08-13 15:55:12
21,"@maryashakil You take an issue of genuine concern. A whole lot of children, more #challenged socially or economically simply don’t have the bare essentials to go through #digitallearning. Even those with laptops at hand, it’s a learning curve for both the students &amp; teachers. #EducationForAll","New Delhi, India",prabhateshwaram,0,4,2020-08-13 15:52:34
22,"Thanks @edtechdigest! We think #NoRedInk is a #CoolTool too! Check out what makes our engaging, flexible, comprehensive #writing program a “Best #Curriculum and #Instruction Solution”! 👉 https://t.co/OkRiCV8Pql
#blendedlearning #digitallearning #teachingonline #elearning #ncte","San Francisco, CA",noredink,1,1,2020-08-13 15:45:42
23,Studies in application of Augmented Reality in E-Learning  https://t.co/wvYXNDmQZb  #elearning #mlearning #digitallearning #education #educación #edtech #AR #VR #AugmentedReality #realidadAumentada #VirtualReality #RealidadVirtual #pedagogy #pedagoge #pedagogía https://t.co/aMVWDcmHEP,Sevilla,eraser,0,1,2020-08-13 15:40:03
24,Thanks Frank Siepmann for the follow! Please also connect with me on Youtube at https://t.co/VeG68qgK9R and subscribe for cool #digitallearning #stem #computerscience #digitalphotography #instructionaldesign and #edtech content,"Boxford, MA",danieldowns,0,0,2020-08-13 15:38:18
25,Great advice for #digitallearning! Especially important for #ELL Ss. @PGCPSESOL #ELLEdTech https://t.co/g13hGDvPhw,"Washington, DC",ESOL_Odyssey,0,0,2020-08-13 15:28:30
26,"Squirrel AI Learning Wins UNESCO AI Innovation Award 

READ MORE: https://t.co/yWXJjVABp7

#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School+ https://t.co/1Ar23q8vzq",Worldwide,IAM__Network,0,0,2020-08-13 15:18:52
27,We got this! #teachingfromhome #DigitalLearning https://t.co/FPWMCeVBr0,,mrsbdugger1,0,5,2020-08-13 15:11:50
28,"Because how we incorporate technology into our jobs and our lives is more important than the technology itself. 

Here are six @sait thought leaders working to demystify digital transformation, and create #digitallearning and #employmentopportunities. https://t.co/D6gJNO1xmP https://t.co/v1O6MEaO79",Canada,LMIC_CIMT,0,2,2020-08-13 14:45:20
29,"Russell Poulin accompanied by his 🐱cat Luna points out that #digitallearning #leaders operate in a time of volatility, uncertainty, complexity, and ambiguity #VUCA) at #IELOL. @UCFDigitalLearn @OLCToday  https://t.co/KaDZ9lmtRJ https://t.co/B9t92odyrR",University of Central Florida,Amanda__Major,2,5,2020-08-13 14:42:46
30,"These stocks are a way to ride the accelerating online education trend due to the coronavirus 

READ MORE: https://t.co/jFcCvBepiv

#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School+ https://t.co/jEYN4KSv4Q",Worldwide,IAM__Network,0,0,2020-08-13 14:32:30
31,"From my professional learning today about online learning: Don't recycle your old powerpoints, you have to upcycle them. 

Digital learning is not just digitizing your materials, it's utilizing tech to enhance and extend learning. #uted #DigitalLearning #edtech",Utah,KBeddes,2,5,2020-08-13 14:32:09
32,"Sound #digitallearning #strategy is integral to effective #ProductTraining. Here's how you can do it: https://t.co/V6cQ5mRHli
#OriginLearning #eLearning https://t.co/YoQJD4aDxk",USA | INDIA,Origin_Learning,1,1,2020-08-13 14:32:02
33,"Catch Dr. Vivek Nanoti, Principal, PIET, this weekend as he brings to you a new perspective on learning during the pandemic.

#covid19 #pandemic #learning #learningduringcovid19 #digitallearning #ltce #ltjss #undergraduation #nagpur #maharashtra https://t.co/IDUd9vDgB6","Koparkhairane, Navi Mumbai",LTCE_Official,0,1,2020-08-13 14:23:42
34,"""School and district leaders must take steps to understand where their students are academically and if they are able to engage in schoolwork."" - @paigekowalski @jennbellell  @EdDataCampaign 

Measure engagement, not access for #DigitalLearning #Equity.

https://t.co/Th38axPVK1",NC & A Dozen Other Places,karlrectanus,0,1,2020-08-13 14:22:20
35,It may not be ideal😉… But we have to pivot when necessary… 2nd day of school 🏫 #DigitalLearning ... why complain about something you have no control over😂… This is only a temporary 😉💯😉💯￼ https://t.co/On3vJDHgD3,"Atlanta, GA",reachtonyiab,0,0,2020-08-13 14:21:51
36,"According to @CoSN ""teaching online requires specialized skill sets"". Our flexible 6-Week #DigitalLearning #Bootcamp will enable your team of educators to develop those skills AND build their confidence too! Contact us today to schedule your team's customized learning experience!",,dl2gether,0,0,2020-08-13 14:20:00
37,Victory! 🙌🏾 #firstweekofschool #momlife #athome #temporary #theirworthit #adjustments #aps #charterschool #westside #lastdayoftheschoolweek #wemadeit #digitallearning #kindergarten #2ndgrade #middleschoolsenoir @… https://t.co/rH4TSijb64,"Atlanta, GA",Enitasoflyy,0,1,2020-08-13 14:18:13
38,"The coronavirus pandemic will have permanent effects on the nature of learning, communicating and working. https://t.co/mxY8USkLpL #remotelearning #remotework #digitallearning #digitalskills #digitalcommunication #COVID19 @soykang @gnowbe https://t.co/voLT0wbNpD","Raleigh, NC",TrainingIndustr,1,2,2020-08-13 14:15:07
39,"Michael A. Thorpe: Candidate, Santa Rosa County Superintendent of Schools 

READ MORE: https://t.co/t3uJRnkf8J

#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School+ https://t.co/aAyVJoF3sG",Worldwide,IAM__Network,0,0,2020-08-13 14:02:39
40,How will you continue to develop digital teaching and learning? Use these 7 questions to review what's working and plan next steps: https://t.co/EIquFI6zJL #DigitalLearning https://t.co/NGGv58MsxV,Oxfordshire,naceuk,0,0,2020-08-13 14:00:44
41,#DL4Elders I The #pandemic left many elderly isolated and lonely. Helping them gain access to DIGITAL LITERCAY can make alot of diffrence in their lives. As their loved one's will be just a call away 😊 #elderlivesmatter #DLforelders #leavenoonebehind #DigitalLearning #ElderStory https://t.co/RnomVPEbXx,India,HelpAgeIndia_,1,4,2020-08-13 14:00:00
42,"Interesting data--and doesn't surprise me at all, that teachers need to feel they CAN make an impact. #DigitalLearning #weTeamsTogether #weflytogether #keynote https://t.co/w5vMNOjCrX","ÜT: 37.652756,-97.277537",AprilinWichita,0,7,2020-08-13 13:39:04
43,A great way to renew skills and acquire a few you didn't have. #digitallearning #SchoolReopening https://t.co/jKbhUWMbXt,"Brooklyn, New York",ctnbrooklyn,2,2,2020-08-13 13:38:50
44,"I’m listening to my creative, artistic child beat-boxing in the other room while he takes his MAP test. 
#distancelearning #DigitalLearning 
On the one hand: D’aaawww! 🥰
On the other hand: https://t.co/0YuTgmPwe9",Atlanta,karacantrell,0,1,2020-08-13 13:21:50
45,"Vol 16, No 07 (2020). International Journal of Online and Biomedical Engineering (iJOE) https://t.co/IMIeac9qqb #elearning #mlearning #machinelearning #STEM #onlinelearning #digitalLearning #engineering #biomedical #tecnologías #tech #EDreform #education #educación https://t.co/fwawtAmEIS",Sevilla,eraser,0,0,2020-08-13 13:10:03
46,"Register now for our webinar with NKD on Tuesday 15th September at 11am GMT! An interactive session with tangible insights that you can implement into your business.Reserve your spot now: https://t.co/3k3oHseO5O

#digitallearning #futurelearning #learningintheflow #mobilelearning https://t.co/lVy2OrQRhA","London, England",StoryShareTech,0,0,2020-08-13 13:08:44
47,Get Inspired! #musicteacher #music #musiceducation #teachertraining #teachersfollowteachers #music #teachingandlearning #onlinelearning #digitallearning #elearning #malaysia #musicpreneur https://t.co/quisCQqlZL,Kuala Lumpur City,chermusictweets,0,0,2020-08-13 13:01:06
48,"Watching supernatural and starting to work on my virtual classroom huzzah.

#supernatural #virtuallearning #teachersofinstagram #digitallearning https://t.co/NTA2bh4PeR","Wake Forest, NC",KNTimofeev,0,0,2020-08-13 12:49:31
49,Leveraging technology to ensure learning continuity is a great initiative. I believe this is the right time to fill the gaps between the infrastructure &amp; technology needs to provide equal access to quality education. #DigitalLearning  https://t.co/EZ4eEKkLsq,"Noida, India",AnilRaiGupta,2,6,2020-08-13 12:44:00
50,My colleague @HiEdStrat shares important strategic positioning for #communitycolleges to lead the way with #digitallearning https://t.co/nz54lMSmlr,"Atlanta, GA",DrKGRM,1,2,2020-08-13 12:35:49
51,"Bangladesh plans to reopen schools combining online, offline education 

READ MORE: https://t.co/VzhkHFF2VM

#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School+ https://t.co/e9apXl8rRT",Worldwide,IAM__Network,0,0,2020-08-13 12:34:05
52,"“Life is like riding a bicycle. To keep your balance, you must keep moving.” ~Albert Einstein

#12CharacteristicsOfDeliberateHomework #edchat 
 #GrowthMindset #PowerOfYet  #RemoteLearning #hybridlearning #TeachingOnline #elearning #RemoteTeaching #DigitalLearning https://t.co/xc2k5of8YA","Illinois, USA",Erik_Youngman,2,11,2020-08-13 12:33:35
53,AUG 13-14 Wrap yo your week by completing a few sessions on your Learning Path and explore some additional #DigitalLearning tools - learn more at https://t.co/v4all0HAIB https://t.co/DXfJV8KH88,Brockville-Cornwall-Kingston,SLCTeachLearn,0,1,2020-08-13 12:27:10
54,"Access to technology is low in Africa. Only 4% of children accessing #digitallearning, mostly via TV. Digital access + literacy must be a priority but non-tech solutions are needed to reach most learners 
@MaEllenSirleaf #edtech #learningloss #SecondaryEdAfrica @MastercardFdn https://t.co/pnH2JWfMsm","Cambridge, England",REAL_Centre,0,1,2020-08-13 12:25:11
55,"Admissions Open for #Biology at one of the top Medical Coaching Institute in Maharashtra!

Get coaching by Experienced Faculty &amp; get one step closer to your Dream.

Apply Now. Hurry Up

#onlinelearning #digitallearning #onlineclasses
#latur #nanded #neetcoaching #neetcoachin https://t.co/1157mcaq9W",Nanded,iibedu,0,1,2020-08-13 12:23:22
56,"• Optimizing my Digital Teaching Space with a little help from my handy husband @ChrisJMaddox! Thankful he is always up for a classroom project! • 💻✏️📚🍎 
•
•
•
@JohnstonJags @CherokeeSchools @ITSCCSD #WeAreTogether #digitalteacher #DigitalLearning https://t.co/EAcl4YrTib","Woodstock, GA",MrsMaddoxJES,0,5,2020-08-13 12:20:04
57,"Thrilled our teachers have signed up to develop digital skills as we become the first to work with AAL on its Level 3 Award for Advanced Virtual Teacher course! Sessions include Intro to Virtual Teaching, Teaching &amp; Learning Platforms &amp; Virtual Teacher &amp; Learners #DigitalLearning https://t.co/r8N7h81gKt","Bury Saint Edmunds, England",WestSuffolk,0,0,2020-08-13 12:20:00
58,Learn the five actions you can take to optimize the value of your learning investments in the face of disruptive change: https://t.co/Ibig7GMD0U via @HRExecMag &amp; @Leeway2day #DigitalLearning #elearning #LandD,,lms365,0,0,2020-08-13 12:02:38
59,I hope this sweet girl gets better. In this day and age of technology there is zero reasons to chance opening brick and mortar. #DigitalLearning only until a vaccine. https://t.co/88RphGBz7B,"Pittsburgh, PA",Talia0666,0,0,2020-08-13 11:58:30
60,Learning Pool revenues up 32% to £18.1m (organic 18%; acquisitions 14%); further growth expected in FY21 as business increases reliance on online learning https://t.co/2GjBAGHLvh @learningpool #digitallearning #LXP #learninganalytics,,LNwire,0,1,2020-08-13 11:47:36
61,"Highly Flexible ERP! 

Configure and customize your School Management System according to your needs.
#schoolmanagementsystem #digitallearning #ERP 

Book A Demo Now!
 https://t.co/shvJr1o9xQ https://t.co/TMlfHFXeFN","Indore, India",academiaerp,0,0,2020-08-13 11:30:00
62,"TikTok Helped Teachers and Students Stay Connected During the Pandemic. Now Trump Wants to Ban It 

READ MORE: https://t.co/DnpbbYksw8

#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School+ https://t.co/db6ZhgYCyH",Worldwide,IAM__Network,0,0,2020-08-13 11:17:26
63,"Learning Abacus and Vedic Math!
.
#manthansvk #djjs #djjseducation #manthanites #saaksharbharat #sashaktbharat #transformingindia #vedicmaths #abacus #onlineclasses #digitallearning https://t.co/OvQisSMwf2",India,manthansvk,2,1,2020-08-13 11:15:43
64,Please read my new blog about pandemic e-learning titled: “I don’t know what the f*ck I’m talking about yet and neither do you.” #edtech #DigitalLearning #onlinelearning #stoptryingtosellyourjunktome,"Illinois, USA",beezy_melt,0,5,2020-08-13 11:10:41
65,Thanks to @jlandpartners and @SamsungUK for helping us purchase tablets to improve digital learning in our services. #digitallearning #tablet #earlyyears https://t.co/6BswQKFikK,"Glasgow, Scotland",IndigoChildcare,0,1,2020-08-13 11:01:51
66,Vodafone Business Ventures provides solutions to empower #education and #healthcare in hopes of creating a bright future. Discover how they do it: #IoT #SocialCare #DigitalLearning @VodafoneBiz https://t.co/v9UlbUsNWb https://t.co/w4I4xJnRDI,,dmarins1,0,1,2020-08-13 10:58:19
67,How to Implement Educational Technology in the Modern Classroom https://t.co/VN4K8dB9pV #digitallearning #edapps #edtech #elearning #kidsdeserveit #mlearning #motivation,,DR_SIPPI,0,1,2020-08-13 10:46:32
68,"Post-Pandemic Legal Education 

READ MORE: https://t.co/7YjAM0BGLP

#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School",Worldwide,IAM__Network,0,0,2020-08-13 10:40:11
69,"@amazon recently recorded a profit of $345 million💰. @JeffBezos be like paisa h paisa hoga😂😂
#compassmarketing #Amazon #JeffBezos #profit #latestnews #Trending #DigitalMarketing #DigitalLearning #Newsnight #likeforlike #Share #follow #insights https://t.co/eoTxyF2vfb",,CompassMarketi5,0,1,2020-08-13 10:27:47
70,Vodafone Business Ventures provides solutions to empower #education and #healthcare in hopes of creating a bright future. Discover how they do it: #IoT #SocialCare #DigitalLearning @VodafoneBiz https://t.co/6YZYrgbGGL https://t.co/Qdxii5KVhC,"South East, England",jackwrooke,0,1,2020-08-13 10:24:04
71,"5 #Microlearning Formats to Use in 2020 for Maximum Impact

https://t.co/I13bzEHuOr

#eLearning #DigitalLearning #learninganddevelopment #traininganddevelopment #employeetraining #corporatetraining  #elearningcourses #elearningcontent  #elearningsolutions #elearningtips","Bengaluru, India",TesseractLearn,0,2,2020-08-13 09:47:21
72,"Are your Hospital &amp; Theatre Access credentials up to date for reset? Our expert #digitallearning programme covers everything you need for just £39+VAT - so you can feel confident you are prepared to meet your NHS customers.
https://t.co/AwlJYPQke5

#WilmHealth https://t.co/yDc5FOKmDR","London, England",WilmHealthcare,0,2,2020-08-13 09:05:04
73,"@COLEACP's #elearning platform
Our training on ""Social accountability and #empowerment"" aims to contribute to well-being in general, and at work in particular. Discover our courses at https://t.co/hOPROJ1T9b
#digitallearning #ethical  #sustainableproduction https://t.co/9BEP2QfRXD",Brussels,COLEACP,0,1,2020-08-13 09:00:01
74,"Vol 15, No 10 (2019) International Journal of Online and Biomedical Engineering (iJOE) https://t.co/GDHeVdoNZd #elearning #mlearning #engineering #biomecial #onlinelearning #digitallearning #iJOE #NBIC #TIC #tech #technology #industry40 https://t.co/waZ1j2TChw",Sevilla,eraser,0,0,2020-08-13 08:40:04
75,Vodafone Business Ventures provides solutions to empower #education and #healthcare in hopes of creating a bright future. Discover how they do it: #IoT #SocialCare #DigitalLearning @VodafoneBiz https://t.co/CenhBphfOA https://t.co/6y3xiSmtnm,,ChrisThomasVF,0,0,2020-08-13 08:00:25
76,Thanks to Mr Bastianelli and Mrs Saunders for creating this Morgan guide to Microsoft Teams 👍 @MABioDept @MorganBusEd #DigitalLearning https://t.co/cet3k4sP47,Forfar Road Dundee DD4 7AX,morganacademy1,2,6,2020-08-13 07:24:33
77,Vodafone Business Ventures provides solutions to empower #education and #healthcare in hopes of creating a bright future. Discover how they do it: #IoT #SocialCare #DigitalLearning @VodafoneBiz https://t.co/MuktxoSMUx https://t.co/f2KlinfE8F,Mansfield,DominicArmsby,3,1,2020-08-13 07:11:02
78,Skills to Succeed can help you to find a job. This free and interactive #training from @AccentureUK uses video simulations to try real life job-seeking scenarios. Register using learning access code DW1OA1 https://t.co/FoTcSDxjQc #DigitalLearning https://t.co/XI9hpLYzRo,"London, England",JCPinEastLondon,0,0,2020-08-13 07:02:16
79,"Stepping towards #DigitalLearning, #GNAUniversity has shifted to Online Learning platform - Blackboard Inc..

We have taken the guiding step in the interest of our #students, to protect their precious academic #learning. https://t.co/QqSzR5nzfN","Phagwara, India",GnaUniversity,1,0,2020-08-13 06:47:57
80,"In school teaching and remote learning - the new normal? A hard task for any teacher that prefers the natural buzz and excitement of the ‘classroom’
#school  #teaching  #teachingandlearning  #digitallearning https://t.co/lvW33jR59b",Junction 5 M5,afTLC,0,0,2020-08-13 06:29:22
81,"Globus Infocom all set to launch online Learning Management System to aid (boost) Digital Learning

#Globusinfocom
 #Digitallearning
 #Managementsystem
 #Digitallanguage
 #Smartclaslearning
 #Virtualclassroom
 #Digital
 #Technolo…https://t.co/e9rdAPaqGJ https://t.co/xJDe8dmoCX",India,ITVoiceNews,0,1,2020-08-13 05:37:11
82,"Thousands of children lost access to #digitallearning during lockdown, unable to afford smartphone/tablet Your old unused #smartphone can help underserved children continue studies online
Make this a reality https://t.co/PE2n5UyNm4 or email contact@unitedwaymumbai.org #LiveUnited https://t.co/bf3uEAFtQl","Mumbai, Maharashtra",UWMumbai,3,3,2020-08-13 05:02:14
83,"Java classes, Angularjs, MeanStack, Android Training in Pune on #Google: https://t.co/WCyS4rj0Hb #angualrclasses #onlinelearning #digitallearning #elearning #bestonlineclasses #angular9courses #angularframework","Pune, India",SevenMentor,0,0,2020-08-13 05:00:42
84,Vodafone Business Ventures provides solutions to empower #education and #healthcare in hopes of creating a bright future. Discover how they do it: #IoT #SocialCare #DigitalLearning @VodafoneBiz https://t.co/1vGGFBiQFY https://t.co/PPwmP7LUim,Singapore,manndy,0,0,2020-08-13 04:27:32
85,"Get a glimpse of Robotic Process Automation (RPA), it's working and what makes RPA so effective for an organization: https://t.co/vQtC3QEEWW
#RPA #automation #digitallearning #processautomation","Cochin, India",NDZCO,1,1,2020-08-13 04:26:12
86,"XI grade online classes conducted by IIT alumnus having several years of experience in teaching ,

#ExperiencedTeachers #DailyWhatsAppUpdates #HomeWorksheets #StudyMaterials #InteractiveSession #learning #onlinelearning #students #digitallearning #teachers #onlinecourses #career https://t.co/In2qqZpDJH",,DronavyasI,0,0,2020-08-13 04:23:22
87,"Wonderful interaction and session of Day2 of WEBGYOR 2 Repeat: Module 1- Introduction to the Art of Clicking Good Photos.

#webgyor2 #DigitalLearning #online #onlineclasses #participate #paidsession #photography… https://t.co/CUP8DHfK9q","Mumbai, Maharashtra",info_vibgyor,1,0,2020-08-13 04:14:41
88,"Wonderful interaction and session of Day1 of WEBGYOR 2 Repeat: Module 1- Introduction to the Art of Clicking Good Photos.

#webgyor2 #DigitalLearning #online #onlineclasses #participate #paidsession #photography… https://t.co/NLh7f0TuZ5","Mumbai, Maharashtra",info_vibgyor,0,0,2020-08-13 04:13:54
89,Capturing Data to Improve the eLearning Experience with Analytics. Lambda Solutions Webinar  https://t.co/B2Wp8WD59v  #elearning #mlearning #BigData #data #edtech #education #educación #analytics #LMS #digitallearning #onlinelearning #LearningAnalytics #industry40 #tech https://t.co/rAh0MwBjyA,Sevilla,eraser,1,1,2020-08-13 03:45:03
90,"Virtual Learning is Here to Stay – The Georgetowner 

READ MORE: https://t.co/czy3u2JwCC

#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School https://t.co/zLxFii7yxA",Worldwide,IAM__Network,0,0,2020-08-13 03:24:41
91,First day of 5th grade! Not the way we pictured starting the school year but it will be a great one either way. #FifthGrade #DigitalLearning #StayMotivated #PositiveVibes https://t.co/lxClszle7o,out of this world :)),Jlo_vee,0,1,2020-08-13 03:20:38
92,Thanks Kimberly Talbot for the follow! Please also connect with me on Youtube at https://t.co/VeG68qgK9R and subscribe for cool #digitallearning #stem #computerscience #digitalphotography #instructionaldesign and #edtech content,"Boxford, MA",danieldowns,1,1,2020-08-13 02:38:13
93,@Nerd_Freak92 I’m a 3rd grade teacher from Wisconsin. https://t.co/ucy1A2Hxg8 #clearthelist #DigitalLearning,"Fond du Lac, WI",MrsAmberCoats,3,1,2020-08-13 01:45:46
94,"My favorite part of @Mythbusters episodes: 
When they would plan &amp; sketch their ideas on paper.

Teachers...in an age of #DigitalLearning, don’t forget how important it is for kids to draw their ideas! https://t.co/SPr54aBaAQ","Grand Rapids, MI",dailystem,7,54,2020-08-13 01:45:17
95,Transforming Learning: projects to help with the aggregation of marginal gains. Stephen Heppell https://t.co/4sqLPH5ynW #elearning #educación #education #IoT #deporte #digitallearning #onlinelearning #pedagogy #TIC #tech #detalles #edtech #edchat #EDreform #school #escuela https://t.co/OYhx09KgmV,Sevilla,eraser,1,0,2020-08-13 01:15:04
96,"Should Schools Rely on Ed Tech? 

READ MORE: https://t.co/hWWIZS9NX9

#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School https://t.co/pvKxxYneZw",Worldwide,IAM__Network,0,0,2020-08-13 01:11:28
97,"#ismar2020 is the premier conference for Augmented Reality (AR) and Mixed Reality (MR). The event is fully virtual and registration is now live! https://t.co/UIA4M1xJ3j

@ismarconf #virtuallearning #VirtualConference #VirtualReality #learnfromhome #digitallearning  #engineering https://t.co/ZQMVhjVHo1",Global,ComputerSociety,2,6,2020-08-13 00:22:23
98,"When the kids did such an amazing job today for #digitallearning, Gigi made S'more lollipops.#smores #lollipops #lollipop #dessert #yum #afterschool #sweettreat #smores https://t.co/HAySliWNq0","Atlanta, Georgia",BTyliWellness,0,0,2020-08-12 22:56:00
99,Bitmoji classrooms are so cute and add a little pop of fun to virtual learning! I’ve loved working on mine and hope students love seeing them! #LibraryWaves #ACESSurfsUp #DigitalLearning #VirtualClassroom #BitmojiClassroom https://t.co/W2mmzb2Djq,"Amelia, VA",Tatum_Sanford,0,7,2020-08-12 22:46:22
100,"Just Published!
#onlinesafety #digitalteaching #digitallearning #digitalcitizenship #dataprivacy #studentsafety #studentmentalhealth 
https://t.co/DMDWjsGBi0","New Jersey, USA",GabrielLowy1,4,2,2020-08-12 21:59:14
