,Content,Location,Username,Retweet-Count,Favorites,Created at
10,"An assignment log can help students see all of their assignments for the semester, they can keep track of their work, and share their progress with you. You can find an editable version at my blog: https://t.co/t8tZaqn9W2
#TEACHers #onlineteaching #k12 #teachertwitter https://t.co/CWPTelOHpE",,melshep34,0,0,2020-08-01 17:14:06
11,"""Developing Adolescent Literacy in the Online Classroom: Strategies for All Content Areas"" Now available as an e-book! 

@PAGreathouse 
@RLPGBooks #onlineteaching #onlinelearning #remoteteaching #remotelearning #hybridlearning https://t.co/z65UWLf0l6",Massachusetts,BrookeEisenbach,1,6,2020-08-01 17:13:49
12,"My new blog post, ""A message to our students: If you are thinking about sitting out the fall semester, please reconsider""  https://t.co/WB6CdNnw95 #COVID19  #onlineclasses #onlinelearning #onlineteaching https://t.co/lz2AkstE7w","Baltimore, Washington, DC, ",jeffreyianross,3,4,2020-08-01 16:43:33
13,#BlockchainTechnology Puts Trust in #OnlineLearning. Here are 3 ways that blockchain technology puts trust in online learning: https://t.co/yIpbNVcwuH #OnlineTeaching #EdTech #Blockchain #BlockchainTech #BlockchaininEducation,"Zug, Switzerland",ODEM_IO,1,1,2020-08-01 16:20:59
14,"from Building Community in an Online Course. On Kindle and soon available in paperback. 
https://t.co/rOZFZx2CkX

#book #ebook #community #OnlineLearning #onlineteaching #highered #k12 #virtualclassroom #RemoteTeaching #onlinecoursedesign #coursecreator #onlinecourses #edtech https://t.co/1819JZdSxT","South Carolina, USA",lvcoulter,0,3,2020-08-01 16:00:00
15,"And #LatinTeachers, YOU GOT THIS. Let's show 'em how good a digital classroom for an ancient language can be this year.
#classicstwitter #latinteaching #teachertwitter #teachinglatin #teachingmiddleschool #onlineteaching #remoteteaching #distanceteaching","North Carolina, USA",magistrahayward,0,0,2020-08-01 15:34:31
16,"Enrollment is open to all the students!

Visit https://t.co/NX7XWdVodI or contact us at (888) 567-1844.

#virtualclassroom #distanceeducation #distancelearning #onlineschool #virtuallearning #onlineschool #onlineteaching #saturdaymotivation #saturdayvibes #saturdaythoughts https://t.co/xmQIM57nbG","Tempe, AZ",pinnaclevhs,0,0,2020-08-01 15:25:00
17,"A lot of people are excited abt Medium as a teaching platform. I think it's great. But remember: What you don't own can disappear or go FULL PAYWALL mid-semester without ANY warning.

#onlineteaching",online,markcmarino,1,3,2020-08-01 14:20:33
18,"You know this is WEEKEND 

When your afternoon nap doesn't follow up with 12 missed calls and 27 texts as your notifications 😌

#onlineteaching #teachers","Uttar Pradesh, India",Pragati52875143,0,0,2020-08-01 14:19:37
19,"Does posting lectures online count as part of #OnlineTeaching? How should I measure student participation? What are the alternatives to Zoom?

@TomChatfield answers these &amp; many more questions about teaching online in this Q&amp;A with #SAGECampus https://t.co/iu4Fajf0gy",,SAGE_Publishing,2,2,2020-08-01 14:15:16
20,G'day! Another Saturday &amp; another fantabulous word for you guys! How often do you PROCRASTINATE?😉 #ESL #EFL #pronunciation #learning #English #onlineteaching #freeteaching #fun #procrastination #wordy #witty https://t.co/gVxRKBPLYb,"Barcelona, España",carmensan12,0,2,2020-08-01 13:41:08
21,"Meet some of our #leadership team: Rob, our COO.

Rob talks about his extensive industry experience in #OnlineEducation &amp; what matters for running an #OnlineTeaching business.

#OnlineEnglishTeachers #TeachingCenters #OnlineTeacherManagement #ESLTeachers
https://t.co/hWVOLZD2G0",South Africa,TeacherCompany,0,0,2020-08-01 13:09:04
22,"Cute T-shirts! https://t.co/44dyfBBjdP #teachonline Now you can get some cool comfortable and stylish gift for friends, family, or coworkers who teach online.  #highereducation #onlineteaching https://t.co/qat3pnEnyX",,teachsmarter,0,0,2020-08-01 12:46:37
23,"I am looking for a program that would allow a DHH teacher to project themselves next to a live video. If they could not do this live, is there a program which would allow them to put a video of them signing on top of an existing recording? #onlineteaching","Kennesaw, GA",MsRussom_KMHS,0,2,2020-08-01 12:39:14
24,"#Watchout our new #video on #YouTube #Channel #cannybug and share your experiences with us.if u like thn don't forget to #Subscribe.#lockdown #coronavirus #EidAladha2020 #Mathematics #onlineteaching #OnlineClasses #onlinelearning #DigitalIndia #class
https://t.co/dTsQFolrAs",,CannyBug,0,2,2020-08-01 12:05:15
25,"I'm still trying to get the hang of Instagram. Anyone want to meet me over there and help me figure this thing out? https://t.co/p0ggZ14e9F

#OnlineLearning #onlineteaching #highered #k12 #virtualclassroom #RemoteTeaching #onlinecoursedesign #coursecreator #onlinecourses #edtech","South Carolina, USA",lvcoulter,0,1,2020-08-01 12:00:01
26,"Didn’t expect to spend an hour this morning teaching one of my 8 year old ballet students a hip hop / street solo over zoom... 

... the best online class yet!! So much fun!!😁 #onlineteaching #dance","London, England",ackroydbeth,0,5,2020-08-01 11:14:54
27,"Check out the following video for how to set-up an infinite icon in Google Slides. #onlineteaching #teachertwitter #TEACHers
https://t.co/n56xOGKYh2 https://t.co/bntnHjX72H",,melshep34,0,1,2020-08-01 11:04:14
28,"@MrsParkShine @GoogleForEdu Check out the following video for how to set-up an infinite icon in Google Slides. #onlineteaching #teachertwitter #TEACHers
https://t.co/n56xOGKYh2",,melshep34,1,3,2020-08-01 11:03:02
29,Come chat with us! #makered #STEMeducation #pblchat #k12 #TeacherPD #onlinelearning #onlineteaching https://t.co/xhrp5UzEkF,,merredith_CEEO,1,3,2020-08-01 10:38:23
30,Starting today as a history educator on @unacademy platform. #pluscourses #History #hostoryclass12 #HistoryOfStayTwitter #Humanities #OnlineClasses #onlinelearning #onlineteaching https://t.co/oyNfLxTAUb,India,anjaleeyadav6,0,0,2020-08-01 08:22:06
31,"Supporting Your child for #Online #Learning at #Home

#onlineteaching #parent 
#liveclassroom
#livelecture
#21stcenturyteaching

Tip
13. Help your child to check messages from the school and communicate back if required.

@DrVishalVaria https://t.co/nh19uhCH03","Gujarat, India",RosaryTweets,3,3,2020-08-01 07:30:00
32,"I wrote a piece that @TheCitizen_in published this morning. Do give it a read- https://t.co/cSvrNFoqQW

#onlineteaching #teachers #lockdownindia #freelancewriter #contentwriter","New Delhi, India",tanya_goell,6,8,2020-08-01 06:35:41
33,"Final grades submitted. Time to break up with you, Zoom. It’s not you, really it’s me. #zoom #onlineteaching #solong",,SRKARL,0,1,2020-08-01 03:28:45
34,Online teaching- not sure if this works for teachers or students but am damn sure that next generation kids are going to be supremely confident to handle conf calls in their corporate lives😀 #onlineteaching #Pune,"Pune, India",pippop1977,1,2,2020-08-01 02:49:34
35,"What are liabilities? | Accounting for liabilities | Payables, Accruals #accounting #Finance #onlineteaching #Students #learning   ... https://t.co/ZtqJT1iCEt via @YouTube","Lahore, Pakistan",developers_mb,0,0,2020-08-01 01:44:03
36,Here’s my new video. Turn Your Worksheets into Digital Engaging Activities https://t.co/UO0siGzowd via @YouTube #DigitalLearning #virtualteaching #onlineteaching #interactiveworksheets #interactiveslides #teachingwithtechnology #senobluemel #seno,"Arnold, MO",BluemelSeno,0,1,2020-08-01 01:40:45
37,"#Professors save time with our completed 16-wk courses for @CanvasLMS! Weekly #openaccess readings, videos, discussion board activities, assignments, exams, &amp; more! https://t.co/wH2ockNMBL #AcademicTwitter #AcademicChatter #onlineteaching https://t.co/U8ZFGqlK9i","Seattle, WA",lecturesource,0,1,2020-08-01 01:35:35
38,"What are assets? | Accounting for assets | Different types of assets in accounting ... #accounting #onlineteaching #tutorial #onlineclasses #Students #professionals #accountant #Finance #business #excel   
https://t.co/JV8YQkuuzy via @YouTube","Lahore, Pakistan",developers_mb,0,0,2020-08-01 01:11:38
39,"Let's Qurbani...
Eid-ul-Azha Mubarak to all from The Focus School. 

Logon to: https://t.co/bF9vChdKej

#BakraEid2020 #BakraEid #EidAladha2020 #LMS #OnlineEducation #OnlineSchool #OnlineTeaching #technologypartner #boundlesstechnologies #Education #Parents #Student https://t.co/jSqGevmvSX",,thefocusschool,0,0,2020-08-01 01:05:00
40,"We use technology as a tool for teaching not only because of the situation that we are in right now but because we believe that technology can help us reach out to more students, create unimaginable memories that only technology can give us. 

#speakandsingPH #onlineteaching https://t.co/uiIRkl7nBT",,speak_ph,0,0,2020-08-01 00:50:29
41,@DrPsyBuffy Been #onlineteaching for 10 years and a huge Camtasia fan. Good investment.,,jcdrewUF,0,0,2020-08-01 00:49:45
42,Accounting for cash dividend payments | What are dividends? | Interim and final dividends ... #AccountingTop100 #Accounting #lecture #Students #professionals #learning #uk #YouTube #onlineteaching #tutoring #onlinecourse https://t.co/yPeYjjoI9o via @YouTube,"Lahore, Pakistan",developers_mb,0,0,2020-08-01 00:00:45
43,"“Most of all, I’ll keep reminding myself that I'm teaching during a crisis. Perfection isn't needed and I won't strive for it”—Anna Lannstrom, for @WabashTeaches #pedagogy #onlineteaching https://t.co/bvbsWQdSVh","Ashland, KY",DrRobOlynn,0,2,2020-07-31 23:27:49
44,"Double entry accounting made easy (Debits and Credits) | The accouting Tutor... #uk #Accounting #tutorials #YouTube  #tutor #onlineteaching #lecture #Students #MBA #finances #learning #professionals 
https://t.co/oU3yMRbz2S via @YouTube","Lahore, Pakistan",developers_mb,0,0,2020-07-31 23:24:30
45,Fall enrollment is open now! Our Online Teaching master's (or certificate) pathway is a relevant &amp; timely addition to your current licensure. Go to https://t.co/nwSxw2X4zb for more information. @UCAeducation #OnlineTeaching #edtechchat #tlchat #eduAR #TeachArkansas #RISEArkansas https://t.co/eDZ5M9ooTf,Arkansas,AshleyCooksey2,0,0,2020-07-31 22:56:37
46,"Do you want to #teach #online? Well, we are offering a FULLY online learning experience for students in grades K-12! 🙂 We do however need #MMUUSD teachers. Details are inside. 100% #VirtualLearning will be comprehensive and we are excited to partner @vtvlcjeff 👍 #onlineteaching","Vermont, USA",BenWhiteEdu,2,7,2020-07-31 22:17:40
47,I'm running a free monthly series tackling your biggest challenges with distance learning. Sessions will be recorded and I will alternate between morning and evening to accommodate folks in different time zones. Register: https://t.co/NVdTNZIblu #distancelearning #onlineteaching https://t.co/s791iB66BI,"Northampton, MA",MikeFlynn55,20,43,2020-07-31 22:11:03
48,What's a tool you cannot live without in the digital classroom? #onlineteaching #distancelearning #remotelearning,"Massachusetts, USA ",pluto_view,0,0,2020-07-31 21:54:01
49,"BUSINESS PROFESSORS: Need online content NOW? We offer engaging stories on Leadership, Strategy and Entrepreneurship in a variety of EASILY AVAILABLE online formats. Learn more: https://t.co/LtusQtUwhp #BraunCollection #BusinessProfessors #onlineteaching #leadership https://t.co/RRTAt7qfjy","Shaker Heights, OH",BraunInk,0,0,2020-07-31 21:30:10
50,Camtasia: Yay or Nay?  Comments welcome.  #onlineteaching,,DrPsyBuffy,0,2,2020-07-31 21:05:15
51,"Check us out @AEJMC #AEJMC20-5 panelists: We’ve Got This: Best Practices in Online Teaching, &amp; How Teaching JRN &amp; MassComm Prepares Us for the Big Pivot Online. Session is Aug 8 at 3:15p. Preview my slides: https://t.co/v45ixP8P84  #onlineteaching  @MurrowCollege  @AOILearning https://t.co/S8QLSunNTv","Pullman, WA",RLCooney,3,8,2020-07-31 20:12:32
52,"I've taught #philosophy and #logic for almost 15 years, with much success, and I really don't know what a ""rubric"" or ""module"" is supposed to be...

#teaching #onlineteaching","Louisiana, USA",BayouPhilosophy,0,14,2020-07-31 19:48:57
53,"Cheers to the partners keeping us anxious, existential types afloat. My husband’s generosity &amp; strength (and TBH, cooking and dance skills) inspire me every day of this new #workingfromhome #quarantine #onlineteaching reality. This #twobodyproblem has become a #twobodylifevest ❤️",United States,KaitSOCI,0,26,2020-07-31 19:36:59
54,"For anyone who teaches or knows someone who teaches:

#onlinelearning #onlineteaching #teacherproblems #professionaldevelopment #onlineeducation #onlinehelp #teacherSTRONG #teachershelpingteachers #NEA #virtualclassroom https://t.co/Qv5xBAse0i",,CCurriculums,0,0,2020-07-31 19:35:11
55,"Weekly Business #writing practice, real-world assignments, &amp; activities for #professors to assign: https://t.co/l9QcSvkioG #AcademicTwitter #AcademicChatter #onlineteaching https://t.co/1pOJHfUkx6","Seattle, WA",lecturesource,2,2,2020-07-31 19:06:43
56,"IPEVO #DocumentCameras / #Visualisers facilitate an effective #learning process even during these unprecedented times. Take a look at this video #tutorial from @EHPsolutions on how to make it work.

https://t.co/57R3g3EZwH

#HybridLearning #OnlineTeaching #edutwitter #edchat #ed","Sunnyvale, CA",ipevo,0,1,2020-07-31 19:00:01
57,@maverickwoman @SUNY @FIT Love my friends/faculty at @FIT!!! thanks for the shout out! who is @iolakillian ? #onlineteaching #onlinelearning #remoteteaching,"Albany, NY - USA",alexpickett,0,0,2020-07-31 18:49:59
58,Want to know more about the specific outcomes teachers need to demonstrate to enhance their blended/online instructional skills? Join us on Tuesday to learn more!  #webinar #distanceteaching #blendedlearning #onlineteaching  https://t.co/kqdH9vZv2K,"Palo Alto, CA",BloomBoard,0,1,2020-07-31 18:49:49
59,#virtualteachers #blendedlearning What mic are you using when working with online students? I am having trouble with my computer mic and wanted to know what I should invest in. #onlineteaching #VirtualClassroom #BitmojiClassroom,"Kokomo, IN",ZirkleSecond,0,1,2020-07-31 18:43:45
60,"If you want to learn How To Teach Smarter Not Harder, join us for this online course.  #onlineteaching #education #online #onlinelearning #college #distancelearning #remotelearning #teachsmarternotharder  https://t.co/PE1YXbkagB https://t.co/avuZkNgb2Z",,teachsmarter,0,1,2020-07-31 18:15:26
61,"Online teaching, where, how do you start? Take a look at these fab resources from TechSmith with personal messages from the Customer Education Team 
#education
#EdTech
#OnlineTeaching 

Interested in TechSmith #Snagit #Camtasia? I'm in UK &amp; here to help 
https://t.co/h81UKHs4ZO","Farnham, England",Jaynedavids,0,1,2020-07-31 18:05:53
62,"Joined @Unacademy a new era educational online platform. Join me on this platform. In this pandemic situation, study Humanities in your home comfort. #education #OnlineClasses #onlineteaching https://t.co/qCn9m08sCh",India,anjaleeyadav6,0,0,2020-07-31 18:00:21
63,Thankful  to hear that friends and colleagues @UofTArtSci will be permitted to teach online only. This has been a huge worry for many. And there are many fun ways to teach the humanities online. Maybe we need some August collaboration? #onlineteaching,,DarrochHeidi,0,2,2020-07-31 17:57:03
64,"NEW ISSUE!  FREE Teaching and Therapy Resources for Homebound Families
https://t.co/s4XnbToNCj
#homeschool #digitalteaching #onlineteaching #covid-19 #coronavirus #slpeeps #instaslp #pediOT #pedatricOT #occupationaltherapy #schoolslp #specialeducation #teaching #spedteachers https://t.co/vJ6zqFyIdl","National, United States",pediastaff,0,1,2020-07-31 17:25:39
65,Transitioning to online teaching? Here are 10 ideas for online assessment.Redefining Student’s Learning Assessment for Online Teaching https://t.co/vfkmD5d66p @Thefacultypub #highered #highereducation #onlineteaching #remoteteaching #onlineassessment #elearning,"Montpellier, France",mangelferrero,1,1,2020-07-31 17:14:04
66,"#Teachers need lots of training to do #onlineteaching well! We created a 15-hour #profdev course that digs into the components of effective #eLearning instruction. This is the #pd you need, RIGHT NOW. Use code FRIENDOFKATIE for 10% off, ends today! https://t.co/K3ZmEhbsKR https://t.co/d8d9Ku7Sn2",Chicago,LiteracyWorld,0,0,2020-07-31 17:03:42
67,"My weekly checklist for making sure I get everything done for online teaching:

#onlineteaching #remotelearning
#distancelearning

https://t.co/3iYI791QIG",United States,StuckIn48403550,0,1,2020-07-31 17:00:00
68,"Call out good work and good efforts so that students get to know each other.

#OnlineLearning #onlineteaching #highered #k12 #virtualclassroom #RemoteTeaching #onlinecoursedesign #coursecreator #onlinecourses #edtech #community https://t.co/kJrJee6MXF","South Carolina, USA",lvcoulter,0,3,2020-07-31 16:00:01
69,Last day of @CravenCoSchools summer camp! A student had an important milestone to share. I lost my first tooth! #virtuallearning #onlineteaching #ESL https://t.co/LysW6KXo8o,,KathleenBrinso3,0,10,2020-07-31 15:48:29
70,"How #sickening is it that #teachersunion #playing a #political &amp; #dangerous game by #refusing to open schools for #inclassroom #teaching &amp; now #limited #onlineteaching to the #students, around the #country",,ivy_alwell,0,0,2020-07-31 15:39:23
71,HILARIOUS... 1st kid went to school...2nd one learned from ONLINE classes..😂😂🤣🤣🤣. #OnlineClasses #onlinelearning #onlineeducation #onlineteaching #funny #funnychildrens #Online https://t.co/ERpnDhIdg1,"Nagpur, India",Ashish_S__,0,1,2020-07-31 15:22:03
72,"Re: F2f teaching with social distancing and plexi-glass shields. Wouldn't teaching synchronously online w/ an asynchronous recording option be a better model? I am not suggesting no precautions - but saying that, at some point, synchronous online makes more sense. #onlineteaching https://t.co/vF3UhFY8gG","Kent, OH",WendyTietz,0,7,2020-07-31 15:02:20
73,"You can spice up a student workday with fun phrases. Also, you can hold your students accountable by having them complete a Google Form. Check out my example! #onlineteaching #TEACHers #teachertwitter #studentsuccess #GoogleForEdu #teachertips
https://t.co/hyN3y1QqXA",,melshep34,0,13,2020-07-31 14:19:07
74,"!!-- Snack access and a comfortable chair.

Never underestimate the most important things in life : )
#edtech #onlineteaching https://t.co/ReDdhrYvv6",on a good question,TweetinChar,0,2,2020-07-31 14:04:07
75,"⁠Use promo code SHARK20 to take advantage of the BOGO discounted rate of $179 for two full years of SchoolhouseTeachers &amp; receive your free tote &amp; PRINT back issue! ⁠

https://t.co/i7QMC6xVqV

#schoolhouseteachers #allinonecurriculum #homeschoolonline #onlineteaching #referral https://t.co/BKluhw93QN","Texas, USA",humorhomeschool,0,0,2020-07-31 14:01:33
76,"Meet Some Of Our Global Leadership &amp; Management Team: Mick, General Manager for the Asia &amp; Pacific Regions.

Mick talks about his extensive experience in the #OnlineTeaching industry &amp; how TRGTC adds value to our clients' #OnlineEducation business.
 https://t.co/USkrbujdoD",South Africa,TeacherCompany,0,0,2020-07-31 14:01:12
77,"#onlineteaching is especially useful for females who would not have been unable to tutor before but will be able to do so online.

#PPWF #WorkingWomen #education #elearning #digitalpakistan #EducationForAll

https://t.co/1XdMch1dUG",Pakistan,pprofwomenforum,0,2,2020-07-31 13:52:35
78,"What are you thinking re: deadlines &amp; flexibility for #onlineteaching ? I'm mindful of the stresses students &amp; TAs face. I typically give extensions when asked but don't announce it. I want to help students stay on track, give TAs predictable workflow &amp; be fair to all. #highered","St Catharines, ON, Canada",lindasteer,0,2,2020-07-31 13:50:04
79,"Mick, General Manager (Asia &amp; Pacific Regions) at TRGTC, with insights on some fast changing trends in our industry, as well as some of the significant changes he's experienced in recent years.

Click here to learn more.

#OnlineTeaching #OnlineEducation
https://t.co/2HKyclXijh",South Africa,TeacherCompany,0,0,2020-07-31 13:49:45
80,"Tips for #onlineteaching from @ClemsonCofEd.
Focus is #K12, but #highered folks can snag some great tips, too.
https://t.co/PjoenQ7MPc",USA,id_erNet,0,2,2020-07-31 13:37:09
81,"Claire is also one of the Educators on a #MOOC I'm currently working on: @FutureLearn &amp; @BritishCouncil's ""Teaching Young Learners Online"" on #FutureLearn. 

https://t.co/0VsYtLtac5

#teachingEnglish #teachingonline #onlineteaching #virtualteaching #virtualteacher #EnglishTeacher",,HelenTeachesEng,0,2,2020-07-31 13:24:27
82,Active learning must be at the heart of your online course to create connectedness and collaboration in academia’s “new normal.” #OnlineTeaching https://t.co/Wg36oSYGrZ,Toronto ON,schnitzelboy,0,0,2020-07-31 13:18:01
83,"We are now offering our 10 day programme via our online teaching platform, which is based on interactive &amp; live streaming of our teaching sessions, for both lectures &amp; hands-on sessions. 

#InteractiveLeaning #OnLineTeaching https://t.co/GBwvYpQQ7b","Formby, England",simplyendo,0,0,2020-07-31 13:00:30
84,"Only two weeks left to register for the Breaking Digital Barriers Workshop we are presenting in collaboration with @jumpfoundation.  Grab your place today!⁠
⁠
https://t.co/aZ5I63eqAT⁠
⁠
#experientialeducation #teachertrainings #onlineteaching https://t.co/GPGS2uRXM9",,iseeninfo,0,1,2020-07-31 12:55:42
85,"Lots of new students at @ScicommTrento , hope they have a cat to help them with their online classes.

#onlinelearning #onlineteaching #studyinitaly",,AcademicCat,0,4,2020-07-31 12:39:18
86,"As the #COVID19 cases continue to soar, IIMC, a mass communication college in Delhi, skips the entrance exam this year and plans to take #OnlineClasses for the first semester. 
https://t.co/gRKtYd9UgE 

#OnlineClasses #AlternativeSolutions #ELearning #OnlineTeaching #EdTech","1250 Broadway, 36th Floor, NY.",ProctortrackPro,1,1,2020-07-31 12:13:11
87,"Sam and Julie had a wonderful time delivering a lesson for @parkstreetedu The lesson featured a poem called ‘Lockdown’ written by @brorichard. The students loved the lesson! 

#parkstreeteducation #onlineteaching #virtualschool #lockdown #COVID19 #teachinginthetimeofcovid https://t.co/wKdSzCwJ6z","Toronto, Ontario",TheEngTutor1,0,2,2020-07-31 12:10:47
88,"I'm seeing a lot of value in @VoiceThread for asynchronous conversations.

#OnlineLearning #onlineteaching #highered #k12 #virtualclassroom #RemoteTeaching #onlinecoursedesign #coursecreator #onlinecourses #edtech #engage https://t.co/rieQm02DIB","South Carolina, USA",lvcoulter,1,4,2020-07-31 12:00:00
89,"@SarahCLongshore @TechLX I remember my first virtual #teaching job and not knowing what to do, but I learned what to do, and it helped. Here is my advice:https://t.co/KUgwMRutsQ #k12 #onlineteaching #TEACHers #edchat #teachertwitter #edtech #teachertips",,melshep34,4,6,2020-07-31 11:42:46
90,"Meet our Science teacher Bushra😁

Peek at a glance at our teacher’s videos to know them better 😉👇🏻
https://t.co/FRJOqDOYEM

Head to our website to know about us👇🏻
https://t.co/JYBD83h4bA

#onlineinstitute #onlinecoaching #onlinestudy #founder #director #onlineteaching https://t.co/SevfVcGvvg",canada,samanwita11,0,0,2020-07-31 11:02:06
91,How important is a script for Recording Online Teaching videos #OnlineClasses #onlinelearning #videorecording #onlineteaching,India,sidsavenue,0,0,2020-07-31 10:55:22
92,"#NewNormal is to be #Online. 
https://t.co/xR0ELT5M5i is available 

#DomainNameForSale #domain #domainnames #domainsforsale #onlineshopping #onlinelearning #onlineclasses #Onlinejob #onlineeducation #onlineteaching #WorkFromHome #workingfromhome #OfficeEvolution #Banking #WFH https://t.co/O4NPsP6PHP",,NameClap,1,1,2020-07-31 09:07:27
93,"There is no substitute for hard work 
-Thomas Edison
#Onlineclasses #onlineteaching #Workfromhome #Teachingfromhome #DigitalIndia #Staysafe #Staypositive #ParulUniversity https://t.co/AYfbTBJiyn",,JankiMistry10,0,0,2020-07-31 08:17:05
94,"Supporting Your child for #Online #Learning at #Home
#onlineteaching #parent 
#liveclassroom
#livelecture
#21stcenturyteaching
#covid19
#teacher
#education

Tip
12. Make sure your child completes the work allotted by the teacher over the online session.

@DrVishalVaria https://t.co/56No8qmqId","Gujarat, India",RosaryTweets,1,1,2020-07-31 07:30:00
95,"'Find time to reflect and connect with other teachers'
Take a look at these 5 tips to build a thriving digital classroom. 

https://t.co/UZvTmOgrWr
#distanceteaching #onlineteaching https://t.co/Pi8TBB4Kum","London, England",teaglo,0,2,2020-07-31 07:14:16
96,"TFS Provides a simple e-learning platform that satisfies all ages of children.
Learn through an easy and simple Learning Management System.

Logon to https://t.co/bF9vChdKej

#LMS #OnlineClasses #OnlineEducation #OnlineTeaching #technologypartner #boundlesstechnologies #Education https://t.co/k6aPQDYK08",,thefocusschool,0,0,2020-07-31 05:41:00
97,So excited that UTS has launched pop up recording studios with LX.lab Media Team folks on hand for support with recording video for remote teaching  https://t.co/ndB2aBOY9R #onlineteaching,"Sydney, New South Wales",hfordsa,0,1,2020-07-31 05:10:28
98,"If you are not sure how to get started with online teaching jobs, here’s something that will help you get moving. https://t.co/YCpuw5BzWs

#WinningTogether #MonsterIndia #FindBetter #Jobs #COVIDJobs #onlinejobs #workfromhomejobs #onlineteaching #onlinetraining #onlineteachingjobs https://t.co/W80F6lFhsS",India,monster_india,0,0,2020-07-31 04:35:02
99,"How to create online video content as we transition to #onlinelearning. This week in #CoffeeWithDrA I answer your questions. I share my #onlineteaching set up, discuss some of the things that I have learned, and talk about #Startup cost #AcademicChatter  https://t.co/vMT5xbhLd7","Cincinnati, OH",DrAAlBahrani,9,18,2020-07-31 04:33:30
100,"How much do I avoid grading? Today I got my Yahoo email inbox down from 1,700 messages to 5 instead of grading.

#proflife #grading #onlineteaching #onlineclasses https://t.co/UCt5bTBKoP","Winston-Salem, NC",davidyamane,0,14,2020-07-31 04:02:11
101,"Hey #VusdStrong peeps! Who’s coming?! It’s free and online! Let’s do this! 
https://t.co/7uPTiB7diB

@GoldCoastCUE #Education #TeacherTwitter #EduTwitter  #EdChat #Edu #Educhat #Teachers #EduLeaders #TeacherEd #TeacherPD #EdTech #DistanceEd #DistanceLearning 
#OnlineTeaching https://t.co/gUzxuD5AyJ","Ventura, CA",mtmmwithmiller,1,7,2020-07-31 03:12:21
102,Whatever it takes to get my cam to right height. 😄 #onlineteaching https://t.co/zKraNXfDgD," Ratchaburi, Thailand",BentheCrew,0,1,2020-07-31 02:14:44
103,"I have learned a lot over the years as a virtual teacher. If you ever need any advice, or have questions, please reach out. I would be happy to talk, so you can feel confident teaching online. #teachertips #teachertwitter #onlineteaching #TEACHers #K12",,melshep34,5,46,2020-07-31 00:42:34
104,"Back-to-school is coming fast, and this year is going to look a little different. Register for a free trial to see how #Vosaic can enhance your school’s #OnlineTeaching process!
https://t.co/vrXiZdbga0","Lincoln, NE",Vosaic,1,1,2020-07-31 00:16:00
