,Content,Location,Username,Retweet-Count,Favorites,Created at
13,"👉Making Sense of Data in the Media👍

✔️Learn what numbers reveal, when and why they mislead, and how to spot fake news.

 🡺 https://t.co/a1Y7gq2Lwo

#Education #onlineducation #onlineeducationplatform #onlinecourse #onlinecoaching #onlineclass #businessdevelopment #studyplus https://t.co/FpJIn1z3aT",,CreativeMediaF5,0,1,2020-07-28 07:00:15
14,"Manage your school operations effectively with Yayskool.
Email: mail@yayskool.com
#schools #smartschool #education #onlineducation #onlineclassroom #onlineclasses #online #SaaS #improve #schoolmanagement #edtech #teachers #edtechs #schoolerpsoftware #schoolerp #software #yayskool https://t.co/WpV35gRfmZ",Lucknow,yayskooloffice,0,1,2020-07-28 03:55:56
15,"It's Monday afternoon and we want you to ask your kids what they think!
Let us know their answers below!

#braingames #braingame #puzzle #fun #educational #riddlemethis #brainteasers #onlineducation #learningisfun https://t.co/wHxzVA4q4S",,bbk_network,0,0,2020-07-27 23:15:01
16,"Starting July 29th - Supply Chain Analytics - Learn more about the course, our global community of learners, and enroll at the link below. #supplychainmanagement #dataanalyst #MIT #onlineducation #datamanagement  #edx https://t.co/PJyMZz1BSK https://t.co/Ten11O4eoC","Cambridge, Massachusetts",mitsupplychain,0,3,2020-07-27 14:19:22
17,Article by @DrRuwanDias &amp; @NireshEliatamby  https://t.co/lermsyK0XG #education #distancelearning #onlineducation #COVID19 #lka #schools #distanceeducation #teaching #CoronaVirusUpdates #SriLanka #cogitaro,"Colombo, Sri Lanka.",NireshEliatamby,4,1,2020-07-27 09:51:15
18,"Become a smart school with Yayskool because it's not just an ERP but a complete product suite to enhance overall effectiveness.

#schools #smartschool #education #onlineducation  #SaaS #schoolmanagement #schoolerpsoftware #schoolerp #software  #edtech #edtechs #teachers #yayskool https://t.co/w8uvZLtxHi",Lucknow,yayskooloffice,0,0,2020-07-27 02:42:10
19,#onlineducation after #covid. Interview at Republic World https://t.co/ChIS6Mx620,"Gurgaon, India",AKSIndian,0,0,2020-07-26 07:41:25
20,"I have joke on #onlineclassroom, let me share my screen first😅 
 
.
.
.
#onlineducation #ihaveajoke #onlinecourse #onlineeducationplatform #edutech
#ihavejoke #DilBecharaReview #ItsOkayToNotBeOkay 
@Dipakjha94 @gurusikshaedu","Kolkata, India",Dipanwita_royl,2,2,2020-07-25 16:06:33
21,"Leave the paper based system behind &amp; manage your school online with Yayskool.
Email: mail@yayskool.com
#schools #smartschool #education #onlineducation #online #SaaS #improve #schoolmanagement #schoolerpsoftware #schoolerp #software #edtech #edtechs #schools #teachers #yayskool https://t.co/4Gk6UKc9b8",Lucknow,yayskooloffice,0,0,2020-07-25 06:19:07
22,"Try it out with your kids and see if they can get the answer!
Let us know what you think the answer is below!

#braingames #braingame #puzzle #fun #educational #riddlemethis #brainteasers #onlineducation #learningisfun https://t.co/psmjRDXATc",,bbk_network,0,0,2020-07-24 22:02:23
23,"What would you choose? Online or offline education? 
.
.
.
.
Data Science Dose
#onlineducation #offlineeducation #solutions #artificialIntelligence #machine #machineLearning #smartCity #IoTForAll  #catapultDataLeaders 
To Know More Visit Us At:  https://t.co/6gJF9io97q https://t.co/jMFu2Tg78R",,FolkzData,2,1,2020-07-24 13:31:26
24,"Register Yourself With BTES for Online Training in Industry Specific Tools &amp; Get the Best Professional, Quality Training by Industry Experts.
https://t.co/cYL6DtEB7U
#onlineducation #onlinetrainingprogram #onlinetraining #industryexpert #professionaltraining #qualitymanagement https://t.co/zyyiq1UiaB",,btesedu,0,1,2020-07-24 12:36:00
25,"Become a smart school with Yayskool because it's not just an ERP but a complete product suite.

#schools #smartschool #education #onlineducation #online #SaaS #improve #schoolmanagement #schoolerpsoftware #schoolerp #software #edtech #edtechs #schools #teachers #yayskool https://t.co/OLoJNLnE3c",Lucknow,yayskooloffice,1,1,2020-07-24 03:29:03
