,Content,Location,Username,Retweet-Count,Favorites,Created at
13,"Are you #remoteworking with your kids doing #remotelearning this Fall? Wondering how you can survive and thrive? Check out the second of two posts giving you 10 Tips. 

https://t.co/nX2exwhhNR

#remoteworking #remotelearning #remotework #homeschooling #onlineschool #Parents","Holly Springs, NC",PhilBell,0,0,2020-08-13 11:59:16
14,"What if some kids are better off at home?

At Harrow School Online pupils will study from home with expert teachers and the support of Dale Krause our Success coach and SEND Specialist.

#HarrowSchoolOnline #SEND #OnlineSchool 

https://t.co/VOoXYG3816","London, UK",OnlineHarrow,0,1,2020-08-13 09:32:24
15,"Giridih Online Classes | Class 11th | Motion In The Plane | Chapter 4 | Part-3 | Physics | Gajendra Prasad | 

Watch on YouTube: https://t.co/uCt9RmGWK5

#BeatofLife #BeatofLifeEntertainment #BLE 
#OnlineClasses #DigitalClasses #Giridih #Jharkhand
#GiridihCity #OnlineSchool","New Delhi, Delhi",beatoflifeent,0,0,2020-08-13 09:06:08
16,"Giridih Online Classes | Class 12th | Inverse Trigonometric Function | Chapter 2 | Unit 2 | Part -2 | Mathematics 

Watch on YouTube: https://t.co/owvjSrMs1J

#BeatofLife #BeatofLifeEntertainment #BLE 
#OnlineClasses #DigitalClasses #Giridih #Jharkhand
#GiridihCity #OnlineSchool","New Delhi, Delhi",beatoflifeent,0,1,2020-08-13 09:00:44
17,"Giridih Online Classes | Class 10th | Carbon and its Compounds | Chapter 4 | Part 3 | Chemistry | Binod Kumar Barnwal |

Watch on YouTube: https://t.co/FFl58kxvxi

#BeatofLife #BeatofLifeEntertainment  
#OnlineClasses #DigitalClasses #Giridih #Jharkhand
#GiridihCity #OnlineSchool","New Delhi, Delhi",beatoflifeent,0,1,2020-08-13 08:53:10
18,"Follow these Pro-Tip for Teachers to increase student engagement and retention.

Visit https://t.co/NX7XWdVodI or contact us at (888) 567-1844.

#onlineeducation #onlinelearning #onlineschool #ThursdayMotivation #ThankfulThursday #GoodThursday #ThursdayThoughts #thursdayvibes https://t.co/Briz7D1X3B","Tempe, AZ",pinnaclevhs,0,0,2020-08-13 05:26:36
19,"""What #school will look like for most parents in 2020!"" 

NEW #blog posted, click the link to read, &amp; sub.
https://t.co/fuOzz81l27 

#onlineschool #SchoolReopening #SchoolSuppliesFor2020 #virtuallearning #Virtual #virtualclassroom #virtualschool #Classof2020 https://t.co/lP0Du6DWI3","Cincinnati, OH",boojiBEE,0,0,2020-08-13 02:53:08
20,"Home used to be my place for rest and relationships, now that it turned into 'my school' (or workplace for others), it's harder to feel rested. #covid19 #onlineschool #workfromhome #covid19diary #stressed",Singapore,PiaAlbaBalane,0,0,2020-08-13 00:47:47
21,"Please support your school teachers! 
It's a really hard time for them right now. 
Consider a gift or a kind word! #PublicEducation #OnlineSchool","Tucson, AZ",AdieTrinity,0,0,2020-08-12 23:45:15
22,"My little one just finished her first day of virtual 6th grade. 3 of her 6 video calls worked. This whole thing was a colossal disaster. Crossing fingers they figure everything out soon. Meanwhile, I need a stiff drink. #OnlineSchool #FirstDayOfSchool  #FAIL https://t.co/EDiUdagUbO",,JenBridgesRD,0,2,2020-08-12 22:14:28
23,"#firstday looks the same but is slightly different. #onlineschool from their bedrooms, but it didn't stop the #smiles from these 2 middle-schoolers!.
Breakfast and lunch with mom &amp; dad and breaks hanging out with each other. 

@oakschristianschool
First day of 6th and 7th https://t.co/gyx0TOJ2xN","Calabasas, CA",RyanOQuinn,0,2,2020-08-12 21:05:48
24,I don't remember school having this much work....#onlineschool,,geeky_banana,0,1,2020-08-12 20:56:25
25,This is me mentally preparing myself for the upcoming school year (if that’s even possible!)😬 Who is feeling ready and who went ahead and stocked up on anxiety snacks? 😆 #lastweekofsummer #calmbeforethestorm #onlineschool #homeschool #momlife #interiordesign #mycb2 https://t.co/FTF6NdopBB,"Los Angeles, CA",thehustlingmama,0,2,2020-08-12 20:20:23
26,Signed up for @PaneraBread #FREE COFFEE. ☕ With the kiddos doing #onlineschool this will be my break during the first couple weeks! 🤣FYI they are running a promotion to extend the #COFFEE #DEAL to October when 2 friends sign up HERE is my referral link👉 https://t.co/W1T1MANX45 https://t.co/atHUarmBzZ,Southwest Florida,funlearninglife,0,2,2020-08-12 19:22:50
27,"Did you know that the Arabic language has been a great influencer for other languages, including English? We've compiled a small list of 25 English words that come from Arabic for you: https://t.co/LL3FTGsOBF

#arabicstudies #studioarabiya #onlineschool #arabicstudy #onlinescho","Online, USA, Egypt",StudioArabiya,0,0,2020-08-12 18:15:16
28,"Me VS Homework 
#onlineschool https://t.co/F1Qs8XH1jC",,PiwPiw_RF,0,0,2020-08-12 17:17:39
29,"A little more information about our co-operative of teachers and the subjects we are offering.

https://t.co/wP1sFfD88E

Please subscribe, our aim for the year is to get 1000 subscribers!

#oxfordteachingtrust #onlineschool #elearning #igcse #onlinealevels",,oxford_trust,0,0,2020-08-12 17:01:04
30,1st Day of Junior High School 2020 #ccking #educateme #onlineschool #7thgrade #yasoexcited😂 https://t.co/3yNu5O0XIs,United States,cckingofficial,4,30,2020-08-12 16:31:19
31,"This year’s #IYD seeks to put the spotlight on #youth engagement at the local/community level, national level and global level
#YouthDay

Visit https://t.co/NX7XWdVodI or call us at (888) 567-1844.

#onlineeducation #onlinelearning #onlineschool #onlineclasses #WednesdayWisdom https://t.co/KBr0K8GDt0","Tempe, AZ",pinnaclevhs,0,0,2020-08-12 16:24:35
32,"Wondering what kind of social and emotional experience to expect from Connections Academy? Read the student-developed ""Student Well-being Charter"" to get an idea. 📝 #SocialAndEmotional #MentalHealth #OnlineSchool

https://t.co/mwMCAAW9WS",,ConnectionsAcad,0,8,2020-08-12 16:00:01
33,"Managing yourself and COVID-19 Stress by https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #COVID19 #Coronavirus https://t.co/F976GV5dzE",South Africa,Teachist3,0,0,2020-08-12 15:57:22
34,"Managing yourself and COVID-19 Stress by https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #COVID19 #Coronavirus https://t.co/EG2uesrehD",South Africa,Teachist3,0,0,2020-08-12 15:57:19
35,"Managing yourself and COVID-19 Stress by https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #COVID19 #Coronavirus https://t.co/RGslXPEBqZ",South Africa,Teachist3,0,0,2020-08-12 15:57:16
36,"Managing yourself and COVID-19 Stress by https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #COVID19 #Coronavirus https://t.co/TXHTKVhqer",South Africa,Teachist3,0,0,2020-08-12 15:57:12
37,"Managing yourself and COVID-19 Stress by https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #COVID19 #Coronavirus https://t.co/wwsodzzur8",South Africa,Teachist3,0,0,2020-08-12 15:57:09
38,"Managing yourself and COVID-19 Stress by https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #COVID19 #Coronavirus https://t.co/Dp9Sj4Abu6",South Africa,Teachist3,0,0,2020-08-12 15:57:06
39,"Managing yourself and COVID-19 Stress by https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #COVID19 #Coronavirus https://t.co/PUaFpkeo8x",South Africa,Teachist3,0,0,2020-08-12 15:57:03
40,"Managing yourself and COVID-19 Stress by https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #COVID19 #Coronavirus https://t.co/ciWKAiDmdu",South Africa,Teachist3,0,0,2020-08-12 15:57:00
41,"Managing yourself and COVID-19 Stress by https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #COVID19 #coronavirus https://t.co/1lS9p3BDiV",South Africa,Teachist3,0,0,2020-08-12 15:56:57
42,When you’re trying to do school work... #onlineschool #sillycats @FullSail https://t.co/tVbJZ3UVGB,"Utah, USA",jeanettecutecat,0,0,2020-08-12 15:45:59
43,"Ace your lessons with tips from #PCPaathshala on organizing an ideal study space | @IntelIndia

#OnlineLearning #Education #ModernLearning #ELearning #DistanceLearning #OnlineSchool #OnlineCourses #HomeSchooling #StudyAtHome #EdTech #LearningAtHome

https://t.co/n8Gfi6sy7o",New Delhi,timesofindia,3,32,2020-08-12 15:37:21
44,Do you have an #aunty that's totally #overthetop? If only she had someone to #coach her on #relationships #lifeskills and all that other stuff! #collegeinterrupted #steerus #motivationmonday #school #onlineschool https://t.co/lX75oLanqH,New Jersey,steerus_io,0,0,2020-08-12 15:25:14
45,Yukon parents worry about internet costs during at-home high school | CBC News #Broadband #Yukon #Internet #OnlineSchool  https://t.co/FhbSSqEcHN,"Montréal, Canada-Paris, France",Delaunay_Mic,1,2,2020-08-12 15:17:06
46,"“Your attitude, not your aptitude, will determine your altitude.” - Zig Ziglar

#schoollife #studentslife #onlineschool #k12 #schools #schooltime #internationalstudents #schoolday #WorldEd #virtualschool #summerschool #homeschooling  #highschool #school #virtuallearning https://t.co/1qA39MQc3r","Miami, FL",WorldEdSchool,0,0,2020-08-12 15:11:40
47,"How to Spot a Pitfall | Property Walkthrough | Investors United https://t.co/H2amWJBi3v via @YouTube 

#RealEstate #realestateinvesting #realestateinvestor #investing #realestatetips #realestatelife #RealEstateAdvisor #onlinelearning #continuingeducation #onlineschool #investors","Baltimore, MD",investorsu,0,0,2020-08-12 14:44:04
48,Sorry @gsuite I chose @Schoology because they have a folder organizing structure and google classroom does not. . Not just 1 section titles. Add folders (and ability to add folders inside folders and I might come back. ) #covid #onlineschool #WFH,Idaho,crendonlds,0,0,2020-08-12 14:38:22
49,"Join us later today for our virtual open house, and see what an #onlineschool can do for you! 

#virtualschool #onlineclasses #virtualhighschool #privateschools #onlineeducation #edchat #parenting https://t.co/N4sSmAu6Mx",,DwightGlobal,0,0,2020-08-12 14:32:11
50,"Today would have been the first day of school at:

Wellington Elementary
Jessie Clark Middle
KORE Academy

#OnlineSchool #HomeSchool 🎒",Bluegrass,DanielAusbun,0,0,2020-08-12 14:32:05
51,Well I’m off to online school so bye! #onlineschool,,boy_camper,0,0,2020-08-12 14:08:30
52,I'm grateful that we're able to meet the need of many #SouthCarolina families looking for a full-time #onlineschool option. Thanks for sharing info about our school @WBTWNews13! https://t.co/rZOKnO89v0,,josh_kitchens,0,0,2020-08-12 14:08:00
53,"Research shows that we can all cultivate the attitude of a thriver. It starts with a willingness to do so.

#WeAreThriving #Thrive #dominion #pleasant #fearless #grateful #indeliblelandmarks #joy #onlinecoaching #mentoring #Intentionalmotherhood #onlineschool #intentionalwoman https://t.co/e2jYe3rKDo",Nigeria,naomiwithjoy,1,3,2020-08-12 13:42:53
54,the first day of school is a little different this year! #onlineschool https://t.co/Ha4L2anYkJ,,nat_burns,0,9,2020-08-12 13:14:42
55,"A Teachist Guide to Learning styles https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #learning #learningstyles #learningtips #tips https://t.co/R7TpvU1PAl",South Africa,Teachist3,0,1,2020-08-12 12:54:31
56,"A Teachist Guide to Learning styles https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #learning #learningstyles #learningtips #tips https://t.co/3KQQ21dZ0l",South Africa,Teachist3,0,0,2020-08-12 12:54:28
57,"A Teachist Guide to Learning styles https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #learning #learningstyles #learningtips #tips https://t.co/ot2Kr3St7F",South Africa,Teachist3,0,0,2020-08-12 12:54:25
58,"A Teachist Guide to Learning styles https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #learning #learningstyles #learningtips #tips https://t.co/T5umc61uOB",South Africa,Teachist3,0,0,2020-08-12 12:54:23
59,"A Teachist Guide to Learning styles https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #learning #learningstyles #learningtips #tips https://t.co/UXMufRkWih",South Africa,Teachist3,0,0,2020-08-12 12:54:20
60,"A Teachist Guide to Learning styles https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #learning #learningstyles #learningtips #tips https://t.co/eQcHWasWq8",South Africa,Teachist3,0,0,2020-08-12 12:54:17
61,"A Teachist Guide to Learning styles https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #learning #learningstyles #learningtips #tips https://t.co/tI81FpczuX",South Africa,Teachist3,0,0,2020-08-12 12:54:14
62,"A Teachist Guide to Learning styles https://t.co/JfIg0WYWQ6

#Homeschool #onlinelearning #education #elearning #studyingfromhome #onlineschool #learningfromhome #teaching #homeschooling #studyingathome #Teachers #Educators #Teachist #learning #learningstyles #learningtips #tips https://t.co/6PPQWL5nVR",South Africa,Teachist3,0,0,2020-08-12 12:54:11
63,Look who is starting 2nd Grade!!! #onlineschool #Hamilton #COVID19 #Ham4Change #firstdayofschool https://t.co/E8euhLBe6E,"Lawrenceville, GA",celyswonderland,0,0,2020-08-12 12:28:30
64,"""Teaching requires both an acknowledgment of hard truths and a willingness to keep going in the face of them."" - Heinemann Fellow Nicole Stellon O’Donnell
 https://t.co/fJaJQRmIh9  @SteamLaundry #HFellows #remoteteaching #onlineschool","Portsmouth, New Hampshire, USA",HeinemannPub,2,4,2020-08-12 10:20:59
65,"#FunFacts
Bringing interesting facts from all areas of domain.

Visit our official website https://t.co/NX7XWdVodI or contact us at (888) 567-1844.

#covid #pandemic #staysafe #learning #education #onlinelearning #onlineschool #tuesdayvibes #tuesdaythoughts #tuesdaymotivation https://t.co/OpEKAavbAO","Tempe, AZ",pinnaclevhs,0,0,2020-08-12 07:16:40
66,"If every setback was viewed as an opportunity, we'd all be thriving! Don't let this time pass you by!

Self-Development Tips for Furloughed Workers: https://t.co/JG5HCYxWTu

#onlineschool #businessschool #furloughed #furlough #careerdevelopment #onlinequalifications https://t.co/HPSm8wcx5i",United Kingdom,SbsSussex,0,1,2020-08-12 07:01:17
67,"We have computers for every budget! Find laptops, MacBooks &amp; towers all with a warranty. Check out some of the options below!
.
.
.
#laptops #backtoschool #onlineschool #virtuallearning #pawn #pawnshop #discount… https://t.co/tS938eZZQ7","Syracuse, NY",PawnProCNY,0,0,2020-08-12 02:28:18
68,"ZoomK12 is an innovative cloud solution for online education, especially for K–12 Schools and Colleges. This is perfectly suited for the post Covid-19 environment. 
https://t.co/DyjUGn9P3f
#onlineschool #onlineclasses #onlinecourses #mobileapps #appscrip #Zoom  #schoolsoftware https://t.co/FNBYLDDRKA","Bengaluru, India",appscrip,0,0,2020-08-12 01:15:02
69,When your 1st day of online school is both AMaZinG and a virtual hot mess... But lovin’ every minute of it 😂🤷🏼‍♀️📚✏️ #LearningCurves #OnlineSchool #WeveGotThis #LightTheWay @HumbleISD_AMS @HumbleISD #AtascaTigers 💙🧡 https://t.co/fOJ3eK0Y99,"Atascocita, TX",MsBradley5678,3,49,2020-08-12 00:21:54
70,"One of the main benefits of #onlineschool is the flexible schedule, allowing students to move at their own pace and empowering them to find balance between school and their other interests. https://t.co/yP8C7duGNl","Olympia, WA",nitrojenfrancis,0,0,2020-08-11 23:32:00
71,"#Citizens diploma programs and courses are available on different outlets! Use a computer, your phone, or even a tablet. Don't have full access to any of those? Check out our offline options!

#highschool #onlineschool https://t.co/nnsCsJXzRH","Fleming Island, FL",CitizensHS,0,1,2020-08-11 22:06:25
72,"Super ready for the 31!! 

#onlineschool #snhuonline https://t.co/AYlBC7wdVg","Hazel Park, MI",Cherylmariee94,0,0,2020-08-11 21:58:18
73,I've found #AsynchronousLearning in the #onlineschool model often spurs greater autonomy and empowerment within students' own learning. https://t.co/wWqDH0VoXk,,DrRichardSavage,0,0,2020-08-11 21:36:10
74,1st day of High School. 😥#onlineschool #highschool #9thgrade https://t.co/RC6Y4PygyL,,PrestonOliver9,4,33,2020-08-11 21:35:30
75,"Keeping my kids home for school until further notice. 

I do not want to. 

They're going into 1st grade and kindergarten. Best years ever!! 💔

But I love them. I couldn't live with myself if they got sick. 

#OnlineClasses #OnlineSchool","Portland, OR",WhoaShitsCrazyO,10,71,2020-08-11 21:34:37
76,We all had an amazing first day of school! @HumbleISD_FCE #onlineschool https://t.co/vp6hF6VSwL,,mrstaylor_fce,2,17,2020-08-11 21:08:43
77,aaagh! #blankscreen what do you do? Is it a sign from the #universe to do something different? What about taking some time to #upskill and build those critical #softskills for success at #work and at #college? #collegeinterrupted #steerus #motivationmonday #school #onlineschool https://t.co/zb5auUHqGZ,New Jersey,steerus_io,0,0,2020-08-11 21:01:20
78,"Ah, the Great Desk and Chromebook Shortage of 2020. #onlineschool #bourgeoisieproblems","San Antonio, Texas",KgcProf,0,4,2020-08-11 20:13:12
79,"Help your teachers teach online with confidence. Access free resources and courses on our website to teach educators how to teach in the virtual world of learning. To learn more, visit https://t.co/0g7Txwy36z

#onlineschool #onlinelearning #fallonline #districtvirtualschool https://t.co/L0uOxmIZvA",United States,PearsonNorthAm,1,1,2020-08-11 19:05:01
80,"We are thrilled to offer Bible courses through our Enriched Virtual Program this school year! These courses start on August 31st, so be sure to register soon.  #NSAcourses #VirtualLearning #OnlineSchool https://t.co/lf83tDPeEh","Southaven, Mississippi",nsanics,0,0,2020-08-11 19:01:10
81,"Arabic Quiz! 
Test your skills How do you say ""blackboard"" in Arabic?
And make sure to download our new Back To School flashcards: all answers for this month's quizzes are in there 😄
https://t.co/f82upSYRfJ
#arabicstudies #quranstudies #studioarabiya #muslimmom #onlineschool","Online, USA, Egypt",StudioArabiya,0,0,2020-08-11 18:03:38
82,"With the new school year fast approaching it's important to know what's ahead and how to prepare in uncertain times.

https://t.co/BRx1UhGpMk

#School #SchoolYear #SchoolsOpen #SchoolsClosed #Remote #RemoteEducation #Education #Data #OnlineSchool #College #University","Boca Raton, FL",RunnerEDQ,0,1,2020-08-11 18:02:32
83,"Loved this @nytimes article on a school district that banned PJ pants from online classes. Getting dressed is so important for productivity - for kids AND grownups! 

#workfromhome #wfh #onlineschool #zoom #productivity #covid19 #coronavirus https://t.co/jpdkR36mLw","New York, NY",ListProducer,0,0,2020-08-11 17:37:55
84,"Wondering what kind of social and emotional experience to expect from Connections Academy? Read the student-developed ""Student Well-being Charter"" to get an idea. 📝 #SocialAndEmotional #MentalHealth #OnlineSchool

https://t.co/n9q8s73j98",,ConnectionsAcad,4,4,2020-08-11 17:30:19
85,What does a typical day look like at #onlineschool? I see this question from parents and new students so often. Here's a glimpse into a day in the life of a full-time #onlineschool student! https://t.co/lp9ypRWTZB,,josh_kitchens,0,0,2020-08-11 16:59:00
86,"Azadi Taleem k Saath! Aur Taleem ? Azadi k Saath !
Pak Toppers Services #OnlineEducation #OnlineSchool #paktoppers Websits:- https://t.co/X0Bve5dh33 Facebook:- https://t.co/y4mpKoK5N4 Youtube Channel:- https://t.co/Zhjd5fm3Ir https://t.co/DtIAkH2j6u",Pakistan ,PakToppers,0,0,2020-08-11 16:19:47
87,How you currently do to accomplish team projects during the pandemic? #rateteammate #team #teammate #teamwork #tbt #motivation #group #projects #teacher #students #work #pandemic #onlineschool #online study #onlinestudying https://t.co/cgv2WkI0su,,RateTeammate,1,2,2020-08-11 16:13:04
88,How to Join #Free #OnlineCourses https://t.co/ElA6ekjpHS via @YouTube Moodle for Teachers (M4T) is a free #onlineclasses and #onlineschool.  Take a look at the courses available https://t.co/JUqrheuw3P,Canada,nelliemuller,1,0,2020-08-11 16:12:45
89,"Want to learn more about our amazing student body? Meet Annie! 👉 https://t.co/txpgitm1Dy 

#onlineschool #virtualschool #virtualclassroom #virtualclasses #onlineeducation #onlineclasses #privateschool #ballet @baenyc https://t.co/B7RFBUBiLh",,DwightGlobal,0,0,2020-08-11 15:17:44
90,"Time Management is the key! With #PCPaathshala students &amp; parents can develop and master time management skills

@IntelIndia

#OnlineLearning #ELearning #DistanceLearning #OnlineSchool #OnlineCourses #HomeSchooling #StudyAtHome #EdTech #LearningAtHome

https://t.co/JTZbiekwZM",New Delhi,timesofindia,7,54,2020-08-11 15:09:59
91,"Do you have questions about The #Academy at Laurel Springs? Join us for TODAY'S Virtual Open House, where you will have the opportunity for your questions to be answered live by our staff!

https://t.co/0QDeubi2rJ

#Minerva #OnlineAcademy #OnlineSchool #OnlineEducation https://t.co/hw3PrWNdYZ","Ojai, CA",LaurelSprings,2,1,2020-08-11 14:03:00
92,"#TuesdayPoll
Let us know in the comments. Read instructions from #WHO to #StaySafe from #COVID19.

Visit https://t.co/NX7XWdVodI or contact us at (888) 567-1844.

#covid #pandemic #staysafe #learning  #onlineschool #tuesdayvibes #tuesdaythoughts #tuesdaymotivation #triviatuesday https://t.co/aYzgAvDjGB","Tempe, AZ",pinnaclevhs,0,0,2020-08-11 12:31:00
93,"We are delighted to be featured in One News! Launch of Sophia High School aims to bring the best of British Education to the online education sector.
https://t.co/ZCtAPGMeue
#highschool #onlineschool #inspirelearning #onlineeducation⠀ https://t.co/SC0yhGL780",,app_sophia,1,1,2020-08-11 12:00:21
94,"How is online schooling turning out to be for you?
#onlineschool #onlinelearning #OnlineClasses #onlineexamskenya #SchoolsMustShutdown #schoolsreopeninguk #schoolreopening #Schoolfight","Hyderabad, India",hemaligauri,0,3,2020-08-11 11:37:04
95,"World School of Bangladesh has started its journey to create competent Bangladeshi students capable of proving their competency globally. 
https://t.co/h2Ch2N89Xs via @YouTube https://t.co/TMdwCLVDgE
https://t.co/F9ZtvDOafL
#WSB #WorldSchoolOfBangladesh #FirozeAlam #onlineschool",Bangladesh,WorldSchoolBd,0,2,2020-08-11 10:14:30
96,"Let's just admit that all of us have been sleeping in front of our devices  during the online classes and keeping the book infront of us just incase the teachers asks a question...maybe googling too. 
#onlineschool
#reality",,ab_tri_,0,1,2020-08-11 08:12:23
97,"Mathematics is knowledge everyone should acquire. And our children are doing great at it; we are so proud of them 😍😍

#kingsschoollagos #mathematics #counting #onlineschool #onlineclasses #kidsinschool https://t.co/fsW08136ki","Gbagada, Lagos, Nigeria",KingsSchLagos,0,3,2020-08-11 08:02:24
98,"#NationalLazyDay
Today you're allowed to sit in your comfortable clothes and be lazy.

Visit https://t.co/NX7XWdVodI or contact us at (888) 567-1844.

#onlineeducation #onlinelearning #onlineschool #onlineteaching #onlinetutoring #mondaythoughts #MondayMood #MondayVibes https://t.co/S8Xxat9kdN","Tempe, AZ",pinnaclevhs,0,0,2020-08-11 05:49:11
99,"I found out a couple of days ago at the pool that AT&amp;T has internet for $10 for low income families. 

I thought maybe I should spread the word as we enter into this new #OnlineSchool era. 
Let someone know who might need it. 

#COVID19

https://t.co/2JuafunmHZ",austin tx,bleudawn7,0,0,2020-08-11 02:25:17
100,#OnlineTeaching #OnlineSchool in #2020School Might Go Something Like Thi... https://t.co/1bLzSclZgi via @YouTube,"Los Angeles, CA",TomKonkle,0,0,2020-08-11 02:12:58
