,Content,Location,Username,Retweet-Count,Favorites,Created at
62,My stomach is turning cause I don’t want to finish my last semester of college doing online courses. I suck at concentrating on my own... I get easily distracted. Lol.,"San Antonio, TX",Jess_LivinTX,0,0,2020-08-04 21:55:16
63,@spacecowbot south fulton (my area) is doing online and then giving us the choice to return next semester but it's....scary,IN MY OWN HEAD,BREETHETRNDSTTR,0,1,2020-08-04 21:52:31
64,"Worried about your fall semester? hmu 
#homework
#essaypay
✓pay assignment
✓chemistry
✓biology
✓algebra
✓math lab
✓research paper
✓English
✓history
✓psychology
✓coursework
✓macro-Economics
✓online classes
✓statistics.
Dm/Email: grundywriters@gmail.com","Los Angeles, CA",NatalieWriters,0,0,2020-08-04 21:51:48
65,"anyway i really need to take this class semester but i can’t go on campus due to covid so i emailed the prof to see if we could work something out where i can take the course completely online since coming in is such a small percentage, pray for me i hope shes okay w that :(",,GUCClSAN,0,0,2020-08-04 21:51:33
66,hi breaking from my 2 hour offline mode to say that it's INCREDIBLY shitty for MICA to announce that the semester is actually going to go entirely online literally a few days after the tuition deadline,they/them,jennayowza,0,19,2020-08-04 21:51:30
67,Lmao why is there a technology fee or a building fee if this upcoming semester is online??? Make it make sense 🥴,"Las Vegas, NV ",Classy_Jassy_,1,5,2020-08-04 21:50:46
68,"Even more worse: the final semester is online-only due to the pandemic. I left campus for spring break back in March, not knowing that I wouldn't be coming back... well, ever.","Illinois, USA",MetalPlaySDG,0,1,2020-08-04 21:50:43
69,"As #CalArts pivots to online learning this fall, Dimitri Chamblas, dean of The Sharon Disney Lund School of Dance at CalArts, speaks about his approach and philosophy for the upcoming semester. #CalArtsReturns https://t.co/rADGTYrUE4","Valencia, CA",CalArts,0,2,2020-08-04 21:49:38
70,"l/cad: we'll send out a recording of the zoom call detailing the changes to next semester bc of covid
l/cad: doesnt send out the video and asks for their tuition payment after the last minute decision to switch online",,fauxgore,0,3,2020-08-04 21:47:45
71,"Despite best intentions and efforts, MICA will not reopen the campus per the plan announced on July 6. Instead, our Fall 2020 semester will be delivered in online mode and the physical campus will remain closed. https://t.co/JZPl68TGXG","Baltimore, Maryland",mica,3,8,2020-08-04 21:47:34
72,"i’m doing my fall semester online, then i’ll  move in spring semester.🤷🏽‍♀️",Jersey,TEEINUH,0,2,2020-08-04 21:47:25
73,Any college students out there needing a FLEXIBLE job this semester???  We are hiring and training for Lifeguards and Head Guards... apply online at https://t.co/CUMhdfpmry https://t.co/cfuqxAAdyv,"Brenham, TX",dtjaster,0,0,2020-08-04 21:45:31
74,That last paper of the semester always the worst...but it’s even more terrible online,"Gainesville, FL",kasambasshots,1,1,2020-08-04 21:45:30
75,"Parents @PasadenaUnified  soon will be getting a guidebook that outlines the district’s reopening plans and explains the nuances of the district’s various systems for teaching children this semester, according to the district. https://t.co/DTU2Ng5fCj",Los Angeles,PasadenaVic,0,0,2020-08-04 21:45:03
76,"In-person classes? Online? Hybrid? No matter what your fall semester will look like, here are some tips on how to make it more affordable. https://t.co/p0YJlRkeV0","Atlanta, GA",kerry_beaver,0,0,2020-08-04 21:45:00
77,I’m excited to study ECE in this new building even though next semester is going to be online classes! https://t.co/NUq1IkJ1qG,Kelowna,simpson_sasaki,0,0,2020-08-04 21:44:59
78,@malonespeaking Parma schools are starting all online in the fall for at least the first qtr or semester,,trainervince4u,0,1,2020-08-04 21:43:58
79,my school schedule for this upcoming semester is a fucking joke and a MESS i hate online school :((((((( im cry,méx | she/her,seokjnmoons,0,2,2020-08-04 21:42:13
80,"@Parkendlydia I think it's really useful. I think the thing I am most concerned about is the sense of belonging and relationship building, particularly for first years, when it's likely most interaction will be online, at least in semester 1.  I think that will be a challenge.",,DeborahSumner9,0,1,2020-08-04 21:42:06
81,"Lol my school delayed the semester starting for undergrads and I’m calling it now, the semester is NEVER gonna start in person for undergrad (never mind the fact that 98% of classes are already online, they’re just stringing us along for that full tuition money)",,rebelredpocket,0,1,2020-08-04 21:41:04
82,"@sean67854 Do you have a child who was wholly taught online during the last half of the last semester? You speak as though an authority. I would love to hear your story. 

Note: March to May was an experiment. No government entity had bothered to plan for it. Now, districts have a plan.",Present.,writeriowa,0,0,2020-08-04 21:40:43
83,Why is my professor already putting stuff up online for fall semester? 😞😞,,AjamesAshton,0,0,2020-08-04 21:40:28
84,My school is officially doing another semester of online instruction. We really about to be in the house for the rest of the year wow,los angeles & orange county ,JasSoSweeet,0,2,2020-08-04 21:39:22
85,I absolutely hate that my last semester of college is 100% online. WOW. I never thought I’d be this upset about not going to school 😭😭😭,"New Braunfels, TX",_taylorbatey,0,1,2020-08-04 21:39:20
86,"Had to switch one of my classes (bye bye Language and Gender, you seemed like such an interesting topic) but officially All Online for this coming semester

Thank Fuck",,SionaWriting,0,2,2020-08-04 21:39:10
87,Ill only be in the classroom once a week if I move back bc everythings now online im considering just taking the semester off should I do that,,TOOTIMEHAN,0,0,2020-08-04 21:38:55
88,"We can take care of your Full Semester classes for #essays, #research, #thesis  
#Research paper
#Term paper
#Discussion 
#Online class
#Research paper 
#Pay someone write 
#Pay essay due
#Pay history 
#psychology
#History
#Theology
#PowerPoint
#Psychology
#Literature review","New Jersey, USA",EssayVal,0,0,2020-08-04 21:38:41
89,I really hope my last semester in school isn’t online,,albarran_luis08,0,0,2020-08-04 21:35:55
90,@Beneliuspaige bro frrrr and plus i feel like they shouldn’t even be having in person classes this first semester like the college i take classes at is going full online for the first sem and i feel like that’s the right call. they asking for ppl to get sick w in person class 🙄,,villarrubiaaa,0,1,2020-08-04 21:34:34
91,@defenselessIou well we’re homeschooling for at least the first semester but we might go back. also i homeschooled most of elementary so my parents just decided to do that instead of online.,tracksuit twitter,paperstarrrs,0,1,2020-08-04 21:33:59
92,"@AngrierWHStaff Cherokee County schools are opening, but Fulton County (Atlanta) schools are 100% online for the first semester.","No. Georgia, USA",sasysis,3,12,2020-08-04 21:33:53
93,How is UK mad at the same people who told them we would just do another semester online?!,insta: theelifeofsyd,SydThaKydd,1,5,2020-08-04 21:32:39
94,"@swirannie our school district is on semester system, so our halfway point of our semester, first quarter, ends on november 5th. the district is announcing whether we are going fully online for the rest of the 1st semester (jan 20th) on oct 10th.",oregon ,best_years1312,0,0,2020-08-04 21:30:47
95,"It's ridiculous what colleges charge for. For my summer (online) semester I was charged $12 for parking, $12 for health, $42 for campus security, and $15 for academic excellence??? Maybe there are legitimate arguments to be made for these, but the bunk descriptions offer no help","Bartlesville, OK",ZaneBrumley,0,7,2020-08-04 21:30:29
96,"In-person classes? Online? Hybrid? No matter what your fall semester will look like, here are some tips on how to make it more affordable. https://t.co/Cr3n4dqbQW","Rockledge, FL",DonnerWealth,0,0,2020-08-04 21:30:01
97,@yuyus__ i hope so too. im probably not gonna be in band this first semester cause  opting for online school rn. hopefullt second semester itll@be better,,spopcrackhead,0,1,2020-08-04 21:29:54
98,"We can take care of your Fall Semester classes for #essays, #research, #thesis  
#Research paper
#Term paper
#Discussion 
#Online class
#Research paper 
#Pay someone write 
#Pay essay due
#Pay history 
#psychology
#History
#Theology
#PowerPoint
#Psychology
#Literature review","New York, USA",QuickHub,0,0,2020-08-04 21:28:53
99,"@KyleBusch51Fan2 At this point, the community college I work for is still virtually online (save for some CTE courses) and reduced the Fall semester by one week. No decision has been made for Spring 2021.",,StatManDan,0,1,2020-08-04 21:26:15
100,As much as I want to be back on campus I wish they would just shift at least the fall semester to online so we can quit getting the run around. Being told a different plan every week is annoying when there is a simple solution they are capable of using 🙂,"Braxton, WV",tristenn_brown,1,2,2020-08-04 21:26:00
101,I’m so so glad my school has the sense to not open for the fall semester and run classes online 🙏🏽,"New Jersey, USA",cabronaa_extraa,0,0,2020-08-04 21:24:39
102,"the semester all my classes are online is the most expensive semester i’ve had to date. if you’re not paying for my wifi or housing, explain to me the reasoning behind this please @uofg","Toronto, Ontario",goawaynem,1,3,2020-08-04 21:24:27
103,"Terrified to go to on-campus classes, but I don’t focus/do well in online classes, but if I skip a semester it’ll effect my financial aid and we can’t afford to lose that.

My body went through painful changes bc of the stress of online classes. I’m scared to do this again.",Hell,SilentxEnigma,0,2,2020-08-04 21:24:21
104,"@KristalDixon Just a matter of time before it’s the whole county. Don’t understand how they thought this was going to work. They need to correct their mistake, move to online, and try again 2nd semester, depending on the current state of the virus in America.",,BravesLegend,1,3,2020-08-04 21:23:46
105,so all of my classes for next semester are Officially online...and my work will continue to be remote thru the semester...so basically i am moving back to campus solely for mock trial (and also bc i miss my apartment),marlena - 21 - IL - she/her,combeferal,0,3,2020-08-04 21:23:23
106,omg my school fucking charged me an online class fee for the new semester....,she/her/hers | 21 ,ynklovers,0,1,2020-08-04 21:23:15
107,Njcu students: Petition for Njcu to have online classes in the Fall semester - Sign the Petition! https://t.co/ucloQUchi0 via @Change,,MoneyOsc,0,0,2020-08-04 21:22:04
108,My school announced its going fully online for fall semester which is good but the fact that I’m gonna have to create work in this house when there’s no moments of silence is....yeah https://t.co/Re20uF1zkt,,literalpotatoe,0,1,2020-08-04 21:21:54
109,since im all online this semester and im less depressed i have no excuse to not get a high gpa so i will be getting a high gpa and nothing will stop me,,antifagf,0,9,2020-08-04 21:21:52
110,"Classes start in a few weeks, information that most of them are online is just trickling out to students &amp; professors now. It did not have to be that way. A little bit of effort could have made everyone beless angry, more informed and less anxious at the semester start. 2/",Damascus,LNBel,1,0,2020-08-04 21:21:27
111,I forgot I am taking a fitness class this semester and I’m just trynna understand how it’s gonna work out if it’s completely online 😭😭,"Bronx, NY",odd__phenomenon,0,1,2020-08-04 21:16:13
112,"@djvanness Or things can end up fully online long before the semester starts, when the testing machines your university ordered get commandeered: https://t.co/LPoo0sf00n",Milwaukee and beyond,ediblememory,0,1,2020-08-04 21:14:35
113,"@LawtonSchools how do i enroll to children in 3rd &amp; 4th grade for virtual school. previously attended lincoln elem. in lawton. but will be staying out of the class room this semester. Do I go to the school to get them enrolled. I saw s online forms, but only for middle schl. HELP",,sissyssister,0,0,2020-08-04 21:13:07
114,I’m probably the only one that’s happy that next semester is gonna be online,,seraahhhh1,0,0,2020-08-04 21:12:59
115,"my parents want me to not do this semester because my school isn't making every class online.
But my scholarship?😬 and I'm already very behind from missing a whole year😬😬😬😬",Detroit ,Riveraa_Daniela,0,0,2020-08-04 21:11:55
116,Please pray for me it’s finals week and it’s been a heck of an online Covid summer semester 😅😅🙃,"Howard City, Mi.",AlexisBogardus,0,0,2020-08-04 21:11:13
117,"But they still won't go test optional. #DeathByTesting
Georgetown University reverses plans, will start fall semester online https://t.co/ODxExUnJpa",DZ 04,CounselorTejada,0,0,2020-08-04 21:10:11
118,i already know this online semester is gonna be so annoying 😔 i hate online classses,🌟double venus🌟,dignuh,1,1,2020-08-04 21:09:35
119,"The University of Providence to Begin Fall 2020 Semester Online
 https://t.co/s92o5X8LeV","Great Falls, MT",uprovidence,0,0,2020-08-04 21:09:34
120,@julie__archer @lcourtneyc I don’t trust anyone either and idk how video news is gonna work with all the equipment etc etc and why not just do the whole semester virtually if our finals are online?? Idgi,"Oklahoma City, OK",hcarroll138,0,1,2020-08-04 21:09:24
121,I would just like to point out that Public Speaking is an online class next semester. https://t.co/oVg9hiNx35,"Mechanicsville, VA",avery_gagne,0,1,2020-08-04 21:08:32
122,So I still haven’t decided if I’m just gonna take a break or pay more for online learning (btw fuck uop for raising tuition this semester) Seems like a pretty easy decision but I still don’t know what the FUCK I am going to do 🙃 https://t.co/Umxno8h95K,,kenpaige08,1,1,2020-08-04 21:08:27
123,@realRandyOjeda some people i know who are going into 2L said their semester all online wasn’t bad bc of the nature of the material. my university is requiring everyone take half the courses online regardless. not totally sure what it’ll look like but being/feeling safe is more important to me!,philly via chicago,mirandareinert,0,1,2020-08-04 21:08:13
124,Thankfully moved 4/5 classes at KSU online this semester. Doesn’t matter much though as I don’t see us being in person for longer than 2 months,"Atlanta, GA",reevesg55,0,0,2020-08-04 21:08:08
125,being home and taking online classes last semester took a toll on me... and along with a few other reasons I lost multiple scholarships... we love to see it😔 https://t.co/fLSQ2B5o9g,massachusetts ,omgitshivani,0,6,2020-08-04 21:05:20
126,"@AndreaR9Md I am sorry you are having to deal with this.  This kind of decision is an unfair burden to place on a parent.  As a mom, I truly feel for you.  My son teaches in a private school which going online for the fall semester.  I’m already freaked out about the spring. Hang in there.",,SidneySarah1,0,1,2020-08-04 21:04:59
127,@RhondaHabel @HollyStallcup Thank you. I’m grateful she’ll be teaching online for the first semester.,,revlaurelj,0,2,2020-08-04 21:04:33
128,Got my first semester marks and .... this online thing ain’t so bad 😹,"Cape Town, South Africa",nafeesah_abr,0,1,2020-08-04 21:03:16
129,@ACaitlyn14 Yeah I know way too many people especially with last semester being online who struggled so much because accountability and self-starting wasn't taught in high school. I'm very grateful I was able to learn that early on it helped me A LOT in college.,,kibbleznbitz,0,1,2020-08-04 21:02:10
130,Stuck between being salty all of my classes are online this semester and extremely grateful that all of my classes are online this semester,Happy,TaliaNaylor,0,2,2020-08-04 21:00:43
131,"The College of Law has gone entirely virtual for the Fall 2020 semester. 
https://t.co/YgOtnHMGRR","DeKalb, IL",NIUNorthernStar,1,0,2020-08-04 21:00:12
132,Njcu students: Petition for Njcu to have online classes in the Fall semester - Sign the Petition! https://t.co/2FEMph9nEt via @Change,"New Jersey, USA",artemisjpg,0,0,2020-08-04 20:57:44
133,"More classes to be moved online for fall semester; President Dietz asks redbirds to remain ""vigilant"" as we navigate our new normal, @The_Vidette 
https://t.co/mwf3H1J8Uj","Normal, IL",GKinnicutt,4,2,2020-08-04 20:57:33
134,I have the choice of doing my internship for the semester in person or online and I will most likely will do it online.,,ChelssChelss1,0,0,2020-08-04 20:57:15
135,"So my college bill has gone up despite not attending physically this semester, and I was told they would be reducing my cost because I’m opting to do online, they took nothing off, what the fuck",she/her,wormiepeas,0,0,2020-08-04 20:53:46
136,Can’t believe my tiny community university switched to online only before the semester even started and you have high schools like this.. Unreal. https://t.co/LrWUqxRxaH,Ohio,UnitedDaze,0,0,2020-08-04 20:53:11
137,"@infernomen_YT Same here, I'll be all online this semester","Houston, TX",Monkferno,0,0,2020-08-04 20:51:31
138,"My university just pushed in person classes back and is now doing all online for the beginning of the semester, meaning they have the ability to do online entirely again but will probably continue to push back the decision for a while so they can justify charging us full tuition https://t.co/A2iSFg4rsI",she/her; some nsfw,goldstardriverr,0,4,2020-08-04 20:51:04
139,"Can we put @univmiami President @julio_frenk in charge, please? Recently finished the school’s #Covid19 module, &amp; while I’ve opted for an online track this coming semester, I feel confident that the 🙌🏼 can &amp; will model what a “safe return” looks like in #ed. #OneU #SlowTheSpread https://t.co/CmFkzNFb89","Coral Gables, Florida",dljessupjr,1,8,2020-08-04 20:49:04
140,@Lagomarsino_L The amount of effort and magical thinking being deployed so that we can have a F2F start to the semester (that will likely only last a few weeks before we have to go online in a rush) is truly mind boggling.,"Baton Rouge, LA",AdamForte83,0,0,2020-08-04 20:46:45
141,1 Professor said we meet face to face the whole month August then the rest of the semester online. Another just said 1st week online the rest semester face to face.. lol the stupidest shit ever,,Chelcei_,0,0,2020-08-04 20:45:53
142,i’m done with all these kids demanding online courses. i don’t pay $11k a semester for a glorified DeVry university fuck off,"Tampa, FL",Im_Space_XP,0,0,2020-08-04 20:44:15
143,Should I take one more online class this semester?,"Ventura, CA",Mrlowmusic,0,0,2020-08-04 20:43:45
144,"Another NC school is going online only: @SalemCollege in WS

That's four in NC, plus a fifth (Mars Hill) that will start online but hopes to go in-person in Sept

https://t.co/j5HbIVU3tc","Greensboro, N.C.",JohnNewsomNR,1,1,2020-08-04 20:43:31
145,"Think I'm an annoying school announcement or two away from being one of those people who tutor or pay an education grad student to help the kid out online next semester. 

I'll literally be working to pay for it but it doesn't seem too outlandish at this point.",,alliekizatyo,0,0,2020-08-04 20:42:46
146,"This upcoming semester I'm taking Civil Procedure-Jurisdiction, Secured Transactions, Business Associations, and Trusts&amp;Estates. I've tailored a schedule that is completely online so I can take ""remote learning"" to the max by living two thousand miles away from school","Ann Arbor, MI",astralmonad,0,0,2020-08-04 20:42:16
147,"@moonprincessi I wanted to do that too, but the way things are going my last semester (spring) will be online, too :( 😡","Brandon, FL",Jsmalls_93,0,1,2020-08-04 20:41:24
148,"UVA email: Cases and fatality numbers around the state and country are rising, so instead of putting all classes online for the semester, we’re delaying in-person classes for 14 days and starting online classes on time.

People reading the email: https://t.co/Z85zd8MFth",,PlaidSilk,0,4,2020-08-04 20:41:02
