,Content,Location,Username,Retweet-Count,Favorites,Created at
50,"@factualistic @CringeUnlimited @realDonaldTrump ""death rate for people your age is under 1%"".... Maybe this is because kids are staying home... I mean just maybe thats why. The moment they start getting together all these kids with underlying health issues are gonna start dying but i guess e-learning is not an option anymore..",,_esdlr,0,0,2020-08-05 05:10:19
51,"Read our latest blog post about the benefits of using animation in e-learning 
https://t.co/4hERm2mVKX",United Arab Emirates,capytech,0,0,2020-08-05 05:07:00
52,@kimdarche 1. Utilizing technology in the classroom 2. Flexibility with e-learning 3. Advanced skills for students &amp; teachers 4. Homebound learning! My son was placed on HB yearly due to a genetic immune disorder. He was healthy at home &amp; 5 hours didn’t meet his unique needs. 😢,"Chicago, IL",ReneeOSU1,0,0,2020-08-05 05:06:48
53,"@factualistic @CringeUnlimited @realDonaldTrump See how your response make kids loose faith in the older generation... Teachers aint nannies who gotta take care of your kids. E-learning is great, no need for groups.",,_esdlr,0,0,2020-08-05 05:04:27
54,"Y’all I have called everyone I know to look out for an available puppy for me. 

I’m 10,000x more prepared to take on a dog than this new e-learning semester of grad school. 

Am I just excited about a friend or is this a new coping mechanism ???",DC,mikkaela_bailey,0,3,2020-08-05 04:59:33
55,"‘Buy local’ sentiment, shift to e-learning open new avenues for Indian PC makers
https://t.co/dxAGtTZL8f

#byjus",,VarshaMunirath1,0,0,2020-08-05 04:50:43
56,@moses_olumaa @bamitekodaniels @Okoolori @OgbeniDipo No they don't. My immediate brother is a student of university of Abuja and there's nothing like an e-learning schedules arranged for them 😊,"Abuja, Nigeria",Ashyks,0,0,2020-08-05 04:50:39
57,Khaya Kool E-Learning RadioTv Subject is,,khaya_kool,0,0,2020-08-05 04:50:19
58,"@bamitekodaniels @Okoolori @Ashyks @OgbeniDipo Please let's be guided, leading Federal Universities like University of Abuja have a working e-learning platform.","Abuja, Nigeria",moses_olumaa,0,0,2020-08-05 04:46:13
59,FOR PPL W RESOURCES 2 STAY HOME THIS FALL: my fam homeschooled for 10+ yrs w/ little outside social interaction. we’re adults now&amp; no more socially inept than our peers who went to school. I’m confident ur kid’s social skills will survive e-learning for one more semester.,,SamiWeathersby,0,1,2020-08-05 04:45:26
60,My dream has revolutionised e-learning in homes countrywide – Wambugu https://t.co/VyTHN5Usj4,"Nairobi, Kenya",kajiadonews,0,0,2020-08-05 04:42:04
61,"E-learning teachers don't have any training on this yet, is my understanding. They are learning about it now.","Colorado, USA",DCFederation,0,0,2020-08-05 04:15:30
62,"@eastwood88_20 @WrightRealtor1 @Brbr811 @DanProft Nimerous, surrounding, Lake County, school corporations are announcing a last minute move to e-learning. I hope parents in those districts fight for their kids.",,debosak,0,0,2020-08-05 04:11:08
63,"@bogieman1445 @Swiftie01 @dirtroadliving1 E-learning is what I wrote, but the e is off alone.  Do not want to mistake that...","Oakville, Ontario",lisa_porcaro,0,0,2020-08-05 04:06:42
64,"It's TODAY! ⏳ 
There are many turbulence models🌬️. What are the bases for these models? What are the advantages &amp; limitations of each model? Get the answers to these questions and more with our e-learning, details &amp; registration here: https://t.co/A7cHTmHHyq https://t.co/J8mUHZ54r9",Worldwide,NAFEMS,0,1,2020-08-05 04:05:04
65,@emilymepham1 i start 3 weeks of e-learning next week 😝,starbucks,rachelshoudiss,0,0,2020-08-05 04:03:40
66,"The government should recruit 8000 computer teachers in the state as soon as possible, and provide islands because only this computer teacher will play an important role for e-learning education for children. 8000 computer teachers in Maharashtra have played their important role",Nashik,LaxmanShende4,0,0,2020-08-05 03:57:13
67,"Seniors! Time is running out for you to take your photo. Contact Leonard's Photography to schedule now! If you don't take your picture by September 12th, you won't be in the yearbook. Even if you are e-learning, we want YOU in this book so take your picture and stay in touch! https://t.co/yHcRNqtIQb","Plant City, FL",DurantYearbook,0,0,2020-08-05 03:53:14
68,Im shocked that e-learning wasn't the 1st option. Its clear that with no vaccine we can't move forward  #LoriLIEfoot,,Printer_Papi,0,0,2020-08-05 03:36:16
69,@LouDobbs @realDonaldTrump As his son goes to a private school starting the year with e-learning,,KrisMikuta,0,0,2020-08-05 03:31:37
70,"Ivy &amp; I are all set up for the first day of E-learning and working from home. 

My tootie will be a 2nd Grader 😩😭😭",,AriPink_007,0,0,2020-08-05 03:22:38
71,"'Quadmesters' for teens and no sports: Reopening plans for Toronto public schools revealed | CBC News https://t.co/qZwRYHkUdV 

Why not utilize every spare space available (churches, gyms, arenas) and combine e-learning with monitored studies by teachers/aids? #NotJustClassrooms",,itsbfafd,0,0,2020-08-05 03:18:35
72,"It's hard to accept the decision to implement e-learning as a victory (which of course it is, in so many wildly important ways) when it's very possible we wouldn't be in such a precarious position if our nation had leadership capable of managing a pandemic of this scale","Chicago, IL",eveysaysstuff,0,2,2020-08-05 03:05:02
73,like ; e-learning; classroom based; practicals; portfolio; assignments; presentation which are considered as part of grading and also incorporating different testing means of quiz-based ; project based ; test-based (paper or electronic) ; maybe also video-based assessments.,,atwater1555,0,0,2020-08-05 02:59:20
74,@Suntimes Poor minority kids will be crushed by this.  CTU teachers logged into e-learning about 50% of the time in the spring.  Ban public sector unions.,,Burner20202,0,0,2020-08-05 02:54:54
75,Went to Ikea yesterday to get a new desk and they were pretty much sold out😭. Guess everyone is getting ready for their kiddos to be doing e-learning👩🏻‍💻.,"Chicago, IL",nancyshines_,0,3,2020-08-05 02:46:27
76,"What will the new decade bring to the technology sector according to you?

My take-

1.Blockchain mainstream adaptation 
2. E-sports
3. E-learning
4.Self driving cars
5. 3D printing mainstream adaptation

#technology","Kolkata, India",WriterArnab,1,2,2020-08-05 02:40:00
77,"@kimpatel24 @GGWPacademy is an E-Learning and Influencer Marketplace in Esports and Gaming globally. @leADsports alumni. Experience and very capable team, committed funding revoked due to covid affecting VCs portfolio companies. Destined to be 1st female funded founder in esports/ gaming",,JaxGarrett3,0,0,2020-08-05 02:31:38
78,"as they should, now cancel the $33 million contract that CPS has with CPD and provide students with proper e-learning most of these students don’t even have access to a computer or WiFi to do their work at home https://t.co/sxpRKxW1Yy",blm! abolish pol(ice)! chi! ,hslotfilm,0,1,2020-08-05 02:30:07
79,"@ThatPrescottGuy Ours is too. I don't know how to feel. I'm honestly a bit relieved. E-learning was terrible last year! 

The school did change the water fountains to refillable water bottle stations. Kids will wear masks. Classes are smaller. No visitors allowed during the school day.",,SarahSpriggs5,0,2,2020-08-05 02:29:21
80,"@RexHuppke Rex is OK with poor Black kids out of school doing ""e-learning"" with no computers or internet and CTU teachers getting paid while logging in 50% of the time to ""teach"" the rest.",,Burner20202,0,0,2020-08-05 02:21:30
81,"@HouzzAU Dear 
Wish you have a good day！
I come from a language localization service company with 120 languages, including format as follow：
Language Translation 
Transcription
DTP
Website &amp; Software Localization
E-learning 
Voice Over",Shenzhen,kiana_liu13,0,0,2020-08-05 02:20:31
82,"MICROSOFT OFFICE 2019 || MS OFFICE 2019 (licensed/lifetime)

— PERFECT FOR ONLINE CLASSES AND E-LEARNING 

includes: 
•word
•excel
•powerpoint
•onenote 
•skype for business
•outlook
• Access

— GET YOURS NOW 380 ONLY! 

💌: DM US NOW TO AVAIL! https://t.co/Nm2r4iTocM",est 2019,selingaccts_ph,0,0,2020-08-05 02:19:28
83,@WVGovernor is there anyway you can enforce a state agency to allow their employees to telework in order to assist their children who are enrolling in virtual/e-learning? My husband is fully capable of performing his work at home and has been told no. ....continued,Wild and Wonderful WV. ,TheBizarroSara,0,1,2020-08-05 02:16:20
84,"@RedFenixNetwork Dear 
Wish you have a good day！
I come from a language localization service company with 120 languages, including format as follow：
Language Translation 
Transcription
DTP
Website &amp; Software Localization
E-learning 
Voice Over",Shenzhen,kiana_liu13,0,0,2020-08-05 02:15:54
85,@SharkeyCTU1 @SharkeyCTU1 A win for CPS families or a win for you to announce being the “tremendous” leader that you are? No one is winning during these challenging times. The only “win” that I can think of would be to take away your salary and allocate it to improving e-learning.,,hoosier_norm,0,0,2020-08-05 02:13:13
86,@lanerebecca @deniseing @ONT_Dad @lanerebecca. I'll be e-schooling my elementary aged child. Your in-class plan is exactly what I was thinking. E-learning should be encouraged as much as possible. We need Prov. legislation making it illegal to fire an employee that needs to stay home to take care of a kid(s).,Ottawa & Ottawa Valley,ottawaybc,0,0,2020-08-05 02:09:10
87,#happyclassrooms We survived e-learning!,,YvonneSimmonds7,0,1,2020-08-05 02:04:58
88,"What is the plan for children on IEP's, or tailored learning curriculum? Since you have decided to go with e-learning! What options are there for single parent households that have to work? @CTULocal1 @chicagosmayor @ChiPubSchools",Chicago Illinois,mybeautyischoc,0,0,2020-08-05 02:00:28
89,"@cnnphilippines Ano mabibili sa 21 million Overpriced na Adobe Master Collection?
VP LENI:
Acer Chromebook 14 @ 13,319
1,577 laptops for e-learning
DUTERTE:
Transistor Radio @ 350
60,000 radios for distance learning
ROQUE:
Speedo Rashguard Set @ 4,376
4,799 SPEEDOS FOR SWIM PARTY WITH DOLPHINS🤣","National Capital Region, Repub",SaltAndReality,0,0,2020-08-05 01:58:24
90,"@ADAMCENTO Schools here that had families with no feasible way for e-learning had packets delivered to their homes, and parents had to drop them off at the schools for grading.",,PixelatedBunni,0,0,2020-08-05 01:56:36
91,"@BlondeinKevlar We have our anti bribery, anti money laundering, anti spam and anti terrorist financing e-learning/recertifications to do. Every. Quarter. 

The pain is real. https://t.co/GBF7ojMR2z",Ottawa,Vickyp1004,0,0,2020-08-05 01:56:10
92,@solecitojhoseok @santeokki I'm glad you're doing e-learning! stay safe!,she/her,yallneedseokjin,0,1,2020-08-05 01:51:25
93,@adity0191 notip e-learning :),,mau_seblak,0,0,2020-08-05 01:51:21
94,"We need to scale up existing #breastfeeding training tools and programmes including online, digital and e-learning methods, as well as face-to-face clinical and other practical teaching.

Find resources: https://t.co/qoya1yWXj0

#WBW2020 https://t.co/jlVDVd8QKA",Penang,WABAsecretariat,1,1,2020-08-05 01:48:57
95,@vouchey I‘m piecing this together. The Arch offered e-learning thru Catapult. They didn’t anticipate the overwhelming number of familes that wanted to do elearning and ran out of spaces. Now 2 weeks before school starts they are placing responsibility back on schools to “figure it out”,"Chicago, IL",SaraCee85,0,1,2020-08-05 01:46:06
96,"E-learning platform Byju’s and Paytm, India’s team sponsor, and the BCCI’s title sponsor for cricket in India respectively, are funded by Chinese entities.

#चीन_निर्भर_भाजपा
#श्रीराम_के_हनुमान_करो_कल्याण https://t.co/0C9ZE4Khvn",Uttarakhand,INCashishsaini,1,1,2020-08-05 01:44:58
97,"@santeokki oop- the metropolitan area where I live is still in code red, hospitals at full capacity becuz everyone here's an idiot apparently 🥴 I'm doing e-learning for my last semester of uni here 💔😔🤙",know-where,solecitojhoseok,0,0,2020-08-05 01:44:38
98,"@nashveggie We will go to an A/B schedule beginning Aug 17. 9th &amp; 10th on M/T, e-learning Wed, and 11th &amp; 12th The/F.  That's due to increased active cases in the county. We're in level 3 of 4 levels. Level 4 will be all virtual, Level 2 would be all grades each day with 1/2 day on Wed.",Tennessee,BBMac64,0,0,2020-08-05 01:41:09
99,"@bogieman1445 @Swiftie01 @dirtroadliving1 I doubt teachers LOVE                  e-learning.The primary issue is Safety for students/teachers &amp; families.Being in school, includes;entry points, class size, bathrooms,lunch rooms,buses, in class vs. online, phys-ed, health rooms,behaviour etc. Hard to see the whole picture.","Oakville, Ontario",lisa_porcaro,0,1,2020-08-05 01:29:07
100,"""When students frequently use learning management systems for content learning and discussion, they also desire to engage in student-centred e-learning activities and to use e-learning systems that support content curation, private group management, and mobile interoperability.""",Macau & Hong Kong,weiweiresearch,0,0,2020-08-05 01:25:54
101,"@Jimparedes Ano mabibili sa 21 million Overpriced na Adobe Master Collection?
VP LENI:
Acer Chromebook 14 @ 13,319
1,577 laptops for e-learning
DUTERTE:
Transistor Radio @ 350
60,000 radios for distance learning
ROQUE:
Speedo Rashguard Set @ 4,376
4,799 SPEEDOS FOR SWIM PARTY WITH DOLPHINS🤣","National Capital Region, Repub",SaltAndReality,0,0,2020-08-05 01:22:56
102,"@WNDU Virtual learning,  not e-learning!",,lrzachary12,0,2,2020-08-05 01:21:32
103,@carmondos @AleanaYoung E-learning support.,"Saskatchewan, CA",calmudge0n,0,1,2020-08-05 01:20:58
104,"@inquirerdotnet Ano mabibili sa 21 million Overpriced na Adobe Master Collection?
VP LENI:
Acer Chromebook 14 @ 13,319
1,577 laptops for e-learning
DUTERTE:
Transistor Radio @ 350
60,000 radios for distance learning
ROQUE:
Speedo Rashguard Set @ 4,376
4,799 SPEEDOS FOR SWIM PARTY WITH DOLPHINS🤣","National Capital Region, Repub",SaltAndReality,1,3,2020-08-05 01:20:58
105,"Ano mabibili sa 21 million Overpriced na Adobe Master Collection ?
VP LENI:
Acer Chromebook 14 @ 13,319
1,577 laptops for e-learning
DUTERTE:
Transistor Radio @ 350
60,000 radios for distance learning
ROQUE:
Speedo Rashguard Set @ 4,376
4,799 SPEEDOS FOR SWIM PARTY WITH DOLPHINS https://t.co/7Mv6TGhVRq","National Capital Region, Repub",SaltAndReality,0,1,2020-08-05 01:18:53
106,"@rileighsmirl It's been hard to really register much in advance because my school keeps changing schedules/instructors. I'm pissed that they're having face to face classes and are charging me ""e-learning"" fees for opting to take online classes.","Salt Lake City, UT",universe_throb,0,1,2020-08-05 01:15:07
107,#phpdevelopers 10 Ways to Improve E-Learning Website Design for Better User Experience : https://t.co/t8m63vN1uX,Australia,php_wwwshop,0,0,2020-08-05 01:11:42
108,Kids were blocked on e-learning portal without any intimation /warning to the parents. School refuses to discuss the issues with parents https://t.co/tOWVCdocGJ,"Dubai, United Arab Emirates",satejs,0,0,2020-08-05 01:10:30
109,"Effect of an E-Learning Module on Personal Protective Equipment Proficiency by Prehospital Personnel: Web-Based, Randomized Controlled Trial https://t.co/sVRGirsM0e",,ParamedicPapers,0,0,2020-08-05 01:10:04
110,@nzahn1 @FrancaMullerPaz I don't know all the ins and outs but I know internet essentials is too slow for reliable e-learning. IRL upload speeds are way too slow for video chats too.,"Baltimore, MD",jedweeks,0,3,2020-08-05 01:06:56
111,@chrisabides @VaushV Oh yeah... Indiana is fucked. I knew it was going to be a long battle when I found out Carmel wouldn't commit to e-learning... And they have the money and everything to do that as a community,"Fishers, IN",SamKubMusic,0,7,2020-08-05 01:04:52
112,"@EvelDick Oh it’s crazy out there. People are hating on teachers so bad. Apparently we are all lazy and don’t want to do our jobs. Personally, e-learning is going to be so much more work and planning than if I was in person, it’s insane!","iPhone: 42.045559,-87.926521",danakboehmer,0,6,2020-08-05 01:03:18
113,"@VaushV For the record: Indiana, near Chicago.

Every other district around it is starting the year e-learning. Guess the Karen energy in my partner's district is strong.","Valparaiso, IN",chrisabides,0,16,2020-08-05 01:03:12
114,@yojora @OgbeniDipo Dont be shocked that some of  these same lecturers under the ASUU guise are the ones being hired by the same private universities adjusting to e-learning. It is waritiz,Lagos Nigeria,Moyin_chemesnal,0,1,2020-08-05 00:56:45
115,@CTULocal1 This is bullshit. These CPS “teachers” could care less about our kids’ future. They strike while holding our kids’ education and future hostage. E-learning is NOT adequate! They need to be in class. Think about the parents who can’t work because they don’t have a babysitter.,,laura76442482,0,5,2020-08-05 00:53:25
116,"e-learning, in-person classroom, hybrid learning, homeschooling? Challenges continue. School personnel &amp; families whose children attend #chicagopublicschools  (CPS) are awaiting for final plans. So hard &amp; challenging -- we empathize. We are here for your children and family. https://t.co/3pm439YfZo","Chicago, IL",Larson_CCC,0,0,2020-08-05 00:50:42
117,"With more people working from home and kids doing at home e-learning, having a functional space that works best for everyone’s needs is ideal! 

See how California Closets (Carmel) can help you! https://t.co/17QNwjvsuM https://t.co/dHCfiyJBee","Carmel, IN",havenmediallc,0,0,2020-08-05 00:50:01
118,"@VaushV I listened in horror last night to my girlfriend’s school district board meeting (she teaches there) as 30ish people Fox News’ed at the board until they struck down e-learning. 30 dumb people changed the fortune of a 10,000-student school district.","Valparaiso, IN",chrisabides,0,136,2020-08-05 00:47:45
