,Content,Location,Username,Retweet-Count,Favorites,Created at
20,"About to go LIVE - after school programs are looking like they are here to stay!

A blend of LIVE lesssons, video tutorials and PDFs ... it’s an awesome combo ✌🏼 #homeschool #distanceeducation #homeschoolpods #schoolpods #onlinelearning #onlineeducation #STEMeducation #STEM https://t.co/ecvqSQeMoB","Brisbane, Queensland",damien_aldridge,2,5,2020-07-30 05:04:15
21,As we think about how we might connect w/ Ss as we engage in #remotelearning / #distanceeducation tools like #gamification should be important in creating school community.  Join the conversation as we talk game avatars. #SEL #sltchat #schoolsreopening #education #game4ed #xplap https://t.co/AbpVJI40yz,Planet Earth,GameifiedSchool,1,2,2020-07-30 03:49:27
22,"Grades K-5: Here is your craft list for Story Time this Friday. The theme is Conservation-Save Our Oceans. See you Friday morning!

#griggsK12 #elementaryschool #distanceeducation #summercrafts https://t.co/2Yd4derCWl","Berrien Springs, Mich",GriggsK12,1,1,2020-07-29 21:20:25
23,"Some cool remote classroom activities to implement for back to school! 

What do you think of these? 🤔

#remotelearning #math #education #distanceeducation #school #mathematics #family #learning #LearningNeverStops 

https://t.co/F3HY8bv3eo",,LearnyOfficial,2,2,2020-07-29 21:00:00
24,"Relevant Research for the Times: ""Beyond the Online Course: Leadership Perspectives on e-Learning"" https://t.co/moHhizQDtz #eLearning #EdLeadership #DistanceEducation #HigherEd @InfoAgePub @UnivWestGa @bmcc_cuny https://t.co/CTUEGoftv1",New York City,TCRecord,0,0,2020-07-29 20:30:15
25,"If you aren't ready to dedicate 4 years to a Bachelor's Degree, consider getting an Associate Degree! 🙌

Learn about our associate programs at https://t.co/tySxrphSFh. ✅

#distanceeducation #onlinelearning #digitallearning #onlinecourses #college #degree https://t.co/U4iCtfk0O4",,newedu,0,1,2020-07-29 18:00:20
26,"Higher Education, Science and Innovation Minister, Dr Blade Nzimande, has appointed a ministerial task team to conduct an independent review of the University of South Africa (UNISA). #distanceeducation https://t.co/qBdqmpRbgL https://t.co/o4PyxM7fgi","Mumbai, India",m7admit,0,1,2020-07-29 17:17:41
27,CDEL Announces Special Committee's Appointment of Independent Financial Advisor #distanceeducation https://t.co/9Xevlxk2Cc https://t.co/qpMD8WM8uE,"Mumbai, India",m7admit,0,0,2020-07-29 16:31:31
28,Vol 20 No 5 (2019) IRRODL The International Review of Research in Open and Distributed Learning https://t.co/yyHHqZYi1v #elearning #learning #HigherED #OER #MOOC #open #openlearning #digitallearning #ranking #universidad #HigherEducation  #distanceEducation #educaciónadistancia https://t.co/9DB33RKBX9,Sevilla,eraser,0,0,2020-07-29 16:10:04
29,"In this issue of Inside Accreditation, CHEA's outgoing President Judith Eaton discusses how large scale #distanceeducation, financial uncertainties, and social equity will factor into future expectations of quality for #highered and more. Read now: https://t.co/FcwtLIDzIo https://t.co/pxQroqHB7R","Washington, DC",CIQGnews,1,1,2020-07-29 14:30:46
30,"In this issue of Inside Accreditation, CHEA's outgoing President Judith Eaton discusses how large scale #distanceeducation, financial uncertainties, and social equity will factor into future expectations of quality for #highered and more. Read now: https://t.co/reXH10UA3R https://t.co/DNLqzwTZGF","Washington, D.C.",CHEAnews,1,1,2020-07-29 14:30:35
31,"Chandigarh University with Distance education programme, offers best https://t.co/1bOHwHYPSx. programmes in North India.   
      
Apply now at https://t.co/zcrP6pkk7f⁣⁣⁣⁣⁣⁣      
     
#BCom #DistanceEducation https://t.co/4ScQysdiZ3",,cu_distance,0,0,2020-07-29 12:16:58
32,"CU-IDOL aims to deliver Industry relevant, well organized programmes.

Apply now: https://t.co/TWWhF6ZpRt

#DistanceEducation #DistanceLearning https://t.co/4d4OXq9vuL",,cu_distance,0,0,2020-07-29 12:11:45
33,"The biggest needs for success in a Covid-19, distance education world may surprise you… 
#DistanceEducation #K12 
https://t.co/K7iEn7OhVq","Fort Worth, TX",IntelligentEdux,0,1,2020-07-29 11:55:01
34,Press release content from PR Newswire. The AP news staff was not involved in its creation. #distanceeducation https://t.co/mjSSuB5wwL https://t.co/8V9vAsHyjd,"Mumbai, India",m7admit,0,0,2020-07-29 11:54:47
35,"The most profound words will remain unread unless you can keep the learner engaged..... Engage your thinking mind with a post graduation in M.A English
For more details visit :https://t.co/MEt2sSV2It
#DistanceEducation #educationmatters #educationispower #blendedlearning https://t.co/zz8HCEsUIG",,cu_distance,0,0,2020-07-29 09:53:27
36,"Don't pursue #distanceeducation!! That' what they say!!
Every time a revolution starts, it faces resistance.
Distance education is revolutionizing the scape of modern education thus there are myths about it.
Here are some top myths that college vidya busts https://t.co/Tji3VXQchY","Noida, India",CollegeVidya,0,1,2020-07-29 07:57:32
37,"#DistanceEducation #SOLadmissions #AdmissionUpdates
Get enrolled in UGC &amp; DEB recognised universities for all #Graduation &amp; #PostGraduation in Distance Learning Mode.
Connect with us for all your queries and #Free #Admission related information @ 08285872099, 09971256446 https://t.co/kH226866Ki","New Delhi, India",MindframeCareer,0,1,2020-07-29 06:51:28
38,"E-Learning doesn't just ""happen""! It requires careful planning and implementation. Join M.A Psychology program with CUIDOL today.
 For more details visit : https://t.co/MEt2sSV2It
#DistanceEducation #educationmatters #educationispower #ChandigarhUniversity #blendedlearning https://t.co/GWfOkStaxJ",,cu_distance,0,0,2020-07-29 06:06:16
39,#DistanceEducation &amp; a #SafeSeptember for #students of #Onted is better than learning from the school of life that you brought home a #pandemic that killed your parents or grandparents. #Reality will come calling @Sflecce &amp; @fordnation - Are you ready? https://t.co/KKjk8Wjm58,Canada,CIMcKinnon,1,1,2020-07-29 01:10:05
40,Successful Elearning in 4 Steps. Lindsay Thomson. @lynda https://t.co/f6sTa2DIm9  #elearning #lifelonglearning #learning #digitalLearning #onlinelearning #mlearning #diseñoinstruccional #instructionaldesign #education #edtech #distanceeducation https://t.co/yIVa8UWT4p,Sevilla,eraser,0,0,2020-07-28 21:40:03
41,"Thank you to our gold sponsor @Magnapubs for providing this fantastic article provide four strategies for optimizing the student experience in synchronous sessions. It's a great read that we highly recommend!
https://t.co/EY9CsqQ46b
#uwdtl #learnlikeabadger #distanceeducation","Madison, Wisconsin",UWDEPD,0,0,2020-07-28 21:04:05
42,"🔎💻✨ Students who are new to #OnlineLearning and #OnlineCollege should check out these 5 tips for success: https://t.co/YFTchtKjMK 

#OnlineDegree #DistanceLearning #DistanceEducation https://t.co/8yfOTYRg9y",United States,UniversitiesUs,0,4,2020-07-28 20:00:00
43,"We love reading your feedback on how well you're getting on with your courses!
.
Thank you Emma, keep up the good work!
.
#distanceeducation #trustpilot #review #onlinelearning https://t.co/FKJMbqbvrB",United Kingdom,learndirect4Biz,1,0,2020-07-28 19:00:12
44,"NCU is now offering an Associate of Science in Computer Science! 💻

Start your future in tech, today! 🙌

Apply now 👉https://t.co/tySxrphSFh ✅ 

#distanceeducation #elearning #education #learning #code #onlinelearning #computer #science #digitallearning #onlinecourses #college https://t.co/F8lShAjNDi",,newedu,0,0,2020-07-28 18:00:38
45,"Schools may be closed around the world, but #education must go on! Thanks to @LEGOfoundation and @USAID, @INEEtweets is rolling out a #COVID19  response plan to help #EiE practitioners deliver quality #distanceeducation efforts so no child stops learning. https://t.co/ABLBNPKnkk",,USAIDEducation,3,9,2020-07-28 17:50:07
46,"#COVID19 is having an unprecedented impact on #education. With huge support from @LEGOfoundation &amp; @USAID, @INEEtweets is rolling out a bold #distanceeducation initiative to help #EiE practitioners meet the education needs of children and youth everywhere. https://t.co/K2Ojpd3p4S",,USAIDEducation,2,10,2020-07-28 16:15:17
47,"Moving F2F lessons to online! 
#onlineteaching #distanceeducation 
https://t.co/suXVuyOVIT 

#onlinelearning","Dublin, OH",NomsaThax,0,0,2020-07-28 10:34:50
48,"Exams cancelled; those not satisfied with internal assessment can opt to write, says goverment #distanceeducation https://t.co/Krhqnf5JGX https://t.co/hmGp7wX7Hx","Mumbai, India",m7admit,0,0,2020-07-28 10:16:19
49,"Unlike many other #distanceeducation programs, CU-IDOL has been designed to cater to the needs of student-centric quality #education, with the help of #technology and modern methods.

Apply now at https://t.co/zcrP6pkk7f       https://t.co/zaT1wgrQ8f",,cu_distance,0,0,2020-07-28 10:15:50
50,We were delighted to hear Michelle Burke's testimonial about how #NUITEQSnowflake helped #educators and #students alleviate some of the challenges faced with recent school closures. #k12education #remotelearning #edtech #edtechchat #distanceeducation https://t.co/bpZpWLi98q,"Laboratorgränd 11, 93177, Skellefteå, Sweden",NUITEQSnowflake,0,1,2020-07-28 10:01:09
51,"Blade Nzimande has appointed a ""Ministerial Task Team"" to look into Unisa. #distanceeducation https://t.co/y3EZZpaiDV https://t.co/906f1dymQB","Mumbai, India",m7admit,0,0,2020-07-28 08:40:44
52,Tamil Nadu has decided to give 70% weightage for internal exams and 30% weightage for previous semester exams while deciding marks for college student #distanceeducation https://t.co/R56hE2pWOu https://t.co/3q22eV8mQU,"Mumbai, India",m7admit,0,0,2020-07-28 07:49:29
53,"Best Distance Study Center In Chandigarh Mohali. We provide all types of bachelor masters and diploma courses in very low price. More information:- https://t.co/4qs0tZIKVQ and Contect us :- +91-9914089992
#distanceeducation #distancestudycenter #study #education #MBA #BCA #MCA https://t.co/mQfAcRktpp",SCO 12-13  Phase 11 Mohali,CenterDistance,0,0,2020-07-28 07:02:17
54,"The beautiful thing about learning is that the more you add to it, the more it adds to you. Join MBA programme with CUIDOL.
Join Chandigarh University Institute of Distance and Online Learning .#DistanceEducation #educationmatters #educationispower #students #teach https://t.co/YBoSqSXFIy",,cu_distance,0,0,2020-07-28 06:16:04
55,Helpful advice on how to improve accessibility for online learning at home. #accessibility #distanceeducation https://t.co/1eHJ2T5XPr,,SoundScoutsGame,2,7,2020-07-28 05:00:08
56,"What makes Learny different from other education apps??? 🤔 

We incentivize kids with the toys they care about! 😁 

#kids #remotelearning #distanceeducation #family #toys #prizes #learny #education #educational #spongebob #math https://t.co/VTQfyQXMJ0",,LearnyOfficial,1,1,2020-07-28 02:41:00
57,@SFUnified Administration and Leaders come back today! Good thing I have such a good assistant to help me figure out how to improve #distancelearning this year!💪🏻🏫 Can’t wait for my teachers &amp; staff to come back in August! #summertime #summer #firstdayofschool #distanceeducation https://t.co/J9ZyX06iB9,,Laurenn_Ashton,0,0,2020-07-27 17:52:33
58,"Learn #englishgrammar in very easy methods by Pankaj Tripathi

#teachenglish #teachings #grammar #learneng #englishlearning #easyengli #speakenglish #teachingenglish #onlineteaching #englishcourse #onlineeducation #distanceeducation #education
https://t.co/a365obN6Tc",Bahraich U P ,Tripathi00002,0,1,2020-07-27 17:38:33
59,"Yet some still want to open schools. @GovTimWalz please keep distance learning in place, we don't need to go backwards. #distancelearning #distanceeducation https://t.co/gnojQjiDcz",,JosephHockertSr,0,2,2020-07-27 14:38:19
60,@DrKnicki @druinok I agree. I am going to intro #edtech tools slowly and make exploring tools part of routine instruction. We will starts with basic GSuite tools #distanceeducation,"Gautier, MS",gautiersue,0,2,2020-07-27 14:26:01
61,"How does your exclusively #distanceeducation #undergraduate enrollments compare to your peers? Join https://t.co/ZQtHqSBF5y today and find out that and much more. #IRwatercooler #IPEDS #benchmark #highered #assessment #highereducation 
@insidehighered https://t.co/kwmBou7AuQ",Florida,DistEdResearch,0,1,2020-07-27 14:03:41
62,😱😱 Such excite! #GoogleClassroom #edutech #edchat #distanceeducation https://t.co/nSFR2aKm5J,"Sheffield, England",BrianaChapple1,0,0,2020-07-27 13:33:03
63,"Our favorite @nearpod tools. Which ones do you use the most? 

#K12 #distanceeducation #teachertwitter #onlinelearning #edchat https://t.co/sJVjo0qnOd","Bogota, Colombia",evolvedtch,1,5,2020-07-27 13:27:52
64,"But let's get those schools open NOW! &lt;Meaning, don't! That's sarcasm, if you were unsure.  Hey, .@Google let's make distance learning tools a priority then. Help keep our students, teachers and staff safe (for free!). #distanceeducation 

https://t.co/XBtKVj3JtP via @WSJ",,Lewis_Barnavelt,0,0,2020-07-27 13:25:54
65,"Add to your academic acumen and professional potential with CUIDOL's with BBA programmes. Join Chandigarh University Institute of Distance and Online Learning .
#DistanceEducation #educationmatters #educationispower #ChandigarhUniversity #blendedlearning 
⁣⁣⁣⁣⁣⁣ https://t.co/uCrIZnXqXC",,cu_distance,0,0,2020-07-27 12:46:16
66,Yearbook Signing Day!  We had it scheduled by classes and teachers were there to help with social distancing! #PeninsulaHeritageSchool #Education #DistanceEducation #RemoteLearning #whereeverychildshines #privateschool #RollingHillsEstates #LA #MondayVibes https://t.co/wwlcHo09lr,"Rolling Hills Estates, CA",PHS_K8,0,2,2020-07-27 12:30:37
67,"Rise up in the Corporate World with a globally adaptable Distance Learning Degree!⁣
⁣
Apply today at https://t.co/zcrP6pkk7f⁣⁣
⁣⁣⁣
#DistanceEducation #educationforall #learning #onlineeducation https://t.co/m9Q3Jpj9if",,cu_distance,0,0,2020-07-27 12:10:24
68,Technological solutions make learning easier and more interesting. Students write tests through online resources or take physics classes in the Virtual #distanceeducation https://t.co/AQJ88oWaiK https://t.co/MLiMqYwbtL,"Mumbai, India",m7admit,0,0,2020-07-27 11:36:58
69,Upskill your learners and staff with our unique Functional Skills solution; High Achieve. https://t.co/GXDl8bwtC6 #onlinelearning #distanceeducation #functionalskills #cpd #distancelearning #english #maths #apprenticeships https://t.co/1hdQ63dL4l,United Kingdom,peopleplusuk,0,3,2020-07-27 11:00:10
70,"Online Exam: KU's PG students fail to submit papers | https://t.co/nJr1flca38

#Education | #DirectorateofDistanceEducation(DDE) #DistanceEducation #PostGraduate(PG)Programmes #Students #UniversityofKashmir(KU)","Pulwama, J&K, India",TheKashmirPulse,0,0,2020-07-27 10:36:53
71,Article by @DrRuwanDias &amp; @NireshEliatamby  https://t.co/lermsyK0XG #education #distancelearning #onlineducation #COVID19 #lka #schools #distanceeducation #teaching #CoronaVirusUpdates #SriLanka #cogitaro,"Colombo, Sri Lanka.",NireshEliatamby,4,1,2020-07-27 09:51:15
72,"Ethics in E-Learning. Toprak, Elif &amp; others  https://t.co/IAlNS7iOJj  #elearning #mlearning #ethics #etica #distanceeducation #educación #education #electroniclearning #digitaltransformation #emergingtechnologies #EDreform #edtech #TIC #tech #technology https://t.co/ocJZz6VrBm",Sevilla,eraser,0,0,2020-07-27 09:40:03
73,"""New international students are not able to enter the US or be granted F-1 student visas if all their classes in the fall are conducted online."" #distanceeducation https://t.co/NyOffNeQwv https://t.co/NYkJIAO9dB","Mumbai, India",m7admit,0,0,2020-07-27 08:06:31
74,"A new high school graduate may take out about $37,200 in student loans for college, according to a recent NerdWallet study. And for many of them, that won't be enough. #distanceeducation https://t.co/1z8RT1Q6bX https://t.co/W4WmEAaMad","Mumbai, India",m7admit,0,0,2020-07-27 04:18:44
75,How does your exclusively #distanceeducation #graduate enrollments compare to your peers? Join https://t.co/ZQtHqSBF5y today and find out that and much more. #IRwatercooler #IPEDS #benchmark #highered #assessment #highereducation @insidehighered https://t.co/6dZu0UsItk,Florida,DistEdResearch,0,0,2020-07-27 02:57:44
76,Free #Zoom Academy in a few days #Education for #remotelearning #RemoteTeaching #hybridlearning #distancelearning #DistanceEducation #HigherEd https://t.co/jpwGNdhQID,,DrDuly,0,0,2020-07-26 17:20:27
77,"Let's thank our parents on #NationalParentsDay

Visit https://t.co/NX7XWdDNma or contact us at (888) 567-1844.

#Parents #onlineeducation #onlinelearning #onlineschool #onlineteaching #onlinetutoring #sundayvibes #sundayfunday #SundayThoughts #SundayMotivation #distanceeducation https://t.co/7FkRgE4u07","Tempe, AZ",pinnaclevhs,1,0,2020-07-26 14:46:22
78,"#BrainStrain

Let us know in the comments below!

Visit https://t.co/NX7XWdDNma or call us at (888) 567-1844.

#virtualclassroom #distanceeducation #distancelearning #onlineschool #virtuallearning #onlineschool #onlineteaching #saturdaymotivation #saturdayvibes #saturdaythoughts https://t.co/sHQg7qpKyz","Tempe, AZ",pinnaclevhs,0,0,2020-07-25 13:38:31
79,Successful Elearning in 4 Steps. Lindsay Thomson. @lynda https://t.co/f6sTa2DIm9  #elearning #lifelonglearning #learning #digitalLearning #onlinelearning #mlearning #diseñoinstruccional #instructionaldesign #education #edtech #distanceeducation https://t.co/sg9dd2vU1z,Sevilla,eraser,0,0,2020-07-25 11:10:03
80,"Join IIBM Institute for Distance Learning program and become industry-ready.
Know More:- https://t.co/wJrjOEyEEK
#IIBM #distancelearning #distanceeducation #onlinelearning #onlineeducation #highereducation https://t.co/w4OimyPkim","New Delhi, India",iibminstitute,0,0,2020-07-25 11:03:18
81,"""New international students are not able to enter the US or be granted F-1 student visas if all their classes in the fall are conducted online."" #distanceeducation https://t.co/NyOffNeQwv https://t.co/NYkJIAO9dB","Mumbai, India",m7admit,1,0,2020-07-25 10:16:53
82,"A gentle reminder to be #grateful for the blessings in ur life!

Visit https://t.co/NX7XWdDNma or call at (888) 567-1844.

#gratefulness #students #mindfulness #blessing #mindful #onlineeducation #onlinelearning #virtualclassroom #distanceeducation #distancelearning #onlineschool https://t.co/uDv2aD6pWd","Tempe, AZ",pinnaclevhs,1,0,2020-07-25 09:56:19
83,"Learn #englishgrammar in very easy methods by Pankaj Tripathi

#teachenglish #teachings #grammar #learneng #englishlearning #easyengli #speakenglish #teachingenglish #onlineteaching #englishcourse #onlineeducation #distanceeducation #education
https://t.co/a365obvw1E",Bahraich U P ,Tripathi00002,0,2,2020-07-25 07:53:37
84,"""The lawsuit contends that Congress intended the CARES Act to apportion coronavirus relief funds ""in the same manner"" as Title I funds."" #distanceeducation https://t.co/rfc1KOlTny https://t.co/K3XvcstBPQ","Mumbai, India",m7admit,0,0,2020-07-25 06:51:13
85,Global school closings usher in e-learning on a massive scale. #distanceeducation https://t.co/loKe4sdrQ8 https://t.co/r9KViB2Quw,"Mumbai, India",m7admit,0,0,2020-07-25 05:10:55
86,"NCU offers an Associate of Science in Computer Science! 
Here's what you can do with it!💡

To learn more or apply visit https://t.co/tySxrphSFh! ✅

#distanceeducation #elearning #education #onlinelearning #school #digitallearning #onlinecourses #college  https://t.co/fq2amRNYBU",,newedu,0,0,2020-07-24 22:00:27
87,Dawson parents interested in learning more about the School's #distanceeducation program are invited to join Dr. Brandon Wiley for our next Monday Morning Coffee Chat on July 27 at 9 a.m. via Zoom ☕️ https://t.co/nTx6yYTqlL,"Las Vegas, NV",DawsonSchool,0,1,2020-07-24 19:38:52
88,Vol 20 No 5 (2019) IRRODL The International Review of Research in Open and Distributed Learning https://t.co/yyHHqZYi1v #elearning #learning #HigherED #OER #MOOC #open #openlearning #digitallearning #ranking #universidad #HigherEducation  #distanceEducation #educaciónadistancia https://t.co/Jpy9kKRPcc,Sevilla,eraser,0,1,2020-07-24 19:20:03
89,"Find out about this workshop and our other workshops at
https://t.co/7WzbyxzC8F

#learnlikeabadger #UWdtl #distanceeducation #teachingatadistance #education","Madison, Wisconsin",UWDEPD,1,1,2020-07-24 18:32:40
90,"Find out about this workshop and our other workshops at
https://t.co/7WzbyxzC8F

#learnlikeabadger #UWdtl #distanceeducation #teachingatadistance #education","Madison, Wisconsin",UWDEPD,0,0,2020-07-24 17:05:06
91,"It's almost time to log in for story time! You can find the zoom link under most course home pages. Remember to sign in with your registered student name so Mrs. Baldwin can allow you in. 

#GriggsK12 #Elementaryschool #storytime #crafts #distanceeducation #education https://t.co/WupvxYkCsM","Berrien Springs, Mich",GriggsK12,0,1,2020-07-24 13:01:57
92,"Take you carrier to the next level with a Distance Degree
For more infotrmation :- https://t.co/4qs0tZIKVQ
Contect us 8847288672
#distanceeducation #distancestudy #elearning #onlinelearning #education #elearning #learning #distancelearning #covid #online #onlinecourses https://t.co/Y9fueSGMHb",SCO 12-13  Phase 11 Mohali,CenterDistance,1,0,2020-07-24 09:20:02
93,"Learn #englishgrammar in very easy methods by Pankaj Tripathi

#teachenglish #teachings #grammar #learneng #englishlearning #easyengli #speakenglish #teachingenglish #onlineteaching #englishcourse #onlineeducation #distanceeducation #education
https://t.co/a365obN6Tc",Bahraich U P ,Tripathi00002,0,1,2020-07-24 08:14:56
94,#ICYMI Watch our FB Live Q&amp;A w/ @SuptJaraCCSD and Dr. Larsen-Mitchell. We didn't get to all of the 200 submitted questions but covered dozens of the top parent questions about #distanceeducation. @ClarkCountySch https://t.co/klGHtcGqN4,"Las Vegas, NV",CcsdParents,7,10,2020-07-24 05:27:00
