,Content,Location,Username,Retweet-Count,Favorites,Created at
18,A new audit of Michigan’s past monitoring of distance learning raises concerns about education plans for the fall semester. We need improved tracking to ensure students are receiving the education they need! https://t.co/BD6nIxDTqY,"Lansing, MI",GLEP_MI,1,1,2020-08-14 01:00:01
19,"We have started school, and it's a year like no other.  Our students and teachers are showing a level of responsibility and appreciation that truly goes the extra mile -- wearing masks, keeping distance, sanitizing -- and getting b…https://t.co/G9bS3nv7PS https://t.co/6ytBWaOKw4","Las Vegas, NV",CamilleMcCue,0,2,2020-08-14 00:55:41
20,"Filipinos online criticize the Department of Education over glaring and ""painful"" grammar errors spotted on TV. Full story: https://t.co/JAVeAjf0wT https://t.co/wa4D0EccNU",Philippines,rapplerdotcom,11,49,2020-08-14 00:54:16
21,"#ThursdayThoughts 
Good Evening America 
As The Kids Start Back To School Remember The Power Of Education ✊🏻 Be Patient &amp; Kind As We All Adapt To Our Current Situation (Distance Learning) Together As 1 We Can Change The World LET'S ROLL #vetsrising https://t.co/S48Yr1rc1f",California 916,82nd13,0,5,2020-08-14 00:40:52
22,"Look at this... 👀
https://t.co/pqZoYVXU6j fun distance learning activity for kids #esl #teachers #homeschool #education #boom #kids",Massachusetts,LearningWR,0,0,2020-08-14 00:10:31
23,"This school year is going to require you to be a more independent learner and thinker. Invest some time now to get ready for the school year! Here's how...

#readscorner #education #highereducation #college #loudouncounty #highschool #collegeadmission https://t.co/Z8GpZQhjzi","Virginia, USA",readscorner1,0,0,2020-08-14 00:10:03
24,"@NicoleSGrigg @dennis_welch The idea that we can physically distance in schools in Arizona, with the lowest funding for education in the country, is laughable and they know that.","Phoenix, Arizona",HeatherB226,0,4,2020-08-14 00:09:41
25,"@Daniel_Davies @BCLiberalCaucus @Rob_Fleming The BC Liberals advocating for education, when they deliberately underfunded it for 16 years, one of the reasons that kids are not able to social distance in schools is because of the overcrowding caused by this. Hypocrites desperate to divert attention from money laundering.",Canada,DavidLinkletter,0,0,2020-08-14 00:06:39
26,iLEAD has revealed that the Department of Education (DepEd) still has unobligated allotments amounting to Php118B as of the end of March 2020. These funds can be realigned or reallocated to fund the budgetary requirements for the shift to distance learning. https://t.co/JmwVsmetfT,Republic of the Philippines,iLEAD_PH,2,1,2020-08-14 00:00:00
27,"YOU ASKED, THEY ANSWERED
Why are Chaska, Chanhassen and Integrated Arts Academy starting in distance learning? The answer is more time is needed. That and more specific secondary questions you asked are answered by the @ISD112 leadership team
https://t.co/RIdZxXASwW","Chaska, MN",ChanChaskaSport,0,5,2020-08-13 23:57:14
28,@ZodiacNein @cajster3108 @TheAliceSmith @Holbornlolz They’re government keeps a thin distance to what’s beneficial. The education in private schools is far far superior to that of public schools,,CodyBagged,0,0,2020-08-13 23:55:47
29,"Please check out my latest education story about area high school coaches who double as teachers, and their challenges and beliefs about distance-learning: https://t.co/luvpwYxGvt #coronavirus","Long Beach, CA",RMoralesPT,0,0,2020-08-13 23:55:28
30,".@ClarkCountySch district leaders discuss distance education and the Canvas Learning Management System today with media. Canvas is the new online classroom software where educators will post content, schedule discussions and assessments #8NN https://t.co/RmzyWoWyYK","Las Vegas, NV",CristenDrummond,6,3,2020-08-13 23:54:07
31,"Whether students return to school in person or via distance learning, education leaders &amp; policymakers across the country must equip schools to address the social, emotional, &amp; behavioral effects of the ongoing pandemic. Read more from @ChildTrends: https://t.co/K3RJ8LVU1W","Kentucky, USA",BounceCoalition,0,0,2020-08-13 23:45:02
32,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/JakFJv2BM9 https://t.co/93jcZ1u9zC,"Warsaw, Indiana",Washington_STEM,0,0,2020-08-13 23:37:26
33,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/eTWP65AxER https://t.co/OI9Pb4cQ8P,"Warsaw, IN",WCS_Madison,0,0,2020-08-13 23:37:17
34,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/bIj1DpeUmD https://t.co/Gxz3cbrx9A," Warsaw, IN",WCS_Lincoln,0,0,2020-08-13 23:37:07
35,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/vLvqSh0FIH https://t.co/08MaEEpIxR,,LeesburgBlazers,0,0,2020-08-13 23:37:00
36,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/11jm5HPQ64 https://t.co/Y8szpTalmB,,wcs_jefferson,1,1,2020-08-13 23:36:52
37,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/kaOGvQLWIw https://t.co/O0Fhn43ber,,wcs_harrison,0,0,2020-08-13 23:36:40
38,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/b4pOHdJK4Y https://t.co/9mrHyiERVv,"Warsaw, Indiana",WCS_Eisenhower,0,1,2020-08-13 23:36:32
39,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/PRBYXHlVVe https://t.co/zXuVVa3zmU,,ClaypoolKnights,1,1,2020-08-13 23:36:21
40,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/1KbVmmk4e2 https://t.co/hmkBeH1xnd,,WCS_Lakeview,0,0,2020-08-13 23:36:07
41,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/3aQ6DA7D8L https://t.co/LHPmkqVbyE,Warsaw Indiana,WCS_Edgewood,0,0,2020-08-13 23:35:58
42,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/3Ap79oMUUm https://t.co/GsmYu2tMp0,"Warsaw, Indiana",WCS_District,3,4,2020-08-13 23:35:50
43,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/bUBCdOsS6o https://t.co/ukEaHZ61ly,"Warsaw, IN",WACCwcs,0,1,2020-08-13 23:35:48
44,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/PxQtHkLIpf https://t.co/V8qAQWjoif,,WCHSinfo,0,0,2020-08-13 23:35:39
45,WCS Curbside iPad Distribution for  Distance Education Students  https://t.co/viUkVROgNW https://t.co/58bfWXDhCc,"Warsaw, IN",dahoffert,0,1,2020-08-13 23:35:31
46,"We still maintain masks, social distance, hand sanitizer, alcohol wipes etc. now they’re buggin me to stay in formal uniform....like...are you fucking kidding? I’m here taking initiative and risking my health for my education and you wanna talk about uniform, fuck off!",,OscarBlackmore9,0,0,2020-08-13 23:33:43
47,"Tons of free back to school resources by @learnwithalbert - they have some of the most in-depth distance learning and remote teaching guides out there: https://t.co/eENuEedHEZ
#backtoschool #remotelearning #distancelearning #edchat #education","Bridgewater, NJ",moonwoman772,1,2,2020-08-13 23:32:27
48,@JustinJonesNV @ClarkCountyNV @tyrone_es If you really cared about kids you would reopen the schools. The poorest children will suffer the most during the joke you call distance education. This virus doesn't hurt children. The shutdown is purely political and you know it.,,Vegasoptimist,0,0,2020-08-13 23:31:03
49,"@Trustee_Wright @SylviaLazos @KirstenSearer @ThePEFtoday @LatinaComm @ValeriaGurr You have no idea how much damage you have done to our children, families, and community. Distance education is a pathetic substitute for in person learning and you know it. You have unleashed absolute chaos in our schools. This is your fault, Deanna.",,Vegasoptimist,0,0,2020-08-13 23:25:59
50,@narendramodi @ibusolih Sir to fight Covid19 we need Masks Hygiene and Social Distance one and half with people  and their Discipline Hygiene in the country namely Garbage Disposal and Staggering Work &amp; Education culture thru Online and also 24 hour opening of Country to facilitate it is in your hands,calcutta,prsad63,0,0,2020-08-13 23:20:56
51,"“What else might we look forward to? Chinese parents care deeply about education, yet schools in poorer cities are inadequate. Can China invent effective distance-learning solutions? There are more than 160 cities in China with more than a million people.” Full article ⬇️ https://t.co/g1pp16g3LS",Sweden,silvajose_luis,0,0,2020-08-13 23:18:34
52,"#Teachers, we have everything you need to get #BackToSchool with our Mega Bundle for #GoogleClassroom and #DistanceLearning https://t.co/v4ZhmB5J09 #teacherspayteachers #education #edchat #edtech #teachwithtech #remotelearning #eled",USA,MrEduTechnology,1,1,2020-08-13 23:12:01
53,Bitmoji #VirtualClassroom for #GoogleClassroom and #DistanceLearning https://t.co/G5MVUY4WYl #teacherspayteachers #edchat #education #teachfromhome #remotelearning #edchat #teachwithtech,USA,MrEduTechnology,0,0,2020-08-13 23:10:02
54,"The Ministry of Education just announced a new policy that includes new requirements for Distance Learning (online).

Read the policy:
🔗 https://t.co/s5DB7cONgP

1/2 (continued)","Ottawa, ON",OttCatholicSB,20,13,2020-08-13 23:09:35
55,#RosaParks Book Companion Activities for #GoogleClassroom and #DistanceLearning https://t.co/4igWAd2yW0 #teacherspayteachers #education #blackhistory #womenshistory #edtech #teachwithtech #edchat #teachfromhome,USA,MrEduTechnology,0,0,2020-08-13 23:08:57
56,"A real President right now...gets medicare for all, right now. During pandemic, govt covers all medical costs. Hires displaced medical insurance infrastructure to handle the new Covid needs, redirects supply chains, creates the technology for distance business &amp; education. FML.","Arizona, USA",1MoralUniverse,0,0,2020-08-13 23:08:48
57,"Thank you to @CAIGRIE for today’s Education Expo, and for the abundance of saftey precautions taken for all vendors and guests.

Although it looked a little different than past events, it was so great to see everyone again, even if it was at a distance! https://t.co/EJ10X5x3Do","Westlake Village, CA",SBSLienServices,0,0,2020-08-13 23:06:02
58,"The West Virginia Education Association said they would like every county to conduct distance learning to start the school year this fall.

https://t.co/vaqDobmAHt","Charleston, WV",wchs8fox11,3,8,2020-08-13 23:02:15
59,@ShaylaABC30 @ABC30 Interesting to see this happening in my little town I grew up. Not sure why since the local public HS and the local community college in town are all doing Distance Education 100% online.,"Fresno, CA",001Canales,0,1,2020-08-13 22:59:53
60,We want to make sure that key decision-makers in public education and family facing city agencies hear directly from families who will be disproportionately impacted by the roll-out of distance learning. https://t.co/8xbKRGGse1,San Francisco,AliMCollins,0,0,2020-08-13 22:45:31
61,"Apparently there are still many making decisions about distance education who still need to hear this:

Synchronous learning is not the gold standard of distance education. https://t.co/NH8DVtPkon",K’jipuktuk,hsphysicstchr,0,1,2020-08-13 22:42:24
62,"We may be starting with distance learning, but that doesn’t make education any less important to fully fund. Drastic cuts would be disastrous for California’s students and  you have the power to help. Please #FundEducation in the next stimulus. #AfterschoolWorks",,alexand64005690,0,0,2020-08-13 22:36:07
63,"These kind of rules for distance learning make the whole process even more exhausting and inequitable than it needs to be. If you are in a position of leaderships, ask yourself WHY rules like this are necessary. Compliance and control have no place in education. https://t.co/df6CsFoPSe","Chaska, MN",msnajones,0,1,2020-08-13 22:35:09
64,"@NIFoodie @Celtic_Chic2013 @Education_NI @Ed_Authority @niexecutive @healthdpt @nidirect @UNISONNI It's already completely irresponsible not to follow science about 2meter distance. Kids getting up to go to toilet etc will be closer, poorly ventilated enclosed spaces should be avoided.",,Aineemac82,0,0,2020-08-13 22:32:59
65,Education Minister ⁦@Sflecce⁩ announces availability of $496 in reserve funds for school boards to solve physical distancing challenges and reveals plans for distance learning for students who will not be in-class when schools reopen ⁦@CTVBarrieNews⁩ https://t.co/PPY0fElmdN,,MArsalidesCTV,0,1,2020-08-13 22:30:50
66,"Tulsa Public Schools teams up with United Way, The Opportunity Project to provide relief for families during distance learning #oklaed https://t.co/7edKPSpEVu via @tulsaworld","Tulsa, OK",KyleHinchey,1,0,2020-08-13 22:29:10
67,"@ShaneHachey @Fitnessopher @Pedro_Brazon @wokal_distance You’re right!

Grading is absolutely an example of Postmodern deconstruction of education and the power dynamics of Teachers (with their well documented bias) who have the ability to pass or fail a student, dramatically changing their life course.",Toronto,jonnymcg,0,0,2020-08-13 22:23:43
68,"why is my college making me pay an extra 100 dollars just for ""learning at a distance""? i should be paying less because i'm not getting a live education. dude fuck u",,eitalmai,0,2,2020-08-13 22:21:33
69,"How do we ensure an equitable education for all of our students during distance learning? How do we do this when school buildings are open and in session?

Let’s learn together⬇️
https://t.co/I9e3Hv69eK #VATE2020 https://t.co/uPWI1l5OPB",Virginia,VATEnglish,0,0,2020-08-13 22:21:03
70,"@Jackie31939111 Here is what I have found out on Online Academy
https://t.co/5jrhezNueg

""We keep trying to talk about what was spring. Spring was not distance learning. Internally we're calling that crisis teaching""

Online Academy is Distance Learning 2.0","Chaska, MN",ChanChaskaSport,0,0,2020-08-13 22:18:48
71,"Well, distance learning is officially off the table as an option in this home. This seems to be yet another piece of #FireLecce’s plan to turn families away from public education. #UnsafeSeptember https://t.co/WtvfyICCzn",WRDSB,hicknell,0,5,2020-08-13 22:16:43
72,Welcome to Distance Education! (via https://t.co/d78FvZs7Ih) https://t.co/7Bu8MllLAx,,MandyDuncan04,0,0,2020-08-13 22:14:25
73,"@obiMpenaAustine With NABCO , Teachers who were trained under the distance education program of the various tertiary institution and private teacher training college were employed under the NABCO program. They have occupied the space in our basic education level. This is  value added",,Tomas87468686,0,0,2020-08-13 22:12:21
74,"#Tbh, #remoteteaching and #remotelearning isn’t going anywhere anytime soon. @nancymclaughs reflects on lessons she’s learned in her latest blog! https://t.co/WGLRziHvFC #education https://t.co/BgJol0ed97",,CSforAllTchrs,0,0,2020-08-13 22:10:14
75,Returning to Atlanta to live with her Spelman Sisters and continue her powerful education in the Distance Learning format. @SpelmanCollege @SpelmanPres #Spelman23 https://t.co/FDtslgrXPE,,SarahBreed1,0,2,2020-08-13 22:06:40
76,School districts must adjust to the new normal https://t.co/4textNFKr5,"Buffalo, NY",JonathanSzucs,0,0,2020-08-13 22:00:05
77,More Distance Learning Ideas - 3D Printing as a Necessity in Education! @achs_scorpions  @makerbot @SkillsUSA @tinkercad @instructables #CTE #STEAM https://t.co/8qzmjliDby https://t.co/Q0s75ti4qM,"Los Angeles, CA",KidToyology,0,2,2020-08-13 21:58:07
78,"This looks like a cool tool to engage community around  its trees in a socially distance way.  Looking forward to collaborating and adding this to our Environmental Education offerings at @SeattleParks #TreeCity #ConnectingChildrenToNature #SeattleParks 
https://t.co/6xV1XoGigY","Seattle, WA",chukundi206,0,3,2020-08-13 21:50:05
79,CCSD officials talk special education distance learning during pandemic https://t.co/KquxCRtlQa,southern california,TheIEPGuy,0,0,2020-08-13 21:30:28
80,@boxterhua @witchiebunny This is the state of distance education in America.,"West Warwick, RI",ChefMongoose,0,1,2020-08-13 21:26:56
81,"@CoC_GoodGirl @Kaitain_AZ The district here started distance learning, and couldn't even provide the equipment for kids to participate. Unless you had your own electronic device for your kids they were screwed.The education gap will grow further between financially secure and the less fortunate.",Texas,Noshitthereiwa2,0,1,2020-08-13 21:22:57
82,@hdsb wants letter of intention inclass or all online by aug. 17. that was before lecce's latest sandbag in the dike of public education of 3 3/4 hrs mandatory zoom time for distance learning. /3,ontario,unkhoolist,0,0,2020-08-13 21:12:40
83,"@sara_d_nelson ""History and heritage in distance education"" is the title","Honolulu, HI",drloriandersen,0,0,2020-08-13 21:12:35
84,"@laurelstribunal They could just have an avoidant attachment style and distance themselves from others because they feel they are unworthy due to early child development. sounds like: “they’re way too clingy, I’d rather focus on my career/education” “I’m too good for them” “I don’t need anyone”","👀 @ L, Wa",Shamus_Michael,0,1,2020-08-13 21:09:32
85,"We may be starting with distance learning, but that doesn’t make education any less important to fully fund. Drastic cuts would be disastrous for California’s students and @repmikegarcia you have the power to help. Please #FundEducation in the next stimulus. #AfterschoolWorks https://t.co/1QetmOcs7p",,Paul99922978,0,0,2020-08-13 21:09:26
86,"We may be starting with distance learning, but that doesn’t make education any less important to fully fund. Drastic cuts would be disastrous for California’s students and @KenCalvert you have the power to help. Please #FundEducation in the next stimulus. #AfterschoolWorks https://t.co/VnWi2pyhhu",,Paul99922978,0,0,2020-08-13 21:09:24
87,"We may be starting with distance learning, but that doesn’t make education any less important to fully fund. Drastic cuts would be disastrous for California’s students and @GOPLeader you have the power to help. Please #FundEducation in the next stimulus. #AfterschoolWorks https://t.co/wStcLl2YJl",,Paul99922978,0,0,2020-08-13 21:09:22
88,"We may be starting with distance learning, but that doesn’t make education any less important to fully fund. Drastic cuts would be disastrous for California’s students and @RepPaulCook you have the power to help. Please #FundEducation in the next stimulus. #AfterschoolWorks https://t.co/c2KKR3695l",,Paul99922978,0,0,2020-08-13 21:09:20
89,Parents On How They Are Bracing For Another Semester Of Distance Learning https://t.co/mc9ZSDteZg #education,"Flint, MI",DanielMReck,0,0,2020-08-13 21:04:17
90,New education story on NPR: Parents On How They Are Bracing For Another Semester Of Distance Learning https://t.co/0YW0kluqw1 NPR's Mary Louise Kelly talks with parents from around the country about how they're preparing for another semester of remote learning.,USA,iMiddleSchooled,0,0,2020-08-13 20:57:19
91,Honored to have been interviewed by @CNN for this article on distance learning https://t.co/f9JJeuxfPH #leadered #education,"Cypress, TX",NMHS_Principal,0,0,2020-08-13 20:55:34
92,Delivering active teaching and learning regardless of the distance https://t.co/aCgykJEaue #edtech #highered #hybridlearning #onlinelearning,"Reston, VA",echo360,1,1,2020-08-13 20:53:19
93,"As an education worker, I am still safer in Walmart and so are my students. No new money was spent, still 1% of #onted budget. We are not able to socially distance kids, there are no cohorts, it’s just regular classes. #ETFO",,ClancyMichaela,3,14,2020-08-13 20:52:59
94,"We recently interviewed Geoff Gould. He was nominated for the Music Education Grammy Awards. Check out the entire interview and learn how to shorten the distance between you and your students with Flat for Education during remote learning: https://t.co/NrdZj71A8y
#remotelarning https://t.co/1fnwci8J1h","UK, US, FR",flat_io,0,1,2020-08-13 20:50:57
95,that Distance Education Fee from unlv😍,blm,keenastayfly,0,0,2020-08-13 20:47:49
96,"@MissLarue0518 @Ellie203B @Maureenkervick @Oldglorycries @GovMurphy I don’t wear leggings, but you seem obsessed with that visual. Do you think only lazy people wear leggings? Or only teachers? It’s confusing. Virtual education needs teachers as well so, try again? Why don’t you advocate for mask wearing and social distance so it’s safer?",,adelai_niska,0,0,2020-08-13 20:37:31
97,The ripple-like effects having children and teachers in school without room to distance in unsafe/unprepared conditions is severely underestimated by these politicians who are focussed on economics rather than people. Education isn’t personally valued by @Sflecce or @fordnation,Ontario ,EllenBrown28,8,23,2020-08-13 20:33:01
98,"Students at universities and higher education campuses will be called on to wear masks, socially distance in the classroom. Some students will attend online. WATCH: https://t.co/48NieFOe3U https://t.co/qxcZuCdOMA","Nashville, TN",FOXNashville,0,1,2020-08-13 20:16:25
99,@dannycatherall1 @Frusie @roryontour @charlotte2153 Utter bllcks. If supermarkets did what teachers did we all would have starved. Kids are so young  the risk is low. Teacher can be kept at 2m distance. Shut the staff room to stop  teacher contact. Unions destroyed education. Also the livelihoods of those who need to go to work.,"Warrington, UK",fellrunnermike,0,1,2020-08-13 20:13:32
100,"#WestVirginiaEducationAssociation, one of the state’s main three public school worker unions, called for counties to only start school with remote, or distance, learning.

Schools are scheduled to start reopening in-person classrooms on Sept. 8. 
https://t.co/3HOVn6lBwl",West Virginia,MargBeckwith,0,0,2020-08-13 20:09:55
101,"➡️ https://t.co/Z8OytZqi81
• COVID-19 information for parents and whānau
• The golden rules
• Learning support
• If your child is in tertiary education
• Distance learning https://t.co/8o7iVX03TO",New Zealand,EducationGovtNZ,2,2,2020-08-13 20:09:02
102,"BREAKING | Education Minister Stephen Lecce announces more money for boards to physically distance students, improve air quality in schools, and live at-home learning. NO CHANGE on elementary class sizes. More to come. https://t.co/cvcbmR0MCX","St. Catharines, Ontario",610CKTB,1,3,2020-08-13 20:08:32
103,"Public school already trash, now with distance learning(diet education) kids about to be dumb as hell","Los Angeles, CA",yung_breadd,0,0,2020-08-13 20:07:35
104,"We're excited to share our findings on Family Engagement, COVID-19 &amp; Distance Learning in this comprehensive report from a survey of 589 #families and 575 #teachers by TalkingPoints. 👉  https://t.co/Xb24iORly7

#education #edtech #k12 #familyengagement #research #covidclassroom https://t.co/YYbN4F4rXC","San Francisco, CA",TalkingPointsEd,1,0,2020-08-13 20:01:20
105,"The demand for tools that can help deliver quality online instruction, proctoring, and tutoring is now at an all-time high, and #video is a huge part of it. #education #distancelearning https://t.co/ivHfBtyZMa https://t.co/T49CtwHUDh",Dallas,WilfredMelendez,0,0,2020-08-13 20:00:47
106,"We may be starting with distance learning, but that doesn’t make education any less important to fully fund. Drastic cuts would be disastrous for California’s students and @repmikegarcia you have the power to help. Please #FundEducation in the next stimulus. #AfterschoolWorks https://t.co/ZmGlXXK834",,viviana4edu,0,0,2020-08-13 19:50:25
107,"We may be starting with distance learning, but that doesn’t make education any less important to fully fund. Drastic cuts would be disastrous for California’s students and @KenCalvert you have the power to help. Please #FundEducation in the next stimulus. #AfterschoolWorks https://t.co/80zUcIpYzt",,viviana4edu,0,0,2020-08-13 19:50:23
108,"We may be starting with distance learning, but that doesn’t make education any less important to fully fund. Drastic cuts would be disastrous for California’s students and @GOPLeader you have the power to help. Please #FundEducation in the next stimulus. #AfterschoolWorks https://t.co/pkCkQl0jAK",,viviana4edu,0,0,2020-08-13 19:50:21
109,"We may be starting with distance learning, but that doesn’t make education any less important to fully fund. Drastic cuts would be disastrous for California’s students and @RepPaulCook you have the power to help. Please #FundEducation in the next stimulus. #AfterschoolWorks https://t.co/rapHYgVfsH",,viviana4edu,0,0,2020-08-13 19:50:19
110,"@wj20161 @ConchurMoicleir Yep, for me far too many going to Uni at the moment. University is not a bad thing, pushing one further to gain further education is marvellous but all other ways of educating (working, apprenticeships, distance learning, colleges) should be pushed equally. I fear they are not",United Kingdom,spaceofandy,0,2,2020-08-13 19:45:19
111,"Frustrated? Ready to give up on distance learning?
Education Town Hall Discussion
Zoom links are now available for both dates:
Aug 17, 2020 (Click Here for Zoom link)
Aug 28, 2020 (Click Here for Zoom link)
DRC wants to hear from you about your child’s experience https://t.co/eE7AfN2dvz","Riverside, CA",csdriverside,0,1,2020-08-13 19:44:40
112,"The West Virginia Education Association, one of the state’s main three public school worker unions, on Thursday called for counties to only start school with remote, or distance, learning. https://t.co/JpvvVnxgZy","Charleston, W.Va.",RyanEQuinn,5,14,2020-08-13 19:43:39
113,"Reading @DFISHERSDSU, @NancyFrey, and @VisibleLearning The Distance Learning Playbook &amp; feeling inspired! Feeling this one: “Although you may be new to distance-learning, you are not new to education.” #proudtobeLBUSD we know good teaching! We got this! https://t.co/jdcevHqfMr","California, USA",SpedCurrLBUSD,0,4,2020-08-13 19:41:13
114,"The West Virginia Education Association, one of the state’s main three public school worker unions, on Thursday called for counties to only start school with remote, or distance, learning.

https://t.co/txAoQNl8ua","Charleston, W.Va.",wvgazettemail,5,7,2020-08-13 19:38:29
115,"Hey, are you a teacher, student, parent of a student, or interact with the education system in any way? I'm working on a podcast episode about our transition to Distance Learning, and I would love to hear your perspective!
Pass this along to anyone you think would be a good fit.","St Paul, MN",ianrbuck,6,4,2020-08-13 19:35:55
116,"Trying to find new ways for online processes, want to find out interesting hints? 
⏬⏬⏬
https://t.co/dcoW9sYQW9","Tbilisi, Georgia",TSakvarelidze,0,0,2020-08-13 19:34:15
117,"@jillsky431 She’s still too close to the situation. I expect in a few years, with distance and education, she will realize TD was abusive in many ways.",,sasssurlaglace,0,13,2020-08-13 19:31:35
118,"TIP: Does your child do better with a little bit of noise when they're trying to work or study?

Read the full article: Best Tips for Organizing Your Home for Virtual School and Distance Learning
▸ https://t.co/NUmtHNyNhR

#virtualschool #parenting #education #school https://t.co/PW4LKkbM5P","Pennsylvania, USA",MKWBbyMarissa,0,0,2020-08-13 19:30:40
119,"Governor Ron DeSantis ensured that the students are safe in school environment where they can connect to their teachers that distance learning cannot quite provide.

Read more: https://t.co/zb6BORD8C5

#Florida #Education #COVID19 #UnitedStates #Opoyi",,Opoyis,0,0,2020-08-13 19:30:00
120,"Posner tenant, @EducateOrg, shares their #distancelearning failures and emerging best practices in @BrookingsGlobal as they take learning ""offline"" in East Africa. #globaldevelopment #educationalequity #collaborateforimpact https://t.co/CBmwt9unWS https://t.co/g6cDbrr1AI","Denver, CO | USA",PosnerCenter,1,3,2020-08-13 19:24:09
