,Content,Location,Username,Retweet-Count,Favorites,Created at
87,Libby is back!!! You'll see this friendly face on Tuesdays &amp; Thursdays making sure you're all safe and sound. So don't be alarmed if she comes at you with the temperature gun (from a distance of course!) when you arrive. #coworkingspace #coworkingcommunity #happyteam #backtowork https://t.co/ijanq3Rboz,Chichester,Rume2uk,0,2,2020-08-04 16:30:53
88,"Greetings! Teaching your first fall semester of social distance learning, is no different from any other online course. Let’s connect today to discuss tips; which will surely empower you to have an effective online fall semester! #onlineeducation #socialdistancing","Washington, DC",DrRKayGreen,0,0,2020-08-04 16:27:41
89,"@wokal_distance For instance, we can define the + sign so that a + b is actually a + b + 1 (with the usual +). Of course that's just an exchange in meaning of symbols, but saying this is not trying to deconstruct math.","Rio de Janeiro, Brazil",alexandrepgui,0,0,2020-08-04 16:23:14
90,"@crys_tom I'm so happy he's feeling all better. Next week the squeekie toys and all will be well again. Except for missing Mac of course. But perhaps with having to deal with his own issues, he's bought some distance from the pain of losing his friend. Still lots of snuggles help.",Mi’kma’ki / Nova Scotia,eperryinsights,0,1,2020-08-04 16:16:23
91,"@bblock29 I was. My CrossFit was perfectly suited to follow the public health order when all they had to do was maintain a 6 ft distance. However, when the state went to mandatory masks they kind of ignored it. The owners and instructors are not wearing masks, so of course members aren’t.","Colorado, USA",AGCarlSpackler,0,0,2020-08-04 16:06:08
92,@Naveen_Odisha @dpradhanbjp Good to see our CM is protected from Covid19. Of course he does not go out of his house and has always maintained social distance from people.,"Bhubaneshwar, India",Umakant66466858,0,0,2020-08-04 16:05:07
93,@aldrechta @itsbirdemic @wokal_distance @ConceptualJames I don’t think anyone doubts that the atom bomb is quite real. It’s not a stretch to argue the science and engineering behind it contains some objective truth. Of course: “ What we observe is not nature in itself but nature exposed to our method of questioning” - Werner Heisenburg,,Zachxeon,0,1,2020-08-04 16:03:00
94,"@MSGRIDIRON From what I read that he posted yesterday.....I gleaned:
K-6 will be open (hybrid or otherwise); 7-12 will be distance only until Labor Day. He will then reassess towards end of August to see if numbers flesh out maintaining that course or changing.","Mississippi, USA",ChasingKensho,0,1,2020-08-04 16:00:12
95,"""Tsarnaev was for millions the latest 'face of terror' in the land. So of course Tsarnaev wasn’t going to get a fair trial at a courthouse within walking distance of the bombing."" https://t.co/DJuWRn90to",New York & Washington D.C.,BrennanCenter,5,14,2020-08-04 15:55:04
96,"@aldrechta @itsbirdemic @wokal_distance @ConceptualJames Under anti-realism, it doesn’t matter if science is ultimately true, it matters if it works to serve human purposes. Of course in this approach IQ tests work, so it doesn’t matter if g is real or can be measured. https://t.co/P4oBY74Ckk",,Zachxeon,0,4,2020-08-04 15:53:30
97,@St_Jeong Of course and I’ll allow you to have a 10 feet distance from Van 😌,She/her  17,Cinnayoon,0,1,2020-08-04 15:52:17
98,"@gtconway3d Arlington is running out of space.¹
Trump National Golf Course in DC is a short distance from Arlington.²
TNGC has been used to violate the Emoluments Clause.³
18 U.S.C. § 981 allows for civil forfeiture of TNGC.⁴
TNGC becomes the new military cemetery.",Bucky's neighbor,GaryJorgan,0,0,2020-08-04 15:50:22
99,"@akumampus @wokal_distance No one said that it was transphobic, of course.",,yarbsalocin,0,7,2020-08-04 15:48:09
100,"@ironflight I love watching the water rise like that, when it's safe of course! Hopefully it stays a good distance away.","Fort Worth, Texas",OutOfManaStudio,0,1,2020-08-04 15:45:06
101,"I think (besides all the PEOPLE &lt;of course&gt;) missing the library is high on my list. However, super excited to work with our new librarian @beckisabroad this year! Eager to learn more about ""distance lending"". Exciting! #FDRrocks https://t.co/cI0itLS64t","Lima, Peru | Edmonton, Canada",kels_giroux,1,4,2020-08-04 15:36:38
102,"@codiorne @empatheticjong @blugold27 @danprimack @jonathanvswan @realDonaldTrump It’s a new virus FFS! Of course treatments are improving. All the testing in the world isn’t going to stop people from getting infected if people continue to ignore the advice of the CDC:
WEAR A MASK. 
SOCIALLY DISTANCE. 
WASH YOUR HANDS. 
STOP LISTENING TO TRUMP!",Our beautiful earth,KirstyBain65,0,0,2020-08-04 15:31:27
103,Summer days are for floating the river and enjoying nature - at a safe distance of course. Float on! https://t.co/ahoYWEhejq,Snowmass|Carbondale|Silt,rockymtnhighq,0,0,2020-08-04 15:30:41
104,@realDonaldTrump how do I grab ‘em by the pussy and still maintain my 6 foot distance. A mask..of course!! You’re a Jenious,,gcaps66,0,0,2020-08-04 15:24:37
105,"Watching the different colors of lightning strike when you're not safely in your home is such a chaotic experience and I fall into a trance just watching them zap away, from a distance of course. 😅",⚰️,hyliarose,0,0,2020-08-04 15:19:33
106,Anyone else feel that Republicans might be trying to find a disease that would explain 45’s behavior to further distance the blame? Of course 45 would have to agree because this is all about ego.,"los angeles, ca",disastersue,0,0,2020-08-04 15:14:30
107,"Do you love bees? I love bees - from a distance, of course! The pattern and kit for both of my bee styles are available on my Etsy shop, as well as a few pre-made ones if you'd rather I make them for you! 
.
.
#quietnovastudios #amigurumi #bee #bees #sav… https://t.co/j72t2DFw8j https://t.co/kkAAYKM3oR",,quietnova,0,2,2020-08-04 15:13:07
108,"Please be mindful of this before you travel &amp; consider visiting at a less busy time (early morning or late afternoon). Anyone choosing to visit should observe current guidance on social distancing &amp; hygiene. 

We can’t wait to see you- from a safe distance of course!😊 (3/3)","Pulborough, West Sussex",RSPBPulborough,0,1,2020-08-04 15:10:44
109,"Now the #PGAChampionship analysis without incorporating odds. Includes current form, course form driving distance and strokes gained off tee. This is where we can start to see value bets forming. Note higher difference between the actual odds and formula prob https://t.co/GpOOe36TDd",UK,ProbableBet,0,0,2020-08-04 15:07:55
110,"👏🏻 Fine ride @CierenFallonJr 

Bottom Bay makes it successive victories over course &amp; distance with a gutsy victory for @MikeBellRacing in the colours of Lady Bamford at @Beverley_Races 

Results &amp; free replays  ➡  https://t.co/toW3BIkytx https://t.co/twMoKznFbs",,RacingTV,5,33,2020-08-04 15:07:20
111,"@Scalibq @ConceptualJames @wokal_distance Of course, we don't need computers at all to just say that the result of all equations is simultaneously each of the set of all numbers and call it a day.  Antiracist AND efficient! (unless you're doing math with an actual purpose in mind, I guess)","Bloordale, Toronto, Ontario",_6474836060,0,1,2020-08-04 15:03:15
112,Chart your own course and find meaningful professional learning opportunities. #PLN #tips https://t.co/5BsMe1jkIs https://t.co/H9fbMUVdq1,"San Francisco, CA",CommonSenseEd,0,1,2020-08-04 15:03:05
