,Content,Location,Username,Retweet-Count,Favorites,Created at
256,We are excited to partner with @EarthRangers to kick off BASF's Kids' Lab virtual sessions! Be sure to join the live events and share the #chemistryresults! #STEM #chemistry #virtuallearning https://t.co/PWbnzT2aL0,"Mississauga, Ontario, Canada",BASFCanada,0,2,2020-07-31 14:46:03
257,"When you finally learn how to embed course content in Canvas using HTML text formatting 😎 #AcademicTwitter #VirtualLearning 

Who’s ready for the fall?!? 👀 https://t.co/rcrVfiBK5m",,dlive87,0,8,2020-07-31 14:42:34
258,"Did you know you can take all of our classes remotely? Plus, after taking a class with us you’ll get a full 6 months of post-class mentoring! View our class schedule and prices here: https://t.co/Zrz1KaY3EO

#NewYorkSEO #SEOTraining #SEOWorkshop #VirtualLearning #RemoteClass https://t.co/wAcWhAaKCp","New York, NY",NYSEOAcademy,0,0,2020-07-31 14:35:06
259,"You can always call us

#onlinelearning #virtual #virtuallearning #digitalart #teletherapy #homeschool #leavenochildbehind #autismawareness #autismspeaks #autismgist #autismadvocate #family #crs #gtbank #gtb #autsimparent #IBCCES

Visit our website: https://t.co/Q2hHvs9xvX https://t.co/ZIHoyTvdwj",,puresoulslf,1,0,2020-07-31 14:31:59
260,"There is always that one summer that changes you.

Summer is here, the fun is going to be much.
Virtual learning has been fun!!!

#onlinelearning #virtual #virtuallearning #digitalart #teletherapy #homeschool #leavenochildbehind #autism
Visit our website: https://t.co/Q2hHvs9xvX https://t.co/U5v2yM9KY3",,puresoulslf,1,0,2020-07-31 14:18:15
261,So excited to learn about new @Seesaw features!! #virtuallearning #SeesawPioneer 🚀 https://t.co/z3dkd8u0bQ,"New Jersey, USA",purrfectly_elem,0,8,2020-07-31 14:15:07
262,"Best Virtual E-Learning Platform to Connect Online Classes &amp; Meetings. https://t.co/DdOezgUqCW

#TestwareInformatics #greenpen #elearning #virtuallearning #education #EducationPlatform #onlineclass #OnlineClasses   #Zoom #Webex #BigBlueButton #CorporateTraining #students",,AdahTrudy,0,1,2020-07-31 14:11:46
263,“Let me share my screen” 😂😂#ZoomandGoogleMeetLife #VirtualLearning https://t.co/R3Gf0VMCFs,,TcsIvory,0,0,2020-07-31 14:10:32
264,Miss Ashley getting creative with her online theatre dance class location 💕💕💕 #onlinedanceclass #virtuallearning #danceeverywhere #danceeveryday #keepdancing #rooftopnyc @ Some Where In New York https://t.co/nYC7xpUOxf,"Long Island City, NY",LICBallet,0,0,2020-07-31 14:08:13
265,"I felt this...

#WorkFromHome #virtuallearning #education #news #parenting https://t.co/cpIpXNYpfN",United States,DanaMDombrowski,0,2,2020-07-31 14:03:55
266,"Just because your field #sales managers are working remotely doesn’t mean they can’t keep their sales teams focused &amp; sharp.

Explore #EffectiveVirtualCoaching—a #virtuallearning to help managers keep their teams' customer engagement skills sharp.
https://t.co/mMgHRZP9Sa https://t.co/UyH66oE7ID","USA, UK",ThinkEchelon,0,0,2020-07-31 14:00:02
267,"#Comingsoon! #FMD simulation exercise in #Albania. This workshop aims to support the development of the emergency response preparedness of the country for FMD. 

#Simulationexercise #simex #elearning #virtuallearning #AnimalHealth 

@MariaDeLaPuent8 @conducttr #MOARD https://t.co/r1DIzxktzx",Rome (FAO),Eufmd,1,3,2020-07-31 13:52:18
268,School boards should be accountable for school reopening decisions. Let them decide. My latest: https://t.co/H44yG5h9Ke #SchoolReopening #schoolsreopening #virtuallearning,"Fort Worth, Texas",CJMAllen12,1,1,2020-07-31 13:44:09
269,"Project Manager ready for the next step in your career? Want to command a higher salary and gain greater know-how? Places available for expert trainer-led #PMP course starting 7 August 
https://t.co/iHSMMYiQRh

#projectmanagement #PMP #virtuallearning #PMPExam #pmpcertification https://t.co/MpTXfXBKEl",,tailwind_ps,1,1,2020-07-31 13:40:06
270,"I really hope that parents take this time to teach their kids Black/Brown History...
Please list link and books 📚 #StayatHome #HomeSchool #LockdownExtension #VirtualLearning","Dallas, TX",Don_Smallz,0,2,2020-07-31 13:37:53
271,Last day of summer school #virtuallearning #wedidthat #soproud #ELL #distancelearning #ctlearning https://t.co/3J7TS9CosN,"Connecticut, USA",MrsMaldonadoCT,1,0,2020-07-31 13:37:04
272,My first try at a virtual classroom space. Working on adding links to sites and videos so students get a preview of what the first semester will be like. #BitmojiClassroom #virtuallearning https://t.co/Xz3FLMzv4N,"Miami, FL",HayLSci,0,8,2020-07-31 13:35:08
273,"Parents, are you looking for #STEM activities for your PreK–12 students learning from home? We have on- &amp; off-screen activities available to you for free, all based on building sustainable habits! Visit https://t.co/U1m5cHKjzt to learn more. #WeRise #virtuallearning #enviroed https://t.co/bXCK03hFmg",Across the world!,ecorise,0,5,2020-07-31 13:23:33
274,Registration is NOW OPEN! TiER1 presents #XLRN2020: Virtual Edition. Gain the latest thinking for designing learning &amp; performer experiences that are adaptable &amp; impactful. REGISTER NOW 🤗  https://t.co/QCqii8R1d9 #DesignThinking #PXD #VirtualLearning #UX https://t.co/SnKQgemG3T,United States,TiER1says,2,1,2020-07-31 13:19:02
275,"Today, we have opened our doors to your tomorrow. As the new batch at StackRoute starts their #LifeLongWaliLearning, we wish them the best of everything and are thrilled to welcome them with open arms and code sources!

#StackRoute #fullstack #fullstackdeveloper #virtuallearning https://t.co/5zVODZ43qC",contact@stackroute.in,Stack_Route,0,3,2020-07-31 13:16:54
276,Some handy apps to enhance distance learning. https://t.co/w4EwicCxJv #edtech #digitallearning #distancelearning #onlinelearning #virtuallearning #virtualclassroom #indyschools #indyschoolleadership,"Atlanta, GA",SAISnews,0,3,2020-07-31 13:15:31
277,"Happy #systemadministratorsday! With many students and teachers utilizing virtual learning this fall, make sure to thank the IT people at your school!!! #educators #teachers #teacherlife #IT #virtuallearning #distancelearning #backtoschool #pssmaele","Mooresville, NC",pssbulletin,0,1,2020-07-31 13:14:02
278,So grateful for another great response to my latest virtual seminar. There are still some tickets available via the Eventbrite link. https://t.co/9hxFtUBQDk #ACEs #traumainformed #resilience #training #resources #virtuallearning https://t.co/QvfVu7LasN,Lancashire,warren_larkin,1,3,2020-07-31 13:05:29
279,Kids will explore how to make objects fly on this virtual class w/ @LIExplorium! Tues 8/4 at 1pm. For ages 4 years to 6th Grade (younger children may need supervision). Register at https://t.co/6A2YYp5m61. #EmmaKids #STEM #Physics #VirtualLearning #OnlineLearning https://t.co/ShapdiyTef,"120 Main Street, Setauket, NY",Escml,0,0,2020-07-31 13:05:28
280,"Curriculum Agents is here to help. DM or email us at information@curriculumagents.com to learn how. details!
#curriculumagents #homeschooling #homeschoolcurriculum #curriculumdesign #virtuallearning #experentiallearning #parentteacher #educationconsultant https://t.co/2eIVczyALl",,CurriculumAgent,0,0,2020-07-31 13:01:03
281,"In today's new blog post, College Students May Want to Consider a Gap Year, written by Sharon Sutton https://t.co/4veSZNVuRh  #loveiom #virtuallearning https://t.co/bw5v4Bkg4i",Isle of Man,Thorntonfs,0,0,2020-07-31 13:00:39
282,"Join the in celebrating diversity as we read The Most Wonderful Egg in the World #Reading #virtuallearning #elementarylearning
https://t.co/9SXcZqYguS",Virginia USA,learnelementary,1,1,2020-07-31 12:58:07
283,It's so wonderful to be back in my classroom today! Time to change the calendar! #backtoschool #backtowork #virtuallearning https://t.co/tDCgqdvbjY,,hobby_teach,0,5,2020-07-31 12:57:35
284,"Wow, I love these station ideas for the first week of school “Getting to Know You” activities. #mckedtech #mhslearns #backtoschool #virtuallearning #buildingcommunity https://t.co/dIEscPlJ8W",,SpainKristen,0,4,2020-07-31 12:55:18
285,"Connection is key! @WeAreTeachers has some super ideas to #connect with #students #NTI #virtuallearning #jcpslibraries #WelcomeBack  @JCPSKY @JCPS_LMS @JCPSDI @JCASLKY @WestportMS 

15 Ways To Virtually Welcome Kids Back to School https://t.co/0yaiWrvbHU via @WeAreTeachers","Tell City, Indiana",ewematter2,3,6,2020-07-31 12:53:16
286,"@tinormous 5,268 🤷‍♀️ I’m usually really good at these things, but I literally have no idea. 😜 

I’m a 4th grade #reading teacher from #Virginia and we are 100% #virtuallearning in the fall! It’s going to be tough, but we will make it happen!

https://t.co/nabFcvN187 https://t.co/ii0qwqJabv",,Kelly_Sonshine,4,3,2020-07-31 12:33:17
287,"Reading #blowout by the brilliant @maddow and learning about tv networks dedicating air time to school lessons during the oil embargo. Smart, more equitable solution to #virtuallearning than relying on high speed internet classrooms during #COVID19 #Quarantine","Boston, MA",StephenDorner,0,1,2020-07-31 12:22:37
288,"This week's links for learning feature “Opinion | John Lewis: Together, You Can…” https://t.co/LdSgrVMxrU
#EdTech #VirtualLearning https://t.co/LdSgrVMxrU","Denver, CO",AngelaMaiers,0,5,2020-07-31 12:12:35
289,"Weren't able to attend our webinar yesterday with @IL_Advance on e-Detailing during COVID-19? Check out the recording on our website: https://t.co/IFPVXTXdTo

#academicdetailing #edetailing #virtuallearning https://t.co/bLXQ0U61If","Boston, MA @ Brigham & Women's",NaRCAD,1,1,2020-07-31 11:52:34
290,"So proud of our Recovery of Learning teachers and students! Celebrated by picking books, eating popcisles, and waving to teachers 👋🏼 @hughesreading @nora_schoepke #virtuallearning #bringiton #bestteachers https://t.co/wbCmAeC2sC","North Chesterfield, VA",lindsayporzio,0,9,2020-07-31 11:43:05
291,I was honored to be given a platform on @Forbes to share some of the excellent work we do at @CSUSM in transitioning to virtual learning. #remotelearning #virtuallearning #COVID19 https://t.co/jlUHZrTGp6,"San Marcos, CA",CSUSM_MiXRLab,0,3,2020-07-31 11:34:02
292,"Great course this morning from Lee Warner and HFMA, lots of great tips and ideas to put into action  #HFMA #influence #Personaldevelopment #Friday #virtuallearning @LeeWarrenSpeaks @HFMAsouthwest https://t.co/058zJDuIra","Ivybridge, England",Emma_louise_Ash,0,2,2020-07-31 11:32:59
293,Part 2 outlines the type of work e-internships are most applicable to as well as their typical duration. #VirtualLearning #FutureOfWork https://t.co/jcniu6pJDh,Global,intuition_com,0,0,2020-07-31 10:53:07
294,"Understanding Origin &amp; Preference on 11 August can help you navigate the complicated world of origin &amp; preference, whether buying or selling. Book your #VirtualLearning place here: https://t.co/QPPu7olhBt #trainingshllp #globaltrade #internationaltrade https://t.co/UltjN1fgq8",Manchester + London England,TrainingSHLLP,0,0,2020-07-31 10:25:02
295,"Catch us live on Instagram for a Dialogue with #AbhishekChauhan on his journey &amp; acting tools.

Join in &amp; ask your questions :)

1st August, 2020 | 6 PM IST | Live on Instagram
#offbeatcircuit #dialogue #QandA #Acting #virtuallearning #Undekhi #SonyLIV #webseries #tvf #Instagram https://t.co/mNGMXEiga7",,OffbeatCircuit,0,1,2020-07-31 10:09:47
296,"If you're looking for virtual #hospice and #PalliativeCare education, check out the @TCCHospice virtual conference! 

Registration: https://t.co/KniL8sjq1P 

#virtuallearning #hapc #conference #education #EducationWithCOVID #Pharmacist #nursingeducation https://t.co/Iw4ZwPErpt","North Carolina, USA",AvaCare_Inc,0,0,2020-07-31 10:07:03
297,"Catch us live on Instagram for a Dialogue with #AbhishekChauhan on his journey &amp; acting tools.

Join in &amp; ask your questions :)

1st August, 2020 | 6 PM IST | Live on Instagram

#offbeatcircuit #dialogue #QandA #Acting #virtuallearning #Undekhi #SonyLIV #webseries #tvf https://t.co/VJhFc6OktJ",,OffbeatCircuit,0,2,2020-07-31 10:05:14
298,"May this Eid bring happiness, joy, Allah's blessings and love… Duaa Global Schools wishes Eid MUBARAK to you and your family!

Visit Our website for more info : https://t.co/LjcyC5TcxX

#admissionopen #covid19 #onlineclasses #virtuallearning https://t.co/HA1JraHaMf",,GlobalDuaa,0,1,2020-07-31 09:42:40
299,"In our latest blog post, Sharon Sutton explains why college students may want to consider a gap year. https://t.co/p1uJYGBlsm  
#loveiom #virtuallearning https://t.co/TSnDmJedIo",Isle of Man,Thorntonfs,0,0,2020-07-31 09:39:27
300,"If you need a platform to use for your Teaching and Training, let me know. Please
Sign Up for Demo @ https://t.co/66uJa3UN1B
#virtuallearning #onlinelearning #learningplatform #fridaymorning #education 
Contact us: +91 994 9744 451, +91 818 6868 586
Email id: connect@edsoft.us https://t.co/u57GL4T2bp",India,edsoftlearn,0,1,2020-07-31 09:32:46
301,"For anyone who would prefer to learn from home this autumn, Phoenix Art Space will continue to run a selection of online arts courses.

Find out more &gt;&gt;&gt; https://t.co/QKGKT2QfGA

#onlinecourse
#virtuallearning 
#autumnterm https://t.co/Ip78VHLsye","10-14 Waterloo Pl, Brighton",ArtspacePhoenix,0,1,2020-07-31 09:25:00
302,"Distance can’t
Stop dedication #blackownedbusinessesmatter #teacherlivesmatter #teacherlife #distancelearning #virtuallearning #distancelearning2020 #QuarantineLife #cricut #adobeillustrator #TeachersDeserveIt https://t.co/4coGi5GVzM",,BrandiL61261093,0,1,2020-07-31 08:55:24
303,"Going beyond conventional Mechanical Engineering education with Gyanon.

#e_learning #engineering #mechanical_engineering #mechanical_engineer #virtual #virtuallearning #virtualgraduation #virtualeducation #gyanon https://t.co/cqvH8ppFMD",,Gyanon2,0,3,2020-07-31 08:50:11
304,"Going beyond conventional Electrical Engineering education with Gyanon.

#Engineering #virtuallearning #virtual #eLearning #electricalengineering #electrical #gyanon https://t.co/fohhSYEwqZ",,Gyanon2,0,3,2020-07-31 08:48:57
305,"Missed any of our amazing webinars? Here's a chance to refresh your knowledge on a variety of topics that will help you and your business learn and develop.
#webinarseries #development #virtuallearning
https://t.co/0C8ob4DoSn https://t.co/a0w9kGp9xh",Worldwide,S_A_PARTNERS,0,0,2020-07-31 08:27:09
306,"Missed any of our amazing webinars? Here's a chance to refresh your knowledge on a variety of topics that will help you and your business learn and develop.
#webinarseries #development #virtuallearning
https://t.co/lIuhzFnjHC https://t.co/nahedJ2jvp","DUBLIN, UK, US, AUSTRALIA & NZ",SapartnersIre,1,1,2020-07-31 08:26:30
307,"There are a few ways in which I see the use of technology sticking around for a while:
Virtual Doctor Appointment, Gathering, Education, Fitness classes etc.

visit: https://t.co/AauEJEDg15

#virtuallearning #NewNormal2020 https://t.co/oLElGzppJG",New York,DancetoWellness,0,1,2020-07-31 08:25:55
308,"Going beyond conventional Electronics Engineering education with Gyanon.

#gyanon #electronics #engineering #virtuallearning #virtual #virtualgraduation #eLearning https://t.co/VJJCSWUy6G",,Gyanon2,0,3,2020-07-31 08:25:42
309,"Are you interested in your child joining @SABIS_Runda? No need to wait anymore! We are now doing admissions online! Contact us today and let's start the journey.
sabisrunda@sabis.net
#thelearningneverstops #sabis #runda #enrollment #virtuallearning #Digital https://t.co/t4siEE5bP7",,SABIS_Runda,0,1,2020-07-31 08:19:39
310,"Join us as we take a virtual tour around France.
Have you registered your child/children?
Click bio for more info...
#virtuallearning #SummerCamp #EidAlAdha #EidAladha2020 https://t.co/snc2E1nr6D","Lagos, Nigeria",Lamaisonnette_P,0,0,2020-07-31 07:15:01
311,"#SharedReading during #Earlyyears #Virtuallearning program at @PathwaysNoida followed by #experientialengagement helps develop #bonding, #vocabulary, #Preliteracyskills, #prereadingskills. @indomermaid @MeenakshiSinga1 @shaliniadvani @charuhanda2001 @Aruna270767 @vandysays https://t.co/ZRdGmSbTqY",,GarimaS69513648,1,4,2020-07-31 07:14:52
312,"‘We want to be fully prepared for anything’ – an independent school in Devon explains how it will continue virtual learning in September, alongside lessons on the school site

#virtuallearning #independenteducation #schools @ShebbearCollege 

Read more: https://t.co/k1TpzXSz9N https://t.co/VbzQVqkqxV",United Kingdom,IE_Today,2,1,2020-07-31 07:01:16
313,"Brought up yesterday at work. Some families have the option of opting out of in-class schooling. Does that not make it harder for teachers cause the have to teach in-class And virtual? 

#teacher #SchoolReopening #virtuallearning #teachertwitter #coronavirus",,Travelnpack,0,1,2020-07-31 06:05:03
314,"Higher Ed Needs a Long-Term Plan for Virtual Learning
How to move beyond the immediate response to Covid-19. https://t.co/4c5fpsFzs5 #HigherED #higherEducation #digitaltransformation #virtualLearning #elearning #blearning #futuro #Universidad #University",Sevilla,eraser,0,2,2020-07-31 06:05:02
315,Check out this #BitmojiClassroom! What parent resources are you utilizing this year for #virtuallearning? Share your Bitmoji classroom and parent resources in the comments below!👇🏾#CSforALL https://t.co/XRiX50xX97,,csta_silver,0,4,2020-07-31 05:01:04
316,"Set up my mindfulness #BitmojiClassroom classroom on #GoogleSlides hoping I can get some help through #DonorsChoose so I can get my books for social emotional learning #2020school #virtuallearning #donate 
https://t.co/xCNHcmmK9z https://t.co/XyWMDh2uH2","New Jersey, USA",JBounouk,0,1,2020-07-31 04:50:18
317,Here is the latest episode from The Bulldog Educator Podcast: https://t.co/HdDnuEtbDK #edupodcasts #onlinelearning #virtuallearning #edtech #edleaders #innovatorsmindset,Central Arkansas,thebulldogedu,0,1,2020-07-31 04:48:58
318,"A little challenge during Quarantine time. What is the biggest possible number that you can make
 by only moving 2 matches..!   
Drop your answer in the comment section..!!
#VikasTheConceptSchool #bestcbseschool #bestschoolhyderabad #VirtualLearning https://t.co/5IEoBYTHqd",,Vikas_Concept,0,0,2020-07-31 04:30:00
319,"We are a Canadian college offering 100% online affordable certificates and diplomas! visit: https://t.co/dgGvDFmm3W  i
#love#follow#picoftheday#education #online #onlinecollege #onlineeducation #learn #learnonline #virtuallearning #edchst #certification #toronto #canada https://t.co/D9O8pHbpTR","Toronto, Ontario",tocmt2,0,0,2020-07-31 03:34:19
320,Enter to Win Order Out of Chaos Study Videos https://t.co/uoMNvyagRK via @icsfblog #backtoschool #StudyIdeas #homeschool #virtuallearning #Giveaway #GiveawayAlert #Sweepstakes,"Fort Worth, TX",sweetdreaming96,0,0,2020-07-31 03:32:35
321,"Curriculum Agents makes learning fun. DM or email information@curriculumagent.com for details. 
#curriculumagents #homeschooling #homeschoolcurriculum #curriculumdesign #virtuallearning #experentiallearning #teachersofig #parentteacher #educationconsultant #teachersofthegram https://t.co/juo13JwDOa",,CurriculumAgent,0,0,2020-07-31 03:19:56
322,Week 4 of ESYP Fun Friday theme is...Star Wars! #starwars #bitmoji #classtransformation #remoteteaching #necsd #goldbackshiftsquad #distancedlearning #virtuallearning #specialeducation https://t.co/yriFLtcq7W,"South Blooming Grove, NY",cbteachernyc,0,8,2020-07-31 03:19:30
323,"""Mom I'm taking my econ exam. Can you talk quieter on the phone?""

#UTAustinInTheBedroom
#VirtualLearning
#HookemSummer2020 https://t.co/zQa4K4nSKN",Stars at night big and bright,StephLuvsSports,0,3,2020-07-31 03:11:59
324,Here is the link for a copy of the three slides from my videos. Images of slides below. https://t.co/v7f6piywj0 #virtualclassroom #BitmojiClassroom #virtuallearning #remotelearning #GoogleSlides https://t.co/sAdO1mzBMj,"Bristol, TN",ms_ison_mat,0,4,2020-07-31 02:53:22
325,@SafaviehHome thank you for providing a functional &amp; fashionable workspace for my 8 yr old son as we prepare to start a new year of virtual learning! Purchased on @Overstock ! #safavieh #virtualclassroom #virtuallearning https://t.co/WXndGQsiZo,"Dallas, TX",SavageRedBird,0,0,2020-07-31 02:46:41
326,My video on Adding your Bitmoji without using the internet extension https://t.co/7o8LmngeHc via @YouTube #bitmoji #virtuallearning #virtualclassroom #addyourbitmoji #distancelearning,"Bristol, TN",ms_ison_mat,1,1,2020-07-31 02:41:23
327,My video on Creating links in your virtual classroom (does NOT include LMS) https://t.co/jjtEaqXDVl via @YouTube #virtuallearning #distancelearning #virtualclassroom #bitmojiclassroom #links,"Bristol, TN",ms_ison_mat,1,1,2020-07-31 02:39:35
328,"Virtual learning is NOT an all access pass into students' homes. Be mindful and respectful of their space when creating class and participation norms. 

https://t.co/QtVWnCo8fd

#NormalizeRespectforSpace
#VirtualLearning
#ResponsiveLearning",,CommittedToED,0,0,2020-07-31 02:37:59
329,I’m so impressed with the quality of work coming out of this weeks class! #kidsart hopartscenter #artteachersofinstagram #virtuallearning @ Hopkinton Center for the Arts https://t.co/e1oTbNPzTg,Massachusetts,Wanderingmind1,0,0,2020-07-31 02:31:38
330,Check out these Digital Lesson Templates and Resources! #distancelearning #virtuallearning #spedchat #edchat #edtech https://t.co/4qnmIKquWK,"Bucks County, PA",JessicaADeacon,0,0,2020-07-31 02:25:58
331,"Virtual, or not virtual, that is the question! Anxiously waiting for the next few days. #education #virtuallearning #someonemakeadecision #help","Cleveland, Ohio",akrejny,0,0,2020-07-31 02:18:11
332,Tools and their #virtuallearning #onlinelearning functions #mceoi @lfuinihetten https://t.co/Lb663ALrKt,"Quakertown/Lehigh Valley, PA",ehcoyle,1,3,2020-07-31 02:09:17
333,Received my winning box 🥰Ready to step it up! #virtuallearning #csta2020 @csteachersorg @BrowardSTEM https://t.co/Altmyyuc1I,"Florida, USA",CTse2740,0,7,2020-07-31 01:53:40
334,"Back to basics: How to add a #hyperlink in #GoogleSlides:
https://t.co/K44rrpWnIf

#virtuallearning #learningcurve #adapt #modify #evolve #teach","Montgomery, Tx",FlexiClassroom,0,2,2020-07-31 01:39:40
335,@Bkempdizzle Hi Bre. You might include the use of a real-time Collaborative Whiteboard to facilitate synchronous Math discussions and collaborative problem solving. @fluidmath makes a math-specific one. Here's a YouTube video: https://t.co/v4y4baddLI #iteachmath #mtbos #virtuallearning,"Somerville, MA",fluidmath,1,0,2020-07-31 01:39:25
336,35 #RemoteLearning Resources for Teachers and Schools from @ShakeUpLearning https://t.co/F7jzruOyWj #DistanceLearning #VirtualLearning,"Kingsport, TN",SuperEdTechMan,1,2,2020-07-31 01:36:31
337,This #pandemic has got us all worried about #SchoolsReopening in the fall. Here is an infographic I (a teacher) made to help #parentinginapandemic #edchat #teaching #teachertwitter #distancelearning #virtuallearning #VirtualLearningChat https://t.co/6g9ZK2j33e,"Houston, TX",hipstirrup,1,3,2020-07-31 01:27:51
338,What an exciting email to open this evening 🎉 #googlecertified #virtuallearning #besalty #McgMtnMovers https://t.co/Ye6UUHycpA,,mcguirec88,0,9,2020-07-31 01:25:46
339,Getting one of my Bitmoji classrooms together. Each unit will have its own room because I am extra like that! #5thyearteacher #BitmojiClassroom #virtuallearning @cekingms @SheldonISDPD @Bitmoji https://t.co/oOECEPzMtq,"Houston, tx",MrsLamb80,1,21,2020-07-31 01:23:03
340,"Always wanted to take voice lessons, but never followed through? @lavahi is bringing her classroom to you... #virtuallearning #QuarantineLife #musichelps #singingishealing https://t.co/MKgEpJeizl","Maryland, USA",williamsvanessa,0,0,2020-07-31 01:06:14
341,WE DID IT! #Congrats to the cast of “AhHa!Broadway 1940’s Radio Hour For Kids”! Amazing job! Thanks to the families &amp; audience for your support! #success #theatre #acting #workshop #arts #education  #fun #kids #teaching #zoom #virtuallearning #wedidit https://t.co/0vTnEzQiA3 https://t.co/V7ntGloNa8,"New York, NY",AhHaBroadway,0,0,2020-07-31 00:53:09
342,"a little preview for my #virtualfirstdayofschool I figured we've all spent so much time at home, a @netflix theme would be a smooth transition #netflix #virtuallearning #SchoolReopening https://t.co/lHxmweMeJn",Pineywoods,Ed_Euphoria,0,1,2020-07-31 00:52:22
343,@CeeEyes @senatemajldr I told our daughter not to sign anything that relieves school districts of liability! #VirtualLearning #TrumpVirus,,zino54,1,6,2020-07-31 00:51:25
344,I love that virtual learning is giving me the opportunity to do some more (amateur) graphic design. Cognitive Load Theory is right up my alley! @ASBIndia #cognitiveloadtheory #virtuallearning #WhatSchoolShouldBe https://t.co/2wUMDHCYMk,"Mumbai, India",MrBarronLearns,1,12,2020-07-31 00:48:59
345,What the 15 biggest US school districts are planning for reopeni - @ErieNewsNow #Gwinnettschools will do #VirtualLearning https://t.co/1uhJdilnL6,Bi Coastal ,JLMMG,1,1,2020-07-31 00:46:11
346,LETS DO THIS! 💪🏾💪🏾 #VirtualLearning #StudyingMyCraft https://t.co/SlEBKL5rye,,yeaitsmemrt,0,3,2020-07-31 00:41:30
347,"Not many schools are giving teaching the best options to teach students.. Hang in there teachers! (repost insta highsandlowsofateacher)
#newlearn #funmeme #funnyteacher #teachermeme #teacherlife #teacherbelike #remoteteaching #distanceeducation #virtuallearning #teachingmaterials https://t.co/JLoKRtzuRI",,Newlearn_io,0,1,2020-07-31 00:00:51
348,"Financial fraud costs the economy around £3.89 trillion, with losses rising by 56% in the last decade. If you’re looking to be certified as an ACAMS professional, visit us for CAMS exam dumps https://t.co/HhYfOTP3gp

#onlineeducation #qualityeducation #virtuallearning #quarantine https://t.co/xEv9RaFLOs",,CertQuestions,0,0,2020-07-31 00:00:26
349,"One of our I'RAISE parents said this after signing their child up for our free, online classes. 

#freeclasses #kids #thisisparenthood #parentinginapandemic #iraise #coronaconnections #freeactivitiesforkids #virtuallearning https://t.co/59EGKxZSRR","Bronx, NY",Iraisegirls,0,0,2020-07-31 00:00:10
350,I caved and started playing around with a virtual classroom scene on @googleslides today.... my favorite part is the husky puppy 😆 #virtuallearning https://t.co/VDk64Fj5l0,"Corpus Christi, TX",MsHuisKolda,0,7,2020-07-30 23:59:51
351,Now is the perfect time to prepare your kids for life lessons that go beyond their #virtuallearning. Here's how to get started: https://t.co/A7bqnMpKqm,Seattle WA,USFHPnw,0,0,2020-07-30 23:53:01
352,#VirtualLearning may expose to parents the actual #education their children are getting.,,TrueBlue0107,0,0,2020-07-30 23:40:06
353,"Having had experience with private, public, and homeschool  - if you are doing virtual school this fall, set up an area in your home that is ""for school"". It sets the frame of mind for your child. #VirtualLearning #homeschool",,TrueBlue0107,0,0,2020-07-30 23:36:48
354,I was today years old when I learned that in Google Meet you can in fact create breakout rooms AND be in multiple rooms at the same time. 🤯 Please allow this feature @wcpss for our teachers/students + fix grid view. Please and thank you. 🙏🏽#VirtualLearning,"Raleigh, NC",crischarb,28,221,2020-07-30 23:24:04
355,"Remote learning can be supplemented with easy activities at home.

When children see you are invested in their learning, it makes a tremendous difference.

#KeepYourChildHome  #teachers #distancelearning #onlinelearning #virtuallearning #remotelearning https://t.co/l3tPgQgOBY",,laytenitecoffee,0,0,2020-07-30 23:14:21
356,"@ATT @Suddenlink Get your crap together kids need to learn and access in the home is failing. You have the money to fix the probelm. Why are you failing these children?
#VirtualLearning 
#CoronaPandemic 
#homeschooling 
#WowJesus911","Los Angeles, CA & Houston, TX",wowjesus911,0,0,2020-07-30 23:11:15
357,"MyKlassroom is a powerful blend of Social networking and eLearning, which transforms the traditional classroom education to an online collaborative platform for teaching and learning!
Contact us: info@workawayit.com #elearning #virtuallearning #education #myklassroom #technology https://t.co/j1PZQITHt4",,WorkAwayIT,1,1,2020-07-30 23:06:07
358,"#ChairYoga online classes for the month of August! Beginner-friendly and great for the mind &amp; body.
Thursdays, 8/13 at 7pm and/or 8/27 at 11:30am. Register at https://t.co/6A2YYpmXuB.
#Yoga  #HealthAndWellness #LifelongLearning #OnlineLearning #VirtualLearning https://t.co/834XX2lgOL","120 Main Street, Setauket, NY",Escml,0,0,2020-07-30 23:05:13
359,"❤️ Thank you @CommonSenseEd for recommending @ShareMyLesson🏅as a free source of: activities; lesson plans📚; #PDedu; #DistanceLearning💻and tools🔧for educators &amp; families

https://t.co/C5fH6dDPxl

#EdChat #Educhat #RemoteLearning #virtuallearning #teachers @AFTunion @AFTteach https://t.co/qrURpZgGEO","Washington, DC",sharemylesson,0,2,2020-07-30 23:04:01
360,"Our breathing can help us every day from meditation to coping when we are feeling stressed. Try some 5 finger breathing next time your feeling anxious. 

______________________________________________________
#eflthornbury #calm #socialskills #virtuallearning #specialneedsfamily https://t.co/frzzOeT0MA","Meaford, Ontario",eflthornbury,0,0,2020-07-30 23:01:48
361,"#MicrotekLearning would like to wish everyone #InternationalFriendshipDay !! We need our friends during this difficult time. Connect with them #virtually and share/learn from each other experiences. 

#lifelonglearning #supportingeachother  #FriendshipDay2020   #virtuallearning https://t.co/9cYG31BSBv",Worldwide,MicrotekLearn,0,2,2020-07-30 22:56:20
362,"I’m loving my Bitmoji classroom! Meet my teaching assistants, Stephanie and Grady. #tcslearns #tcsathome #virtuallearning #skyland #bitmojiclassroom https://t.co/XOfPD8mxHf",,mcmillanteacher,0,3,2020-07-30 22:49:31
