,Content,Location,Username,Retweet-Count,Favorites,Created at
36,Land laws. https://t.co/bthQyo71Da #Studynama #Education #eLearning #IndiaEducation,,Studynama,0,0,2020-08-13 17:35:21
37,"#Almon Inc. #IndustryTraining is #FREE. Try a 2 week trial and take #eLearning courses like #Ignition Fundamentals.

Course Objectives:
•Overview
•ID components
•Describe different types
•Theory of operation 
•Safety 
•Maintenance 

https://t.co/3l0hfS975A

#workfromhome https://t.co/caCJFQi7CF","Waukesha, Wisconsin",AlmonInc,0,0,2020-08-13 17:30:23
38,"Are you looking for knowledge top up? Do you have time on your hands? These courses maybe ideal for you.

Click ➡️https://t.co/SZvUkR24Er to find more about the 1⃣7⃣ short courses available 

#elearning #flexiblelearning #onlinelearning #agribusiness https://t.co/vNdy2mgZhk",Worldwide,Gaftaworld,0,0,2020-08-13 17:30:00
39,"Being physical &amp; creative human though being up &amp; about or put pencil/brush to paper/canvas (away from tech) 2 me is tops. &amp; meeting, in person as a teacher is *chefs kiss*. x #esl #elearning is your 🐥 physical, creative, tech bound or all? curious about some obstacles🧡",,teachermweenj,0,1,2020-08-13 17:28:43
40,"We are dedicated to bringing personalised learning opportunities to the doorstep of everyone, using the best in class internet platform to provide an awesome learning experience. 

#elearning #thinkmy3d #selfimprovement #Selfdevelopment #coaching #learning #education https://t.co/Xe8w7HziuY","Lagos, Nigeria",thinkmy3D,0,2,2020-08-13 17:28:19
41,"We are a proud sponsor of Rod Murray’s e-learning tech podcast, which features the latest in #eLearning technologies. With over 180 episodes to choose from, you’ll find plenty of eLearning content in this podcast! https://t.co/P72dcjB8K5 #edtech",Global Offices,D2L,0,1,2020-08-13 17:28:08
42,Big review of https://t.co/2H6hDx2dAH coming tomorrow!  Super excited!  #education #distancelearning #eLearning #Teachers,,mylearnie,0,0,2020-08-13 17:20:58
43,"Trying to figure out not only WHO but HOW to hire an LMS consultant can be very daunting. You can find wonderful LMS consultants right here on Twitter! Here are some things to consider. 
#eLearning #consultant
 https://t.co/OjvTbhq0pX","Albuquerque, NM ",aNm_Tweets,0,0,2020-08-13 17:20:07
44,SEL Strategies for Helping Kids Manage Emotions in the Classroom https://t.co/Ha7MgU6ja9 #lrnchat #edchat #blendchat #mlearning #elearning #edtech #k12 #pln #teacher #education #teaching #jobs #teachingjobs #teac,United States,teacherfyCEO,0,0,2020-08-13 17:15:56
45,"Students and their caregivers are preparing for a very different school year with many choosing to homeschool, or utilize online options. Join us for a webinar series with tips on how to thrive in an #onlinelearning environment. Register here: https://t.co/EyA9ENPTOu #eLearning https://t.co/5Q7v0EKK1f","Austin, TX",WGUTexas,0,0,2020-08-13 17:15:06
46,"You can count (and multiply, graph, and measure angles) on #ABCya with over 75 math games for kids in Pre-K to 6th grade! 🔢 #elearning #onlinelearning  https://t.co/uEcbRbu147 https://t.co/LiCwMxBUOf","Providence, RI",ABCyaGames,0,0,2020-08-13 17:15:00
47,"That’s a wrap! Great day taping my eLearning course for Udemy at Bad Dog Pictures! 

Thanks to the great team at Bad Dog and Jiao Zou who held my hand through creating the outline, writing the script, and filming! #prospecting #elearning #salestraining https://t.co/XlbyDURTKM","Wildwood, MO",kristiekjones,0,2,2020-08-13 17:07:33
48,"Join us Aug 25 for a dialogue that will explore multiple perspectives on the intersection of art making and family learning in the time of #RemoteLearning during school closures. #artsEd #OnlineLearning #EdChat #eLearning  https://t.co/mqEPRipVpT

@YoungAudiences_ @aep_arts https://t.co/EOJLiMwbBf",Chicago,CAPEChicago,0,0,2020-08-13 17:05:08
49,"Check out the horizontal parallax activity from Raptivity for Virtual Classroom. It comes with a smooth horizontal scrolling effect and can be used to depict information with a metaphoric background image. https://t.co/ZbGGemUZUG
#interactivelearning #onlinelearning #eLearning https://t.co/k46igNqPHq",United States,Raptivity,0,0,2020-08-13 17:05:04
50,"That’s a wrap! Great day taping my eLearming course for Udemy at Bad Dog Pictures! 

Thanks to the great team at Bad Dog and Jiao Zou who held my hand through creating the outline, writing the script, and filming! #prospecting #elearning #salestraining","Wildwood, MO",kristiekjones,0,2,2020-08-13 17:04:34
51,LMS has been used and proved to be effective for a long while. we offer customized implementation of LMS. Need a customized LMS? Look no further. Contact @Weareniritech today. Visit Our Website at https://t.co/JFKmJKERpd. #softwaredevelopment #elearning #learningmanagementsystem https://t.co/GThSV8Habb,Jamaica,Weareniritech,0,0,2020-08-13 17:03:58
52,Check out these four top tips for #eLearning quality assurance testing: https://t.co/3JS8W0zF0w https://t.co/fqlad7A0jB,UK / USA / China,OmniplexeLearn,0,0,2020-08-13 17:03:02
53,"It's time you got your Foundations of Workforce Development Professional Certification!

https://t.co/rxkBjyqkl5

#DynamicWorks #WorkforceDevelopment #CoreSkills #Certification #Foundations #NAWDP #RegisterToday #eLearning #OnlineTraining #LevelUp https://t.co/o6OwzmMuTp",United States,DynamicWorksIns,2,1,2020-08-13 17:02:05
54,We care about our community and we want you to know that we are working hard to develop a plan that will fit your needs this school year. #BeforeAftertheBell #PlayEngageLearn #ELearning https://t.co/AOpZ7pPr0F,"Hinsdale, IL",TCHHinsdale,0,0,2020-08-13 17:00:42
55,"Visit the link for a historical calculator that helps you estimate how much you could have made by investing in Bitcoin. If you're someone who has held Bitcoin for many years, this could also be very helpful: https://t.co/mzV2Mg44yu 

#RewardsBonanza #Bitcoin #ELearning https://t.co/SyXcTSDhwX","Houston, Texas",RewardsB,0,0,2020-08-13 17:00:24
56,"Take a #FreeTrial on our CPD approved Mental Health Awareness course. 

👉https://t.co/zaSFv3WESW

#mentalhealth #EndTheStigma #onlinelearning #elearning https://t.co/igA0s8e0Y1",England,StandoutAcad,0,0,2020-08-13 17:00:20
57,There are fun and creative ways to set the tone and ground rules for your class. 🤩 Create more designs like this by checking out our distance education page at https://t.co/ibKe0CohA0 #CanvaForEducation #edapp #elearning #K12 https://t.co/YN5DNKWWfm,Sydney,CanvaEdu,1,2,2020-08-13 17:00:14
58,"Want to learn about SQL Server High Availability? Our deep dive course on this topic will teach you all you need to know, especially for #DBAs. 
Start learning now https://t.co/522gnsam1G 
#PragmaticWorksTraining #Training #FreeTrial #Elearning #Microsoft #SQL #SQLServer https://t.co/Lsbbkcbu5e","Jacksonville, Florida",PragmaticWorks,0,0,2020-08-13 17:00:05
59,"If you need a quick and professional #voiceover, check out my #fiverr page https://t.co/qy3FSbvwZI #whiteboard #elearning","Turlock, CA",robertplank,0,0,2020-08-13 16:59:41
60,"Thinking of studying at a medical school? 

Check out what a day in the life of a med student looks like. 👨‍⚕️🏥

#StoriesAtSaba
.
.
.
#medschool #elearning #education #educationaltechnology #edtech #health #science #medicine #medstudent #MedEd #doctor #healthcare #physician https://t.co/PPmGVGdh5t","Devens, MA",SabaUniv,0,1,2020-08-13 16:56:54
61,"Facilitating exams? Distanced #teaching and examination have never been so easy with the nowadays tools for remote learning. Contact us to integrate #MSTeams with other #apps for effective classwork: info@softwarium.com

#eLearning #MicrosoftTeams https://t.co/GH04zPfj37","Philadelphia, PA",softwarium_net,0,0,2020-08-13 16:55:16
62,"Click here https://t.co/yciSGs52hC to view our August Online Programmes

#eLearning #LearningAndDevelopment #Hyperformance https://t.co/HIvR1Kb7OF","Lagos, Nigeria",HyperformanceNG,0,0,2020-08-13 16:54:52
63,CSS Learn CSS Quick Start Course for Beginners Web Design Explore how you can create CSS applying styling to HTML element  https://t.co/hoSlS2WUsF #learning #explore #content #learn #elearning,,discoveryvip,0,0,2020-08-13 16:54:34
64,"We will be presenting at HR Exchange Live: Corporate Learning on September 16, a free online event held by @Exchange_HR! Our speakers will be discussing the latest #elearning trends, tools, &amp; strategies. Register &amp; earn #SHRM credits: https://t.co/Ce2DECaTtP #LMS #OnlineLearning https://t.co/OG1V7On9sG","Baltimore, MD",eThinkEducation,0,0,2020-08-13 16:52:02
65,"With the school year approaching, many students will be #eLearning. To make device connections faster, the right kind of cable is needed. Our #USB &amp; #HDMI active optical cables enable fast connections to keep kids on track with their studies: https://t.co/oVtwQln071 #BacktoSchool https://t.co/PatoUfkHh6","Irvine, CA",CosemiTech,0,1,2020-08-13 16:47:24
66,"In the last few months, the edtech industry has grown with the speed % rate I believe education would be accessible to everyone in the next 9-10 years

Thanks to the internet

 #education #elearning #startup",,RohitDayani7,1,0,2020-08-13 16:42:28
67,"@PeopleFluent #Teachr is the right tool to ensure an effective, efficient #learning experience. It is the best #LMS platform to stay connected and engaged #learners with the most optimized #virtuallearning environment possible.

#software #elearning #onlinelearning 

https://t.co/8W5ZeVeQjF",,StevenDixonn,0,2,2020-08-13 16:42:02
68,"With #socialdistancing, we support with an exclusive offer! 
The @Jabra_US #Evolve20 #UC Mono Headset: an affordable plug-and-play headset that helps #virtualmeetings for anyone in the household with #telehealth, #elearning, &amp; #homeoffice. 
Shop here:
https://t.co/OKIkpuyymx https://t.co/UqkK8TG9Gp","Cape Canaveral, FL",HelloDirect,0,0,2020-08-13 16:40:08
69,"@AppSumo #Teachr is the best #onlinelearning #LMS platform for creating an #onlinecourse #website and #courses. One of the easy to use LMS for delivering the best #teaching and #training experience.

#education #learning #elearning #edtech #Software #LEARNers 

https://t.co/aCHoPyJr6l",,Ana_An_Maria,0,1,2020-08-13 16:33:33
70,A new round of #German conversation #courses is ready to start this fall. https://t.co/kBojEOMn7x #studygermanonline #germanclasses #elearning #languageskills #langaugelearning #germanlanguage #germancourse https://t.co/jSBt4NHMi7,,Studygermanonli,0,0,2020-08-13 16:32:41
71,Website I created to document my #students' #highschool #elearning #engineering projects this year.  I packed each student an Engineering Kit. Kit contents are documented and Project Descriptions are uploaded. It talks about our #InvenTeam process too!  https://t.co/rEFf4h92ly https://t.co/bIUDxt4LBa,Atlanta,authenticpbl,0,0,2020-08-13 16:31:50
72,"Just-in-time training is excellent when there is content that will likely need to be available to learners on-demand, at the moment of a learner’s need.

#Business #eLearning #Training","Ottawa, ON Canada",welovelearning_,0,0,2020-08-13 16:31:08
73,"Do you want to speak better German? As a certified professional German online teacher, I am happy to help you improve your language skills. More info: https://t.co/hmigCw7rw2
#studygermanonline #germanclasses #elearning #languageskills #langaugelearning #germanlanguage https://t.co/CXtFAvWikj",,Studygermanonli,0,0,2020-08-13 16:30:50
74,"In the #Digital age #coding has become a basic literacy. It is crucial for kids to understand it. Find best teachers for #OnlineClasses at e- Tuitions. 

#etuitions #programming #NEP #NEP2020 #onlineeducation #elearning #ThursdayMotivation #thursdayvibes #IAmAgainst_ExamsInCovid https://t.co/pqd8c8wSfI",India,e_etuitions,2,0,2020-08-13 16:24:42
75,"@PaulDarvasi w/ @CMRubinWorld How #digitalgames and #simulations continue to grow in #CultureEd #elearning #distancelearning #COVID19 #hybridlearning #teachertips #edutwitter
#gbl https://t.co/TjxWX5nYiv https://t.co/lj5k400XdO","New York, NY",learning4_all,1,1,2020-08-13 16:15:05
76,"Visit our #blog to see OSHA's top ten workplace #respirators and to find out more about our relevant safety #eLearning courses... 
https://t.co/Lt1OuJQfHH https://t.co/MJ2OGVDuf0",Los Angeles and Toronto,Vubiz,0,4,2020-08-13 16:14:58
77,"Like all of our tutorials on the @esricanada @GIS4Hed and @GIS4Teachers Resource Finders, these are released under a Creative Commons BY-NC-SA license and can be adapted for your own teaching and #elearning. We hope you find them useful! (5/5) https://t.co/aKZaxH0NRn","Toronto, Ontario",jevandusen,0,2,2020-08-13 16:11:21
78,"As we prepare for some challenging times ahead, here are some helpful tips to help tackle e-learning! Check us out at https://t.co/n3NAYWj1Y3 for more resources!

#tutor #mentor #elearning #remotelearning #nyc #ct #brooklyn #education https://t.co/nykU8btxtT",,enrichmentny,0,0,2020-08-13 16:10:20
79,"#Contentmarketing is the most powerful driver of online marketing strategies. 

But what's the secret to creating and leveraging a successful content marketing strategy? 

Find out here. 

https://t.co/FvsjzL3FTy by  @cpappas via @elearnindustry 

#inboundmarketing #eLearning https://t.co/yFUgeuAnhe",Bangalore,shathyan,0,1,2020-08-13 16:10:06
80,"CurrikiStudio tip: Create drag and drop activities. You can have students drag a missing piece of text to its correct place, to form a complete expression. Watch how.
https://t.co/hwSewjR0X5
#edtech #virtuallearning #distancelearning #edchat #onlinelearning #elearning #K12 #edu",United States,Curriki,0,0,2020-08-13 16:09:20
81,"Come see Bill Milstid's presentation, Advanced Development for eLearning Pros, at #eLBX Online 2020. Reserve your spot now: https://t.co/sqFMQ22MNR #elearning #conference https://t.co/eoCEhef44M","American Fork, UT",eLearningBros,0,0,2020-08-13 16:08:15
82,"@GDMBrian #Teachr is the best #LMS #software to support #learners and provide them with the most optimized #virtuallearning environment possible.

#learning #virtualclassroom #onlinelearning #elearning #edtech #onlineeducation #training #onlineclasses #onlinecourses
https://t.co/ptPxJUrsrS",,AndreaGambier2,0,4,2020-08-13 16:06:25
83,"The Finale of 2020's Awakening Energies✨🔮✨ A TIME 2B ULTIMATELY PREPARED FOR.✨🔮✨ Explore #affordable #Elearning w/ @BtweentheWorlds @HeatherEstara @theamandagates @SharitaStar #AstrologyFacts #Awareness #healing #meditation #fengshui 
https://t.co/gHtgMlUxiB #availablenow https://t.co/3yg1LZXiFr",The World,SharitaStar,0,0,2020-08-13 16:03:05
84,"Whether they're:

     🏫 In class 🏫

    🏠 or at home 🏠

#eLearning is a tool that works wonders for your #CareerTechEd program. See how.","Jeffersonville, IN",amatrol,0,0,2020-08-13 16:01:35
85,"Get AWS certified guaranteed. What are you expecting more from lockdown?

For Instant Registration 🌍 https://t.co/FJv7YfK4Qm

#ELearning #AWS #CloudComputing #machinelearning #Cloud #devops #informationtechnology #javascript #github #softwareengineering #python3 https://t.co/4GAlQcuVrb","Pune, India",InfoTechnogeeks,1,0,2020-08-13 16:00:51
86,Design a Best-In-Class Business : https://t.co/WqRV24hqle #business #MOOC #elearning #onlinecourses #onlinelearning #MOOCs,@OnlineCourse365,OnlineCourse365,0,0,2020-08-13 16:00:15
87,"How do the different disciplines of the humanities approach a text? For today's #HumanitiesAtHome, watch Richard Strier, Rosanna Warren, Sarah Nooter, and Srikanth Reddy examine George Herbert's, ""Death,"" from their 2013 #HumanitiesDay panel. #elearning https://t.co/Wv68NPX3fS",University of Chicago,UChicagoHum,0,1,2020-08-13 16:00:01
88,"How can you ensure training produces measurable results? How can you leverage #classroom training material to design engaging #eLearning? Find answers to these questions and the rest of the 32 eHacks in this complementary eBook, meant exclusively for YOU! https://t.co/lHUfZunHjb https://t.co/hFh5UY7vge","Hyderabad, Telangana, India",commlabindia,0,1,2020-08-13 15:59:59
89,Set up a FAQ page and save yourself hours of work! https://t.co/RWj1WB1yHB #elearning #LMS https://t.co/sFiIlEFL7C,Connecting with educators in 117 countries.,SimpliTeach,0,0,2020-08-13 15:50:14
90,"Vol 15, No 11 (2020) iJET International Journal of Emerging Technologies in Learning https://t.co/GJSGhP53f2 #elearning #mlearning #teaching #BigData #AI #IA #digitaltransformation #EDtech #Emergingtechnologies #tecnologia #tecnologíasEmergentes #TIC #ICT #PBL #ABP https://t.co/iTcMxgJAzT",Sevilla,eraser,0,0,2020-08-13 15:50:03
91,"Learning can be accomplished anywhere with the right tools at the student’s disposal. Find out how Apptricity can help your school and watch our video to find out how one mayor is dealing with eLearning.

#assettracking 
#assetmanagement 
#eLearning

https://t.co/QhxrLMXOUH https://t.co/5dMc8ghkEz","Irving, Texas",apptricity,0,1,2020-08-13 15:47:00
92,"Our #Kickstarter is more than half funded, but we need your help!  With 14 days left we need as many eyes on our campaign as possible!  If you love #elearning, #diversityandinclusion, #STEM, and helping #charities, then please share! https://t.co/zoOSoOKwjO https://t.co/ALHQb2oUkr",,flamehawkstudio,0,3,2020-08-13 15:46:26
93,"Thanks @edtechdigest! We think #NoRedInk is a #CoolTool too! Check out what makes our engaging, flexible, comprehensive #writing program a “Best #Curriculum and #Instruction Solution”! 👉 https://t.co/OkRiCV8Pql
#blendedlearning #digitallearning #teachingonline #elearning #ncte","San Francisco, CA",noredink,1,1,2020-08-13 15:45:42
94,"I’ve worked in libraries for twenty years next month, but my dining room table is surely the most unique one yet. Let’s get started, 20-21 school year. #elearning #schoollibrariesmatter https://t.co/4P0kY1jKAM",,ReadingMeyer,0,4,2020-08-13 15:40:17
95,Studies in application of Augmented Reality in E-Learning  https://t.co/wvYXNDmQZb  #elearning #mlearning #digitallearning #education #educación #edtech #AR #VR #AugmentedReality #realidadAumentada #VirtualReality #RealidadVirtual #pedagogy #pedagoge #pedagogía https://t.co/aMVWDcmHEP,Sevilla,eraser,0,1,2020-08-13 15:40:03
96,Remote working leads to record buying of notebooks by enterprises in 2Q20 https://t.co/OH0kEMRcFG #Coronavirus #Devices #eLearning,"London, England",TelecomTV,0,0,2020-08-13 15:40:01
97,Cybersecurity is Actually About People https://t.co/w4csCqJBbC #edtech #cybersecurity #teched #elearning #cybersafety #security,Singapore,MattHarrisEdD,1,1,2020-08-13 15:39:03
98,"I tend to get a little carried away with manipulatives sometimes.(Case in point: https://t.co/scg48LvphG) ...but sometimes simpler is better: https://t.co/Bb6KTbSMUo
#distancelearning #education #edtech #elearning https://t.co/eplHE3PaX5","Baltimore, MD",NumberShapes,0,0,2020-08-13 15:38:59
99,LXPs are possibly the Dungeons &amp; Dragons of the Learning World https://t.co/4OSmBudI8b #eLearning #edtech https://t.co/AMlhTV3d9C,"Houston, TX",mbruceabbott,1,1,2020-08-13 15:38:32
100,Here are 6 tips to create engaging presentations for your online classrooms. https://t.co/AgtUSFxbNy  #interactivelearning #eLearning #onlinelearning  #interactive #presentations https://t.co/DdqGVUCemI,United States,Raptivity,0,0,2020-08-13 15:35:03
101,"What do you think: is eLearning essential or overrated? https://t.co/2FEvOOAEOL

#eLearning #WeLoveLearning #Education https://t.co/oeVfwlq2sr","Ottawa, ON Canada",welovelearning_,0,0,2020-08-13 15:31:03
102,"Check out our JUL/AUG 2020 issue for stories on #education, #workplace, and how a pandemic is changing the way we work and study. Get your copy here: https://t.co/b1yo7KUAkE

#Strategy #Future #Culture #Tips #Business  #Elearning #YourWorkplace #Canadianeducation https://t.co/JjvKUyNgjY","Kingston, Ontario",yourworkplace,0,0,2020-08-13 15:30:16
103,"PetroSkills live, virtual training brings the classroom to the comfort of your own home! Get access to high quality training and expert instructors by enrolling in one of our new virtual courses. #virtualclasssroom #elearning #oilandgas #careeradvancement",Worldwide,PetroSkills,0,1,2020-08-13 15:30:00
104,"Registration deadline for #DLP module 5⃣ is over a month away.

Click ➡️https://t.co/CzC4hGxaGK to secure your place.

#onlinelearning #elearning #flexiblelearning",Worldwide,Gaftaworld,0,0,2020-08-13 15:30:00
