,Content,Location,Username,Retweet-Count,Favorites,Created at
30,Learning a bit about natural language processing (自然言語処理) for a translation job. It's interesting to learn a bit more about the principles of something that is actually an essential tool for my job (i.e. online dictionary searches.),,_InContext_,0,0,2020-08-14 03:13:07
31,"Learn about the AF's accreditation process and its project design &amp; implementation processes online! This user-friendly e-course is available in English, Spanish and French. https://t.co/US04Vl7zXh https://t.co/spSXyfaCM5","Washington, DC",adaptationfund,1,1,2020-08-14 03:05:46
32,"Learning &amp; Education Toys  - Russia Children Russian E-Book Learning Machine, Reading Toy, Electronic Early Educational Fun Study. ORDER 👇👉 https://t.co/Yfg21aUHRs https://t.co/brRUGmuqL8",Global,LaLaDollsToys,0,0,2020-08-14 03:00:53
33,#e-learning #whiteboard #explainer #voiceover on #fiverr! Get it here! https://t.co/yQX9isto74 #marketing #fiverr,"Turlock, CA",robertplank,0,0,2020-08-14 02:55:43
34,@sabia_stephen Don’t be laughing.... Emma and Eva are in the same school and grade... I’ll be sending Emma to do E- learning at your place everyday!,,CassieAngelis,0,1,2020-08-14 02:53:38
35,@jajadaba @Scottludlam @gil_e_liane Some people are uncomfortable running their mouths off about things they know nothing about. Good. The solution is that these people should do some listening and learning.,"Melbourne, Victoria",eamonmcnelis,0,1,2020-08-14 02:48:58
36,"@WolvesforKamala @BeninBiloxi @Alysson @LeifNanna @RhinoReally @RogueRegulated @GGforthepeople @FF_fanster @dire_wolves @matryoskadoll @SethPalooka @PeachyInNJ @saradani @ThunderHeadFan @TiredInOR4Now @ladyasrai @return_carriage @Heather3E8i8 @Rogue4Brat @Like_H2O @FemmeScarlet @Kristina_Why @PrezHillary17 @Kacey325 @1509lucky @sktea @caveatofcass @rorivas8 @OhChelleYeah @Ndreajess @EvilChefBruce @Flora_Lola_NYC @luckydevilgaia @michellem @SpinningBy @KreepyKimSofia @faecaim @kilonova_gold @trappist_e @Needle_of_Arya @Sinixstar @wickedirishmn @GeneralMcMaul @Lappos @dgstillme @preising @kitsgirl2 @vinivinidogo @PopsScorn @Anootchka I was never good at 360s (ice I can do a LITTLE), but I put on my roller skates from middle school when the kids were learning, and I can still skate backward. Scary AF because those skates are old and I kept waiting for the axle to snap!",NOLA,binksnboo,0,4,2020-08-14 02:47:05
37,"The Baghera project: a multi-agent architecture for human learning. Carine Webber* , Loris Bergia, Sylvie Pesty and Nicolas Balacheff Laboratoire Leibniz https://t.co/gz2VXzfFFY  #AI #IA #artificial Intelligence #inteligencia artificial #elearning #mlearning #learning #education https://t.co/11GRqFNmdN",Sevilla,eraser,0,0,2020-08-14 02:45:02
38,"@MikeSchreiner @ElizabethMay Ok dummy why do you have school boards if they don’t want to take responsibility for anything, get the damm schools open, teachers that don’t want to return lay them off and parents who don’t want kids in school continue on with e learning and be a responsible parent",,Christo37167614,0,0,2020-08-14 02:44:13
39,"#Kashmir-based #IITians develop low internet speed driven e-learning app
 https://t.co/JCGYpIb7qp","Doda, Jammu And Kashmir",RatherNazaket,0,2,2020-08-14 02:43:28
40,#Kashmir-based #IITians develop low internet speed driven e-learning app | Greater Kashmir https://t.co/hrq3IdB1qt,Srinagar,GreaterKashmir,7,61,2020-08-14 02:42:49
41,@John_Capobianco @CodeGnuts For learning software architecture? 🤔,"Tuxtla Gutiérrez, Chiapas",E_Axel45,0,0,2020-08-14 02:36:27
42,District is asking families to complete a survey to arrange for loans of desks during distance learning. https://t.co/O4MrIJGftu,"Montebello, California",SchurrNews,1,1,2020-08-14 02:32:42
43,@MrsDiazRocks My project is for a class iPad that will be used as extra support for students as well as help with recording lessons for emote learning . https://t.co/jfnt6Fk1MA,NJ,MelTeacherPreK,2,1,2020-08-14 02:31:46
44,"Vol 14, No 10 (2019). International Journal of Emerging Technologies in Learning (iJET)  https://t.co/BcRlXyUv4o  #elearning #mlearning #MOOC #LMS #pedagogy #Amazon #classroom #highereducation #higherED #learning #microsoft #MOOC #school #teaching https://t.co/AOY46gC0CV",Sevilla,eraser,0,0,2020-08-14 02:30:03
45,"learning to not be nice, and

 I
    Feel

•°•°○°• e m p o w e r e d •○°•°•° https://t.co/hjpvSHbXgu",,funkmasta_nes,0,0,2020-08-14 02:29:23
46,Good Tips for Adding Cool Images to Your Online E-Learning Presentations: https://t.co/QLVmw5d753  #HR,"Blackwood, NJ",Atrixware,0,0,2020-08-14 02:25:02
47,@vwaptrader1 Best mentors for learning to scalp e minis ?,CUN ,lumiloz,0,1,2020-08-14 02:23:36
48,"Join the discussion surrounding virtual learning for Pre-K/Kindergarteners, the importance the Census, and Absentee Voting! 
https://t.co/6QC7lVr2b8

#bcdicleveland #commonground #virtuallearning #prek #kindergarten #children #community #census #voting #absenteevoting https://t.co/mppKHVcvNr","Cleveland, OH",ClevelandBCDI,0,0,2020-08-14 02:23:35
49,"@StevenTDennis Oh, well, now we're getting somewhere. I mean, the Senator who thinks trump is capable of learning a lesson is on the case. What could go wrong. #GoodbyeUSPS #YouHadAGoodRun

@SenatorCollins Resign",,Be_B_E_S_T,0,0,2020-08-14 02:23:31
50,"LWHS MCPS Online - Chromebook Needs Survey
If your student selected MCPS Online as option for learning at Lake Weir, we need information from your students to prepare a chromebook for checkout. https://t.co/wvQ7TErSR4","Ocala, Fl",LWHS_Canes,1,0,2020-08-14 02:22:20
51,"Please complete our school survey to request siblings attending the in-person blended learning program be placed in the same cohort.

https://t.co/hJuBjp7oAX https://t.co/fqjbKMsuq0","Queens, NY",PS131Q,0,0,2020-08-14 02:18:59
52,"How to play E hia https://t.co/2jatoPZEJR Kia ora bloggers, Over the past 4 weeks we have been learning about some Moari games, the first two were learning the games and the next two we got put into groups and got one of the games we ... https://t.co/W6RncaAZlo",,TeAraTuhura,0,0,2020-08-14 02:16:55
53,"The market for #educational #apps between the year 2020-2024 is predicted to grow by USD $46 billion.
Not only students but about 65% of #tutors also support the idea of using #educational #apps.
Learn More https://t.co/0EyMoNxbYG","Ahmadabad City, Gujarat",Technource,0,1,2020-08-14 02:15:42
54,Ecology &amp; Environment. Kenneth E Boulding https://t.co/NOzbVxOE4y  #ecology #ecología #environment #sistemas #economy #economia #philosophy #science #ciencia #social * #BITinves #UnifiedSocialScience #theory #general #systems #knowledge https://t.co/snUdI1Sxkr,Sevilla,eraser,0,1,2020-08-14 02:15:03
55,"No body can tell me how not to go about my spirituality. I’m learning as I go &amp;belittling someone will N E V E R get them to see where you are coming from. if I want to burn a bridge, cannabis, lavender, juniper, sage, and/or incense to feel at one, I’m doing it. https://t.co/1c6Yr0UYtt",United States,bresthots,0,0,2020-08-14 02:14:38
56,"@bossmandiego Ask questions. Any experienced developer worth their salt will be happy to answer ANYTHING, and won't shoot you down.

Also, take time to realise you're probably learning two skills at once: writing code in a given language and learning to program (i.e. structure, flow &amp; logic)","Melbourne, Australia",LaceySnr,0,1,2020-08-14 02:13:27
57,"@DitchThatTxtbk A1 - I'm excited to take the plunge back into E learning, stretch myself in new ways. #Ditchbook",,Lever_Fever,0,3,2020-08-14 02:10:35
58,Project or the day - e learning spaces https://t.co/28sEUd12Dm,,JLElf83,0,0,2020-08-14 02:10:04
59,Since late March all we heard and hear today is how bad remote learning is and has been. How can we make this better? The SAT test is aweful we don’t change that. My M.E. Degree was all online and I never said anything.We need to work together people,"Pittsburgh, PA",MaisnerMr,0,0,2020-08-14 02:09:53
60,Fourth Grade Learning Resources: Celebrate National Book Lovers Day with fun reading &amp; writing themed activities! Online Learning for 4th Grade. Week: August 8 - August 14. https://t.co/MQewff3prX,Florida,FLCharterParent,0,0,2020-08-14 02:08:54
61,5 Reasons e-learning is perfect for introverted students https://t.co/Zq7ceWWV3x #elearning #edtech #onlinelearning #education,San Francisco,neolms,1,2,2020-08-14 02:04:35
62,"Sanskrit is good.
Sanskrit is only an option, and not forced down.
Sanskrit is good for me!
But not good if thrown open to anyone desirous of learning it!
Learning Sanskrit by some who opt for it,will lead to ‘palingenetic ultranationalism’ - i.e., it may lead to a nation’s https://t.co/tVTdxMVDu1","Coimbatore, India",vezhamukhan,2,3,2020-08-14 02:03:53
63,"@Bridgesburn_ So I just checked my email, they want us to respond through their email accounts. The info they gave us for e learning by August 17 so they know if they need buses and what not",.,_beautyfuleddy,0,0,2020-08-14 01:57:05
64,"August 15, 3PM | #DiscussPH

WALANG IWANAN: EDUCATION IN THE NEW NORMAL?

Re-imagining Learning in the Philippines

by UP College of Education Student Council
via Facebook Live at https://t.co/kTspwI0fNq
https://t.co/cj74a8XNfR",🇵🇭,OnlineED_bot,0,0,2020-08-14 01:44:01
65,I chose to ha e my oldest do distance learning because his school is offering it. Since I’ve been talking with his teacher I’m starting to feel terrible about the decision because he has an IEP and everything has to be changed and modified. On top of that he probably won’t have-,"O'Fallon, MO",Mindpalacewand1,0,1,2020-08-14 01:39:59
66,That’s just another reason why our kids are doing E learning! I will not allow my kids to be Labrats and be forced into getting THE SHOT if you know what I mean !!! https://t.co/Po4XkARJeu,,scott72981362,0,1,2020-08-14 01:39:43
67,Our P.E. teachers are ready for virtual learning!!  https://t.co/agN0f8R8Fv,,GrandviewES,0,0,2020-08-14 01:37:38
68,"@blamelessjay @Rationalbot Eh, lottsa extenuating circumstances semester to semester/class to class. Might be related early on when the learning material is more uniform (i.e., there arent multiple majors) and less “distractions” (i.e. “going out”); so less variables.","New York, USA",ImaMickyCat,0,0,2020-08-14 01:35:26
69,"@BBQSerenade ffxiv has a s t e e p learning curve, yeah ._.",drinking your boba,chajiizumaa,0,1,2020-08-14 01:32:56
70,"This, is one the most Historical accurate presentations, identifying who should pay reparations. It, exposes  companies, corporation's etc. It', is an excellent educational tool for learning background and history on why we supposed to receive reparations.
https://t.co/HnFeIS2xuQ","West Coast, USA",ADOS_now,0,0,2020-08-14 01:31:34
71,"Even though shit doesn’t go my way, I’m learning to keep my positivity. Always my own number one fan ✨🤞🏼","Sacramento, CA",isaaaa_e,0,0,2020-08-14 01:29:12
72,"@fbelisario15 @DTCory @Gregoritsch1 @Fernand37979220 @El_Saviento @truetradeccl Thats right Belsario, desire does not save.  Desire is the effect of God's calling to the impious soul to water baptism and the Catholic Church.  Its an [actual grace] designed to make the man act towards water baptism e.g. learning the faith and doing works of penance!",,Todd3337,0,2,2020-08-14 01:25:41
73,The Burning Learning Dilema: Does the Number of Slides Matter? https://t.co/K2yomslVVj #elearning,"Blackwood, NJ",Atrixware,0,0,2020-08-14 01:25:03
74,"As Adams County deals with a small outbreak of COVID-19 cases, North Adams Community Schools is again postponing the start of the school year. https://t.co/1MuWzsFWRR","Fort Wayne, IN",ABC21WPTA,3,4,2020-08-14 01:23:42
75,"These are some of the challenges families experienced in the spring, hopefully, the new school year won't present new ones. My story for @WNIJNews: 

https://t.co/uvaxBeeymC","Naperville, IL",RealPeterMedlin,0,0,2020-08-14 01:22:14
76,"“My child gets passed around to 5 people/houses for child care depending on who’s available to watch them.”

""My husband and I are both essential workers. We were having to stay up late to help with homework. It was very, very hard."" 

https://t.co/uvaxBeeymC","Naperville, IL",RealPeterMedlin,0,0,2020-08-14 01:21:39
77,"@e_b_bobadilla Can't say it any better than all my friends have. But will add this: parenting isn't a zero sum event. You'll learn everyday. You, momma &amp; the baby &amp; keep learning constantly.There's infinite love happening in the Bobadilla house, we all feel it. That's the important part❤️","Colorado, USA",AmyReneeHaines,0,1,2020-08-14 01:17:17
78,@DeborahBWal22 @kymayer @Sflecce @ETFOeducators So now teachers are trying to ram through smaller class sizes. So what's your point? You are just POd bc the govt is getting e learning &amp; you didnt win during your negotiation for smaller class sizes so now you are taking it to the govt. Its all political and not about the kids.,"Ontario, CA",JSFischerOnt,0,0,2020-08-14 01:15:45
79,"Learning how to use digital painting software, so I can start making

C O N C E P T  A R T https://t.co/QGVSalTpVP","Seattle, WA",jargonlair,0,0,2020-08-14 01:13:57
80,"@vmkill TYSM JAY ILY❤️❤️😢 also E's r excellent so its the highest u can get for learning skills (there's also G, S, N)",she/her ELY SARAH,sakaidos,0,1,2020-08-14 01:13:25
81,"Tomorrow, I am diving very deep into @classcraftgame with how my 6th grade class is going to do things. I am thinking about expanding into other ways it can do my remote learning.",,MR_E_MusicFCS,1,0,2020-08-14 01:05:31
82,Not me procrastinating doing my E learning work and finally doing it. All I have left now is about 5 English assignments and my essay(istg if one more “essay writing” program messages me I’m leaving earth,"Indianapolis, IN",DailyDramaDose5,0,0,2020-08-14 01:01:43
83,"@QLDEducation Schools, join @MSAUedu &amp; Prodigy Learning to hear about Microsoft's Digital Skills programmes which have @QCAA_edu recognition to contribute to the QCE: https://t.co/glRh5YqHts","Australia, UK & Ireland",CertMatters,0,0,2020-08-14 01:00:37
84,"Congratulations to $3PL holders

@profithuntergrp on Spotee episode#29 called $1.32 if it breaks a dollar https://t.co/oJ9bMHc24D (49:50 mark)

I covered it in an AFR article https://t.co/4m1Vqhjgvj

E-Learning &amp; ICT is a theme to keep watching

*Original tweet had 3DP (Good too)","Melbourne, Victoria",Elio_DAmato,0,9,2020-08-14 01:00:28
85,"@QLDEducation Schools, join @MSAUedu &amp; Prodigy Learning to hear about Microsoft's Digital Skills programmes which have @QCAA_edu recognition to contribute to the QCE: https://t.co/Ni4DBMtPtn",,certmattersau,1,1,2020-08-14 01:00:23
86,Learning that thuso e motho a neng a re o a e go fa was contingent upon certain expectations and wasn’t fully genuine is disorienting. 😂 Idk how many times I can readjust my view of this person.,,sxftcookie,0,0,2020-08-14 00:58:50
87,Don't get too comfy: Illinois school district says students can't wear pyjamas while e-learning https://t.co/Gn9075bJol,"Calgary, Alberta",calgaryherald,0,0,2020-08-14 00:55:01
88,BIG DATA AND HIGHER EDUCATION. #INFOGRAPHIC  https://t.co/YUnJdUm93Y  #elearning #mlearning #BigDAta #infografía #HigherEDucation #HigherED #University #Universidad #calidad #education #educación #EDreform #estudiantes #students #innovation #innovación #tech #TIC https://t.co/tGe0hj33jX,Sevilla,eraser,1,1,2020-08-14 00:45:03
89,#UnsafeSeptember is simply the strategy @fordnation is deploying to push their pre-strike agenda for cuts and mandatory e learning. It's been a long year so far and some may have forgotten..https://t.co/qANi8A2Ygj,Southern Ontario,timpetrou,0,0,2020-08-14 00:42:21
90,To all the parents who want a teachers salary for e learning. Enjoy!! https://t.co/VkUlNDvcL6,"Monticello, IL",BrittrHuff_,0,6,2020-08-14 00:39:56
91,Don't get too comfy: Illinois school district says students can't wear pyjamas while e-learning https://t.co/ljgGjVUk4x https://t.co/pHTOfKB8BI,"ÜT: 45.246915,-76.163963",OttawaCitizen,1,5,2020-08-14 00:37:15
92,Good things are going to happen in the Global E- Learning Academy this year. Open House was exciting! #chartyourcourse #ECSgoingplaces  @elkincity @elkinglobe @pamcolbert3175 https://t.co/tkuPegdbFT,,elkinsupt,2,3,2020-08-14 00:33:47
93,"If your student needs a chromebook or internet access, please take this 2 minute survey. 

We are committed to making sure our students can be successful when online learning starts on Sept 8th.

If you need help, call us at 817-814-7000, between 8-4.

https://t.co/JArJ8H5hR2","Fort Worth, Texas",SouthHillsHSFW,2,2,2020-08-14 00:33:01
94,I started learning how to play the electric guitar today and I only learned E and Em but I feel like Jimi Hendrix already😌,,jalin_renae,0,0,2020-08-14 00:31:34
95,Developing a Theory of Gamified Learning: Linking Serious Games and Gamification of Learning. Richard N. Landers https://t.co/f4X8F0h9bZ #education #gaming #gamification #gamificación #theory #seriousGames #games #digitaltransformation #simulation #model #teoría #aprendizaje https://t.co/OsIKG5yTVx,Sevilla,eraser,1,0,2020-08-14 00:30:04
96,Learning this one h e a v y https://t.co/5d7RsNxvwu,Jerseeeeeeeeeey,Ashley_v8,0,2,2020-08-14 00:29:16
97,"A6: Some #PDL changes I can make immediately (3 P's): Plan for how to collect data during and after, Put myself in the shoes of the participant, Provide a cyclical system of learning #5402Chat",,nick_e_flynn,1,6,2020-08-14 00:26:09
98,@TeacherScott2 @FredEnde Great point! It should easily align with the daily tasks of teachers and the overarching goals for student learning.  This make application seamless.,,nick_e_flynn,0,0,2020-08-14 00:23:05
99,Check out the Apple Education Learning Series Virtual Conferences! Starts August 17! Register here: https://t.co/1nAWs84xKO https://t.co/q6816gEF0p,"Toronto, Ontario",jasontries,3,15,2020-08-14 00:22:32
100,The best P.E. teachers make learning fun. #PEisforeverybody #lifetimelearning #physicalliteracy https://t.co/hKPFl6vNgc,"Greensboro, NC",CourtneyBField1,0,1,2020-08-14 00:21:52
101,"@JaneDash I am extremely impressed you got that far in!! I keep forgetting to do it any day, let alone everyday. Also, super hoping you find new employment soon💙! Hit me in the DM with which language(s) you were learning? I e been working on a few but have no practice.",United States,xBishoujo,0,0,2020-08-14 00:21:09
102,"A5: Planning and data guide the system of PDL  #CollectConstantly. If days are numbered for out-of-classroom learning, allow time for smaller groups to reconnect or use coaching. Tip: Don't facilitate alone, get others to present with you so follow-up is easier. #5402Chat",,nick_e_flynn,0,2,2020-08-14 00:19:01
103,Great Tips for Adding Effective Images to Your  E-Learning Courses: https://t.co/QLVmw5d753  #elearning,"Blackwood, NJ",Atrixware,0,0,2020-08-14 00:17:02
104,"@Seagate The Seagate Exos X 5U84 &amp; Exos E 4U106 are really impressive looking. I guess you beat me to the punch as I’m still learning to design the backplane PCB @NCABGroup @NcabGroupBX @ADSKEAGLE @nemetschekgroup @Rittal @eqt
@Danske_Research @KimFausing @NorgesBank @RobertUggla https://t.co/xbzhezbtmc",Texas Republic,NordenEng,0,0,2020-08-14 00:16:33
105,"Faith GIF https://t.co/hJPxUITpFk this is my faith gif we learnt about faith we were learning about what faith, god and jesus mean to us I split up the R.E challenge poster https://t.co/Gm4pexAvZM",Gisbor,Learnerslcs,0,0,2020-08-14 00:15:41
106,"e-Learning and MOOCs in Higher Education. A. K. Bakhshi Vice-Chancellor, PDM University, Bahadurgarh https://t.co/GQEEEtUMSY  #blearning #eLearning #higherEducation #higherED #mlearning #MOOC #pedagogy #Universidad #University #digitallearning #onlinelearning #Tech #TIC https://t.co/iIMiunBY7z",Sevilla,eraser,0,0,2020-08-14 00:15:04
107,High levels of teacher collaboration = high levels of learning for students!   @unfoldthesoul @SparksElemFISD  #1stday #ALLmeansALL #StrongerTogether @VibingWithMissV @MrsHewett3 @Mrs_Kuykendall @MsDeSantiago5 @Melanie44527204 @edtechsavy @aTeacherinTexas https://t.co/10qLANOHsz,"Plano, TX",C_E_Dellinger,0,10,2020-08-14 00:14:38
108,"@canino_cheryl Everyone had the same goals for learning, but the ""experts"" had a higher level of analysis and participation given their leadership talents",,nick_e_flynn,0,0,2020-08-14 00:13:09
109,"FREE bilingual virtual #GameNight FRIDAY, AUGUST 21. Play for prizes while learning everything you need to know about #COVID and the #2020census! Register now to receive an email with your downloadable game card and Zoom login info: https://t.co/myhdKvycn0 https://t.co/TAlJRm3jTK","Pasadena, CA",PasadenaGov,0,1,2020-08-14 00:12:38
110,"The thoughts and opinions in this video are mine and do not represent my fellow board members or district leadership. That said, take a moment to hear my perspective on safely reopening our schools to in person learning.

#Vote4Clint
#ThoughtfulLeadership  https://t.co/JOe8YxK84n","Fishers, IN",SchoolBoardCW,0,3,2020-08-14 00:12:02
111,"“information space” as introduced by Jacobs and Michaels in their Direct Learning paper:

https://t.co/1e0lfiT29z

In this paper, Jacobs and Michaels argue that not only are elemental cues (e.g. velocity, distance) able to be directly perceived,  but that combinations of 5/n",,NoahGuzman14,0,0,2020-08-14 00:11:40
112,"I'ma fucking say it....

You are not a hardcore @Lin_Manuel fan unless you hyped him when he was singing on the PBSkids show ""The Electric Company""

Man made it fun learning about a silent E, y'all. smfh",United States,KatieSpeakes,0,0,2020-08-14 00:10:14
113,also learning how to play e games doesn't imply na u're desperate for attention. gurl wag sana makitid isip mo for thinking that way. at least nag effort diba?,"Sorsogon City, Bicol Region",angsxaeee,0,0,2020-08-14 00:09:04
114,"@angelista_e The danger is that is *can* be a form of procrastination. I know firsthand. The key is to know the difference between learning for fun and ""analysis paralysis.""",USA  ✉ matt@insidersecrets.com,insidersecrets,0,1,2020-08-14 00:08:46
115,"The ultimate decision to declare remote learning for all districts lies with Gov Murphy and the Department of Ed. 
They need to hear our voices!
Friday, August 14, 2020 at 11:00 am
The Dept of Ed parking lot.  Join the caravan! RSVP
https://t.co/7nWWgdEk3Y #demandsafeschools https://t.co/BD8yUO9C8K",,NPEANews,0,0,2020-08-14 00:07:21
